load_kg,plant,converged,iterations,evaluations,rejected_steps,initial_residual_norm,final_residual_norm,classification,ankle_bias_deg,knee_bias_deg,hip_bias_deg,abdomen_bias_deg,thorax_bias_deg,com_accel_ap_mps2,com_accel_ml_mps2,com_vel_ap_mps,com_vel_ml_mps,trunk_velocity_rad_s,trunk_accel_rad_s2,pelvis_velocity_mps,joint_velocity_rad_s,posture_error_rad,min_capture_margin_m,max_trunk_pitch_rad,min_pelvis_height_m,max_drive_saturation,max_limit_proximity,max_saddle_separation_m
25,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,True,2,7,0,0.273785008848526,0.0749941652119973,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,-2.0136382451224417,1.4851642164642271,-0.16909045071899045,3.75110615684189,3.4962544334524295,0.0384835228,0.0436216034,0.0127439629,0.00730529,0.04050488,0.569976866,0.0167621076,0.0605532527,0.01926125,0.1096205,0.06004955,0.9776314,0.8925921,0.06152771,0.01193789
60,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,False,2,19,7,0.692324897143176,0.367339464336696,ACTUATOR_CAPACITY_BOUND,-1.6270784208517866,0.40534929111547457,0.63238913470762192,2.7417537901145437,3.5841463647588485,0.2299456,0.783148766,0.03163802,0.202532366,0.1320886,8.579713,0.15077284,0.35655576,0.1206526,0.05257343,0.07919989,0.975927,4.436255,0.1210448,0.01936616
140,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,True,2,7,0,0.25145029563604,0.238195120246309,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,0.64706072291227823,-1.8256072479649217,2.8085610180811469,5.2603953498275748,4.6854259534071794,0.0960312039,0.082150504,0.0185936745,0.0149368234,0.159949645,0.859329164,0.0613392331,0.1762092,0.1095853,0.06520826,0.1569112,0.9736953,0.5407088,0.1052749,0.03512106
170,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,False,3,25,7,0.273636033133644,0.253354662000829,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,1.4836148788002019,-2.5325699659285079,4.1143301066926847,5.9897103742363749,5.0457985042266431,0.154220521,0.0299638789,0.03474066,0.00320108188,0.1807116,1.00573421,0.06531585,0.203503355,0.1320196,0.06730481,0.1627925,0.9728253,0.4752757,0.2204297,0.04277185
300,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,False,1,11,5,0.388713927202759,0.388713927202759,SADDLE_CONTACT_INFEASIBLE,5.8233486408531832,-6.859144425051511,3.0914951869828435,10.070590573411534,6.9473240298016972,0.0762121752,0.0520314649,0.0127590494,0.0288770553,0.314283937,0.8390524,0.0957917646,0.379129469,0.3510571,0.03628485,0.3484339,0.966572,0.7283134,1,0.05092774
