load_kg,plant,primary_classification,trim_feasible,ankle_bias_deg,knee_bias_deg,hip_bias_deg,abdomen_bias_deg,thorax_bias_deg,min_capture_margin_m,max_trunk_pitch_rad,min_pelvis_height_m,max_drive_saturation,max_limit_proximity,max_saddle_separation_m,support_loss_samples,capture_violation_samples,nonfinite_samples,com_accel_ap_mps2,com_accel_ml_mps2,com_vel_ap_mps,com_vel_ml_mps,trunk_velocity_rad_s,pelvis_velocity_mps,posture_error_rad
25,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,ACTUATOR_CAPACITY_BOUND,False,-1.92097746661272,1.2566867295018,-0.341073383916072,3.56658745959921,3.31874875842375,0.112607747,0.0662276149,0.977430344,1.01015472,0.05650399,0.0108336732,0,0,0,0.0573869348,0.027117474,0.02326392,0.00265321252,0.0437846,0.0184771921,0.019938549
35,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,SADDLE_CONTACT_INFEASIBLE,False,-1.85229125273301,0.825197349657168,0.0814210822002834,3.24240614822329,3.06610682920558,0.08634229,0.0751289,0.9768241,6.74854946,0.0445117839,0.05175633,0,0,0,0.08221143,0.164492086,0.0161820017,0.0622737855,0.137236685,0.0755308643,0.0525767542
45,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,ACTUATOR_CAPACITY_BOUND,False,-1.93585861158889,0.791621420284518,-0.0781478779994918,3.04687378031146,3.33979672576374,0.0968707353,0.07872382,0.976460755,3.4408288,0.04434139,0.0201388877,0,0,0,0.111320265,0.4710313,0.0132929981,0.09600032,0.103873827,0.07710786,0.0667222962
55,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,ACTUATOR_CAPACITY_BOUND,False,-1.93585861158889,0.791621420284518,-0.0781478779994918,3.04687378031146,3.33979672576374,0.0193378478,0.306259543,0.97499764,4.410465,0.9124187,0.0322732851,0,0,0,0.343582779,0.330098271,0.03412884,0.06859831,0.253774673,0.09104938,0.117416866
60,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,ACTUATOR_CAPACITY_BOUND,False,-1.87509065167507,0.529795247413329,0.547182403204272,2.63267103996287,3.49669495327968,0.0383585244,0.08626824,0.975874245,3.28321767,0.0380319543,0.0197836347,0,0,0,0.2062852,0.6155536,0.0336944833,0.170429528,0.116339095,0.123802043,0.111071281
70,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,SUPPORT_WRENCH_INFEASIBLE,False,-1.3043948861611,0.938754050162498,0.106703701732888,2.77583290576394,4.24036712025352,-0.08690177,0.09036343,0.97479403,14.404809,0.428913683,0.0306567047,0,14,0,0.629037559,1.40394092,0.109404333,0.44854936,0.379488558,0.3878314,0.19888261
85,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,ACTUATOR_CAPACITY_BOUND,False,-1.3043948861611,0.938754050162498,0.106703701732888,2.77583290576394,4.24036712025352,0.0733169243,0.195054084,0.9673844,12.3960342,0.137739867,0.0478220433,0,0,0,0.330568731,0.5823258,0.0642404,0.356070548,0.309605062,0.361609668,0.131632745
105,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,SADDLE_CONTACT_INFEASIBLE,False,-1.28364012758564,0.878053350094768,0.123343120383649,2.70274084166904,4.23337676598049,-0.04017037,0.2542288,0.9705132,4.919426,0.151683688,0.05187357,0,16,0,0.2428553,0.4012892,0.09898646,0.06758567,0.2979876,0.151071638,0.118664093
125,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,SADDLE_CONTACT_INFEASIBLE,False,-0.315897258410322,-0.113367836857291,0.580373443338226,3.10213246941101,3.58003873212781,-0.05521564,0.269667238,0.9687553,22.7636833,0.19718352,0.0521596074,0,25,0,0.256012022,0.4005616,0.118402876,0.213065952,0.394011438,0.281324118,0.1732571
140,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,False,0.560942120015575,-1.40254330075072,2.48552394217626,4.70771346674537,4.3446678173549,0.061654523,0.190785781,0.9722026,0.6933428,0.1220662,0.03851058,0,0,0,0.08082571,0.0495772175,0.0118615646,0.008181796,0.166670009,0.0688707456,0.118402056
155,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,False,1.2228672912673,-2.1649331177622,3.44569928812523,5.4737593018998,4.92443404001009,0.05881951,0.169892415,0.973298132,0.6458771,0.13358593,0.03939148,0,0,0,0.104256764,0.071118474,0.0168066043,0.01327114,0.174380943,0.06772209,0.123392083
170,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,False,1.91188056735107,-1.88212526988287,3.66262804791745,5.76983168710203,4.79697383583748,0.06605221,0.2011084,0.9712573,0.5266279,0.14420107,0.0432651564,0,0,0,0.14141877,0.03230786,0.02329478,0.004051773,0.193839714,0.07062426,0.144320026
200,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,SADDLE_CONTACT_INFEASIBLE,False,1.91188056735107,-1.88212526988287,3.66262804791745,5.76983168710203,4.79697383583748,-0.07140529,0.318739235,0.9682569,0.532183051,0.262807369,0.0506872945,0,41,0,0.240931988,0.0622480027,0.108604692,0.0182040669,0.265718,0.1740555,0.209799379
230,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,SADDLE_CONTACT_INFEASIBLE,False,5.11554725530452,-4.46071940827171,2.17257437343808,6.7571024774406,6.44883788136558,0.06057007,0.344388634,0.9663206,0.6261153,0.4887572,0.0507904328,0,0,0,0.134155974,0.0354399122,0.01531388,0.013645065,0.306460023,0.09606604,0.268880635
260,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,SADDLE_CONTACT_INFEASIBLE,False,5.06203202340262,-4.80734268195195,2.83975763658518,8.59897374872601,6.78022305072456,0.0280575976,0.323397219,0.967569351,0.636280835,0.4827629,0.050782647,0,0,0,0.088734284,0.0377824046,0.02040438,0.0190993026,0.302598983,0.104567453,0.2907096
300,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,SADDLE_CONTACT_INFEASIBLE,False,5.82334864085318,-6.85914442505151,3.09149518698284,10.0705905734115,6.9473240298017,-0.008148044,0.383309424,0.9663348,0.767219245,1,0.05147282,0,15,0,0.17097877,0.0327847078,0.0401014946,0.0551958829,0.344275,0.122545518,0.368604451
25,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,True,-2.01363824512244,1.48516421646423,-0.16909045071899,3.75110615684189,3.49625443345243,0.104690462,0.06300912,0.977931,0.308061749,0.0618847832,0.00625553261,0,0,0,0.0191775411,0.007854448,0.00159516837,0.00131449755,0.0349566974,0.00521592051,0.01877338
60,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,SADDLE_CONTACT_INFEASIBLE,False,-1.62707842085179,0.405349291115475,0.632389134707622,2.74175379011454,3.58414636475885,-1.2781713,1.35652757,0.101273187,3.21222162,0.8203982,0.0527284332,1,485,0,1.11135519,0.9555441,0.246842,0.272398919,0.345712781,0.407882333,0.126872182
140,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X4,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,True,0.647060722912278,-1.82560724796492,2.80856101808115,5.26039534982757,4.68542595340718,0.07554599,0.07147833,0.975725353,0.308487117,0.156067818,0.0288886447,0,0,0,0.0110724447,0.00651138835,0.00153037347,0.00292180455,0.09503498,0.0108291321,0.092720896
