load_kg,plant,converged,iterations,evaluations,rejected_steps,initial_residual_norm,final_residual_norm,classification,ankle_bias_deg,knee_bias_deg,hip_bias_deg,abdomen_bias_deg,thorax_bias_deg,com_accel_ap_mps2,com_accel_ml_mps2,com_vel_ap_mps,com_vel_ml_mps,trunk_velocity_rad_s,trunk_accel_rad_s2,pelvis_velocity_mps,joint_velocity_rad_s,posture_error_rad,min_capture_margin_m,max_trunk_pitch_rad,min_pelvis_height_m,max_drive_saturation,max_limit_proximity,max_saddle_separation_m
25,GAM13_PRODUCTION_PLANT_V1,True,2,7,0,0.409690290637565,0.142436411922874,ACTUATOR_CAPACITY_BOUND,-2.9561083256411247,2.0512354137452489,-0.47859090046789671,3.6060762881654886,3.4931938449235482,0.07917093,0.0405104533,0.0321127959,0.007186636,0.063930735,0.936802447,0.0213966761,0.0731949061,0.09036252,0.1249965,0.2170648,0.9729078,1.002839,0.0515308,0.01545454
60,GAM13_PRODUCTION_PLANT_V1,False,2,18,6,1.04415320771735,0.515566545308296,ACTUATOR_CAPACITY_BOUND,-2.1911478242775781,2.1676520935046923,0.72027604362100928,5.9094946692135535,3.6341334700592052,0.232465789,0.340279937,0.0335498825,0.06334677,0.502174854,11.6358328,0.116205186,0.487830639,0.3254606,0.05192558,0.5348427,0.9601681,4.455348,0.2200177,0.02318422
140,GAM13_PRODUCTION_PLANT_V1,False,3,27,9,0.50934192705148,0.328214235026069,JOINT_LIMIT,-1.0753029447129459,-10.187986271591301,8.6375984380664583,12,9.1051733009865075,0.109054059,0.02557382,0.0182780158,0.0149002271,0.180652618,0.798696637,0.07642012,0.160832778,0.3383508,0.02909128,0.434416,0.9747165,0.652855,1,0.03436458
170,GAM13_PRODUCTION_PLANT_V1,False,1,11,5,0.553025623373781,0.553025623373781,SUPPORT_WRENCH_INFEASIBLE,-0.27081257704735573,-12,12,10.502315306194692,12,0.34338972,0.0252133962,0.10074883,0.004281428,0.29675138,0.8178659,0.0664570555,0.2437489,0.3929797,-0.1005367,0.6249378,0.9769306,0.5805195,1,0.03862981
300,GAM13_PRODUCTION_PLANT_V1,False,2,17,5,1.6825482095233,1.4092194334435,SADDLE_CONTACT_INFEASIBLE,5.0603575114979824,-12,12,11.290270103009011,12,0.9988798,0.054991398,0.164105341,0.00438172324,0.4940757,3.613906,0.3365139,0.912390053,0.8296746,-0.2030756,2.034796,0.890286,0.5247564,1,0.05184714
