phase,feed_forward,saddle,repeat,load_kg,measured_ticks,initial_pelvis_y,final_pelvis_y,min_pelvis_y,max_trunk_pitch_rad,upright,min_capture_hull_margin_m,min_capture_ap_margin_m,max_com_speed_mps,max_canonical_pose_error_deg,max_target_actual_deflection_deg,max_joint_limit_proximity,max_balance_ankle_usage,max_balance_hip_usage,max_balance_trunk_usage,max_drive_demand,saturation_fraction,min_rearward_cop_authority_m,min_forward_cop_authority_m,max_saddle_separation_m,max_saddle_limit_occupancy,max_saddle_force_n,max_saddle_torque_nm,min_support_contacts,support_lost,saddle_invalid,non_finite,support_retained,saddle_valid,loaded_setup_valid,standing_gates_pass,pass
"phase1","F1","S0",1,25,500,0.984095335,0.979081869,0.9790137,0.0519817062,true,0.105984539,0.105984539,0.00416639028,2.80916262,0.966709852,0.0587312952,1.17855465,0.0250334535,0.0146024507,0.1185337,0,0.07626971,0.153730318,0.005303724,0.106074482,0,0,8,false,false,false,true,true,true,true,true
"phase1","F1","S0",1,60,500,0.9861236,0.977391064,0.977274835,0.07507184,true,0.09163518,0.0917688161,0.005920656,2.87226415,2.135791,0.0627777949,0.9449818,0.01183361,0.006902751,0.1125608,0,0.06190245,0.168478966,0.0122824507,0.24564901,0,0,8,false,false,false,true,true,true,true,true
"phase1","F1","S0",1,140,500,0.98774457,0.9733833,0.9733283,0.119283006,true,0.0715477541,0.07208684,0.0158874057,3.063481,5.71217537,0.0612696223,0.5967081,0,0,0.238263115,0,0.0451938063,0.186432138,0.0281986222,0.5639724,0,0,8,false,false,false,true,true,true,true,true
"phase1","F1","S0",1,170,500,0.988007963,0.9719197,0.9718665,0.120715015,true,0.0696287,0.0701688,0.0145558743,2.7374723,6.64190626,0.05473229,0.585331261,0,0,0.2857048,0,0.0413841158,0.190347955,0.034024965,0.6804993,0,0,8,false,false,false,true,true,true,true,true
