phase,feed_forward,saddle,repeat,load_kg,tick,pelvis_y,trunk_pitch_rad,canonical_pose_error_deg,target_actual_deflection_deg,capture_hull_margin_m,capture_front_m,capture_rear_m,com_speed_mps,raw_ankle_authority_fraction,applied_ankle_authority_fraction,posture_guard_scale,hip_strategy_blend,hip_authority_usage,trunk_authority_usage,drive_demand,drive_saturated,joint_limit,saddle_separation_m,saddle_linear_limit_occupancy,saddle_angular_x_limit_occupancy,saddle_angular_y_limit_occupancy,saddle_angular_z_limit_occupancy,saddle_force_n,saddle_torque_nm,support_contacts,support_retained,tracking_failure,capture_failure,posture_failure,support_loss,saddle_linear_limit,saddle_angular_limit
"control","F1","S0",1,270,10,0.970990241,0.003693048,4.836484,4.285673,0.0424417257,0.249867678,0.043146722,0.0043934444,2.129734,1.684309,0.790854156,1,0.215419084,0.125657707,0.189950854,false,0.0991502255,0.009888995,0.197779909,0.04199592,0.00407887157,0.003608268,0,0,8,true,false,false,false,false,false,false
"control","F1","S0",1,270,11,0.969558,0.005150061,4.92757273,4.172194,0.0448434651,0.247992277,0.0459756628,0.00999329053,0.732429147,0.577701569,0.78874743,0,0,0,0.16124779,false,0.0975902751,0.0164757613,0.329515219,0.0145754507,0.00371411047,0.00538407825,0,0,8,true,false,false,false,false,false,false
"control","F1","S0",1,270,12,0.9686648,0.008440426,4.958459,3.41141844,0.0470424928,0.245792747,0.0481752,0.01554045,1.74540734,1.61621785,0.92598325,1,0.1504155,0.08773998,0.224649265,false,0.09560293,0.02347041,0.469408184,0.0129375067,0.00314521254,0.007621927,0,0,8,true,false,false,false,false,false,false
"control","F1","S0",1,270,13,0.9681126,0.0139832692,4.881118,3.95765424,0.0493222661,0.243511826,0.0504561141,0.0212382413,1.66524208,1.64185333,0.985954762,1,0.1212965,0.0707543641,0.243110135,false,0.0927296057,0.0303571746,0.607143462,0.041060973,0.00258195726,0.0101062246,0,0,8,true,false,false,false,false,false,false
"control","F1","S0",1,270,14,0.9677301,0.0217057467,4.782767,4.03192472,0.0517278,0.241104424,0.05286353,0.0271691978,1.47782373,1.46108758,0.9886752,1,0.09384574,0.0547418557,0.2657373,false,0.08913775,0.0368358232,0.736716449,0.06901728,0.002049242,0.0126675228,0,0,8,true,false,false,false,false,false,false
"control","F1","S0",1,270,15,0.967406034,0.0314741768,4.64019346,4.18194,0.054237932,0.238591522,0.0553764254,0.0332603529,1.28082967,1.26706135,0.9892505,1,0.06583018,0.0383998938,0.2907861,false,0.08494278,0.0427283719,0.8545674,0.09602363,0.0016211879,0.01521629,0,0,8,true,false,false,false,false,false,false
"control","F1","S0",1,270,16,0.9670841,0.04316084,4.461452,4.397293,0.0568265431,0.2359992,0.0579687431,0.0394329429,1.064779,1.05217826,0.9881658,1,0.0366994552,0.0214074329,0.317766041,false,0.08022972,0.0479427874,0.958855748,0.121472023,0.00137161685,0.0177030023,0,0,8,true,false,false,false,false,true,false
"control","F1","S0",1,270,17,0.966284335,0.0594422966,4.25266552,4.671135,0.0595761277,0.233245313,0.0607226267,0.0459029153,0.06787748,0.0670008957,0.98708576,0,0,0,0.387925565,false,0.07360623,0.0510594733,1.02118945,0.1528463,0.00133456732,0.02006869,1419.46472,1.87960239E-07,8,true,false,false,false,false,true,false
"control","F1","S0",1,270,18,0.9642734,0.08095095,4.018116,4.97737026,0.06259517,0.230222821,0.06374512,0.0529260375,0.9210384,0.90815,0.9860066,0.473589182,0.0112558464,0.00656573148,0.448068351,false,0.06448164,0.0512312464,1.024625,0.190368876,0.001499923,0.0227808,2622.11084,5.896125E-07,8,true,false,false,false,false,true,false
"control","F1","S0",1,270,19,0.962751,0.103001438,3.68838549,5.56554127,0.0656249747,0.227190435,0.06677751,0.05977509,1.40927756,1.38801968,0.9849158,1,0.0557951555,0.03254629,0.4738142,false,0.05615538,0.05125536,1.02510715,0.220884115,0.00184672023,0.02597423,1757.083,3.291776E-07,8,true,false,false,false,false,true,false
"control","F1","S0",1,270,20,0.9620285,0.126242667,3.234263,6.27412558,0.0684545,0.224359185,0.06960877,0.06587664,1.77586973,1.74683177,0.9836486,1,0.09064972,0.05287756,0.5098941,false,0.0568382069,0.051256,1.02512,0.246768549,0.002394002,0.0294077154,1653.44482,4.119579E-07,8,true,false,false,false,false,true,false
"control","F1","S0",1,270,21,0.962007,0.150391415,2.821119,7.011415,0.07078279,0.222029865,0.0719380751,0.07044014,2.32510924,2.27760434,0.979568839,1,0.125131771,0.07299155,0.544815242,false,0.06750715,0.0512175336,1.02435064,0.267712623,0.00317483675,0.03291045,1516.197,2.95848565E-07,8,true,false,false,false,false,true,false
"control","F1","S0",1,270,22,0.9625168,0.174640551,2.77665186,7.76877165,0.0724001154,0.220411763,0.0735561848,0.0729253,2.80878448,2.728496,0.9714152,1,0.156702772,0.09140746,0.5717097,false,0.07694806,0.05114711,1.02294219,0.2822159,0.00427720044,0.03628119,1282.46484,5.26848453E-07,8,true,false,false,false,false,true,false
"control","F1","S0",1,270,23,0.96335876,0.19810994,2.94226766,8.554275,0.07324975,0.21920149,0.07429844,0.0729407445,3.11291718,2.996187,0.962501347,1,0.181788072,0.10604015,0.592664838,false,0.08886118,0.0510598347,1.02119672,0.2889094,0.00570729328,0.03932465,1002.92273,3.74584118E-07,8,true,false,false,false,false,true,false
"control","F1","S0",1,270,24,0.964327455,0.22006382,3.14692163,9.334647,0.0730512738,0.219400227,0.0740997046,0.07038289,3.149199,3.000014,0.952627659,1,0.199641958,0.116454639,0.607202351,false,0.110109448,0.05096707,1.01934135,0.287049562,0.00739840837,0.0418792441,710.0609,1.4443124E-07,8,true,false,false,false,false,true,false
"control","F1","S0",1,270,25,0.9652958,0.240105316,3.562503,10.0828552,0.0717383,0.2205642,0.0726432353,0.065256834,2.75541854,2.59596419,0.9421306,1,0.204972282,0.119563915,0.6201364,false,0.129361212,0.0508884527,1.017769,0.2769292,0.009321111,0.043831978,465.0491,6.059612E-08,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,26,0.966136456,0.258048624,4.23236752,10.799283,0.0697610751,0.222542033,0.0706654042,0.05805652,1.94248033,1.80951548,0.9315489,1,0.197790816,0.115374833,0.6318582,false,0.146749273,0.050822,1.01644,0.259417,0.0114781819,0.0451646149,281.955048,3.81634777E-08,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,27,0.9667304,0.272926778,4.851031,11.4875679,0.0667954758,0.225508139,0.0676993,0.0483606271,0.813291669,0.6402376,0.787217736,0,0,0,0.6893743,false,0.164173409,0.05080566,1.01611316,0.233558625,0.0139865046,0.0459146462,218.819351,1.01895978E-07,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,28,0.9670575,0.285650373,5.41667652,12.7712326,0.06330224,0.22900255,0.06420489,0.0374944955,0.563725948,0.364065647,0.6458202,0,0,0,0.6928846,false,0.179581389,0.0507764332,1.01552868,0.2031878,0.0167411286,0.0461489,148.3264,2.25072974E-08,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,29,0.967187643,0.297243059,5.990911,13.3720179,0.0598148368,0.23249203,0.0607154146,0.0269428175,2.12033844,1.06499434,0.5022756,1,0.113870464,0.06642263,0.6653534,false,0.191836014,0.0507338047,1.01467609,0.171810269,0.0197000466,0.04594916,74.4027939,3.57620031E-08,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,30,0.9670516,0.30730173,6.503458,13.5083656,0.0562918633,0.236017227,0.05719021,0.0165975858,3.74520159,1.40127218,0.374151349,1,0.06908876,0.04030068,0.683015466,false,0.203322828,0.05070139,1.01402783,0.138972223,0.02237854,0.04533223,32.5364037,1.40386689E-08,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,31,0.9666639,0.315591872,6.91253471,14.0863914,0.05283883,0.239472568,0.05373486,0.00681755925,4.62842131,1.25843167,0.2718922,1,0.02498084,0.0145717589,0.697455168,false,0.2136902,0.0506936349,1.01387262,0.10486827,0.02484768,0.0444545336,24.0602322,5.689844E-10,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,32,0.966076434,0.322425723,7.295955,14.6347017,0.049586527,0.242727369,0.0504800677,0.00301367464,5.323869,0.9372485,0.176046491,1,0.0189825147,0.0110728322,0.7129328,false,0.223231688,0.050701905,1.01403809,0.07107115,0.0272453,0.04349728,33.6850929,1.52263375E-08,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,33,0.965357065,0.328197658,7.64365,15.1446524,0.0465558246,0.245761186,0.04744626,0.0108598461,5.905674,0.52638,0.0891312361,1,0.0615325645,0.0358930156,0.7298797,false,0.2322612,0.05072195,1.014439,0.0391175374,0.0295589864,0.0425608642,62.0076027,2.239848E-08,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,34,0.964564741,0.333191484,7.96541452,15.621954,0.0438372679,0.248482883,0.0447245538,0.0179917347,5.37855,0.0467828736,0.008698046,1,0.101112247,0.0589805357,0.7466881,false,0.240902677,0.05075214,1.01504278,0.010009395,0.03164099,0.04174013,103.671646,5.51496981E-08,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,35,0.9638679,0.337879777,8.272329,16.07224,0.0413476825,0.250975847,0.0422315747,0.0243516546,4.830448,0,0,1,0.137504339,0.08020868,0.7664228,false,0.24943763,0.0508120768,1.01624155,0.0149475811,0.03338052,0.0411920249,203.842163,1.79595823E-08,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,36,0.963299334,0.342632324,8.568367,16.4991,0.0389387868,0.253388375,0.03981907,0.0303443633,5.04932,0,0,1,0.169691131,0.0989838,0.786202669,false,0.2581989,0.0508671068,1.01734209,0.0349806361,0.0348092727,0.0409701169,325.3309,2.272591E-08,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,37,0.96285,0.347390264,8.863992,16.9091778,0.03651837,0.255812526,0.037394926,0.03622298,5.16518164,0,0,1,0.1987455,0.11593172,0.803491831,false,0.266996622,0.05089988,1.0179975,0.0505944677,0.03599961,0.04100768,410.097015,3.5377488E-07,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,38,0.9625252,0.3519757,9.170105,17.3176,0.0340176634,0.258317024,0.0348904133,0.0421735644,5.11761951,0,0,1,0.22650829,0.132126242,0.818563,false,0.275532782,0.05091957,1.01839137,0.0625930056,0.0370315947,0.0412196629,461.177734,1.71017334E-07,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,39,0.962314248,0.356232315,9.478505,17.7232857,0.0313831978,0.260955334,0.0322521031,0.0483361,5.09716225,0,0,1,0.2541152,0.148229823,0.8316157,false,0.283621222,0.05093256,1.01865113,0.0716759041,0.03791013,0.0415391326,493.5317,5.46831245E-07,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,40,0.962196946,0.360009283,9.778727,18.119833,0.0285809934,0.263761371,0.0294460729,0.0547938347,5.09500742,0,0,1,0.2824066,0.1647327,0.842673361,false,0.291094929,0.05094073,1.01881456,0.07848461,0.0387155823,0.04191696,512.1714,3.13469371E-07,8,true,true,false,false,false,true,false
"control","F1","S0",1,270,41,0.9621491,0.363170624,10.063405,18.502985,0.0255961772,0.266749978,0.0264574736,0.06157614,5.10301065,0,0,1,0.312027067,0.182010829,0.8518375,false,0.297839,0.0509458,1.018916,0.08358236,0.03946596,0.04231185,521.3367,3.22317277E-07,8,true,true,false,true,false,true,false
"control","F1","S0",1,270,42,0.962149143,0.365600079,10.3268442,18.8693886,0.0224301089,0.2699198,0.023287639,0.06866803,5.113265,0,0,1,0.343378216,0.2002985,0.859262645,false,0.303752333,0.0509490445,1.01898086,0.0874417,0.0401811637,0.0426952578,524.6868,1.40474882E-07,8,true,true,false,true,false,true,false
"control","F1","S0",1,270,43,0.9621793,0.3672137,10.5646219,19.2160683,0.019096477,0.273257166,0.01995027,0.07602142,5.1190176,0,0,1,0.3766272,0.219693229,0.865127444,false,0.308776915,0.0509512275,1.01902449,0.0904185548,0.0408763252,0.0430491567,525.716736,1.38431091E-07,8,true,true,false,true,false,true,false
"control","F1","S0",1,270,44,0.9622285,0.3679541,10.77334,19.5402451,0.0156161766,0.2767412,0.01646623,0.08357038,5.11512,0,0,1,0.411745846,0.240178525,0.8695802,false,0.312873662,0.05095332,1.01906645,0.0927735344,0.04155919,0.0433661453,526.3172,1.17657713E-07,8,true,true,false,true,false,true,false
"control","F1","S0",1,270,45,0.9622911,0.367792457,10.9510794,19.8398438,0.0120125432,0.280348569,0.0128588676,0.09124417,5.098436,0,0,1,0.448558241,0.261651844,0.8727286,false,0.316017777,0.0509557575,1.01911509,0.0946756452,0.04223118,0.0436474271,528.0579,2.306453E-08,8,true,true,false,true,false,true,false
"control","F1","S0",1,270,46,0.9623668,0.366721123,11.0962143,20.1125889,0.008307544,0.284057319,0.009150133,0.0989778042,5.06773472,0,0,1,0.48680678,0.2839629,0.874626458,false,0.318207264,0.05095869,1.01917374,0.09622774,0.0428879261,0.0438990369,531.463867,1.22616072E-07,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,47,0.962458551,0.364745438,11.20833,20.3571167,0.00451912032,0.2878495,0.005357966,0.106719106,5.023386,0,0,1,0.52620846,0.306946576,0.875273943,false,0.319427639,0.05096181,1.01923621,0.0974938944,0.0435207747,0.0441301875,536.335754,7.193388E-08,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,48,0.9625117,0.361747384,11.2870188,20.5721264,0.000704050937,0.291668177,0.001539275,0.114307731,4.96684837,1.05842447,0.213097811,1,0.566502035,0.3304505,0.8731127,false,0.3195799,0.05095451,1.01909018,0.09883992,0.0441195667,0.0443181843,519.849548,1.116259E-07,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,49,0.9625263,0.357636184,11.332284,20.75652,-0.00306002214,0.295435727,-0.00222830474,0.12153472,4.57215738,2.50255775,0.547347248,1,0.6074786,0.3543529,0.8691022,false,0.318524867,0.0509462431,1.01892483,0.100502759,0.0446860977,0.0444332771,490.39444,1.37916828E-07,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,50,0.9625272,0.352506757,11.3398218,20.9055271,-0.00669281976,0.29907167,-0.005864233,0.128184587,4.141913,3.38304353,0.816782951,1,0.6484553,0.378255278,0.8646342,false,0.316392154,0.0509427078,1.01885414,0.102217473,0.0452608354,0.04445927,471.5835,3.3365815E-08,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,51,0.9625563,0.346520752,11.3049946,21.0121021,-0.0101320641,0.302513242,-0.00930582,0.134095043,3.68122625,3.011425,0.818049431,1,0.68851006,0.4016199,0.8600087,false,0.3133621,0.0509446561,1.01889312,0.103587732,0.04576944,0.0444339179,465.7881,6.40016964E-08,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,52,0.962615252,0.339810878,11.231946,21.0773659,-0.0133525711,0.30573523,-0.0125277936,0.139218062,3.20536876,2.63035631,0.82060957,1,0.7266973,0.4238952,0.854234934,false,0.3094724,0.05094713,1.01894259,0.104360074,0.0462211,0.0443271846,468.2763,1.66063614E-07,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,53,0.9627176,0.3324349,11.1283121,21.1050568,-0.0163609572,0.308743954,-0.015536502,0.143592,2.72627974,2.24712753,0.8242469,1,0.7622986,0.444662064,0.847132146,false,0.304692447,0.0509478748,1.0189575,0.104507886,0.0466080233,0.0441135,467.2491,7.910911E-08,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,54,0.962874651,0.324448556,10.9943,21.0934563,-0.0191614516,0.311543584,-0.0183361322,0.147250444,2.25268459,1.86728644,0.8289161,1,0.795054555,0.4637692,0.8385349,false,0.2990331,0.0509467,1.018934,0.104025491,0.04692024,0.04377251,462.7345,2.83014145E-08,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,55,0.9630878,0.31588462,10.828784,21.0404758,-0.02176169,0.31414175,-0.0209343135,0.15023753,1.76982427,1.47719085,0.834654,1,0.825087368,0.481287837,0.828143358,false,0.292482853,0.0509429164,1.01885831,0.102976844,0.04715891,0.04327063,452.61554,5.1439546E-08,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,56,0.9633583,0.306765079,10.6324368,20.94716,-0.0241667349,0.316543519,-0.0233360827,0.152589679,1.28095818,1.077859,0.841447532,1,0.852486432,0.4972702,0.8159561,false,0.2850387,0.05093714,1.0187428,0.101452693,0.04732061,0.0425688326,436.365448,3.387419E-08,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,57,0.9637735,0.298496246,10.4049482,20.813467,-0.0259184428,0.31829083,-0.0250833929,0.153064564,0.7823515,0.664459348,0.8493105,0,0.5250738,0.115299232,0.7306038,false,0.2745816,0.0508709475,1.017419,0.09631331,0.04716204,0.04154799,292.8736,6.611668E-10,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,58,0.964408338,0.2914305,10.145772,18.27102,-0.0269996133,0.319367528,-0.0261600912,0.151700437,0.217789322,0.186916932,0.858246565,0,0.1976612,0,0.6493651,false,0.261404216,0.05080513,1.01610255,0.08754456,0.04649448,0.04016758,168.2694,2.32224928E-09,8,true,true,true,true,false,true,false
"control","F1","S0",1,270,59,0.965209842,0.285694718,9.780729,17.2161331,-0.0276970044,0.3200602,-0.0268527418,0.149332374,0.306791,0.2671534,0.870799363,0,0,0,0.57759124,false,0.246406615,0.0507319,1.014638,0.0757150352,0.0451829471,0.0384822935,62.5919266,9.35318E-10,8,true,true,true,false,false,true,false
"control","F1","S0",1,270,60,0.9660286,0.280471146,9.319273,16.7531624,-0.02855075,0.320713937,-0.0274883658,0.146942556,0.452196956,0.400925815,0.886617661,0,0,0,0.5437322,false,0.229566738,0.0506849363,1.0136987,0.0635875,0.0433660224,0.0366220623,17.731636,3.55817265E-10,8,true,true,true,false,false,true,false
"control","F1","S0",1,270,61,0.966773868,0.275605381,8.794067,16.2261448,-0.0293244738,0.321483016,-0.0282574445,0.144951,0.6786562,0.6139266,0.9046209,0,0,0,0.5201948,false,0.2121226,0.0506111868,1.01222372,0.0519005544,0.0412708968,0.03454544,0,0,8,true,true,true,false,false,true,false
"control","F1","S0",1,270,62,0.967453063,0.27089107,8.206156,15.6357183,-0.03045907,0.3226135,-0.02938795,0.144023582,0.4787313,0.442747772,0.9248357,0,0,0,0.5134085,false,0.196179122,0.0504913,1.009826,0.04135465,0.0391359,0.0323117822,0,0,8,true,true,true,false,false,true,false
"control","F1","S0",1,270,63,0.967978239,0.26645276,7.59719229,15.0231428,-0.0318779573,0.324028045,-0.0308024883,0.143898591,0.827946663,0.7830519,0.945775747,0,0,0,0.5080071,false,0.182533011,0.05020864,1.0041728,0.0315836743,0.03709359,0.0299163386,0,0,8,true,true,true,false,false,true,false
"control","F1","S0",1,270,64,0.968387544,0.26221478,7.04106474,14.4632759,-0.03346053,0.325606823,-0.0323812664,0.144241259,0.315497726,0.301705927,0.9562856,0,0,0,0.4989183,false,0.170259014,0.0498155728,0.9963114,0.0228021387,0.03528263,0.0274451133,0,0,8,true,true,true,false,false,true,false
"control","F1","S0",1,270,65,0.9686446,0.258129567,6.56446266,13.9835787,-0.035046082,0.3271883,-0.03396274,0.1445896,0.7132965,0.6779305,0.950418949,0,0,0,0.4922709,false,0.15937683,0.0493470021,0.98694,0.015101769,0.0336714536,0.024924174,0,0,8,true,true,true,false,false,true,false
"control","F1","S0",1,270,66,0.968845,0.2542293,6.13619375,13.5521421,-0.03663168,0.328770518,-0.03554496,0.1449385,0.187582567,0.17739965,0.945715,0,0,0,0.484410942,false,0.1494594,0.0488788337,0.9775767,0.008386761,0.03224436,0.0224418081,0,0,8,true,true,true,false,false,true,false
"control","F1","S0",1,270,67,0.968967259,0.2505752,5.75587273,13.1691494,-0.0381480865,0.330283046,-0.0370575041,0.145097464,0.6080294,0.572616458,0.9417578,0,0,0,0.479097933,false,0.140678808,0.0484241657,0.9684833,0.00247850921,0.03096181,0.02003263,0,0,8,true,true,true,false,false,true,false
"control","F1","S0",1,270,68,0.969096065,0.2472102,5.41045761,12.8206348,-0.0396357626,0.33176738,-0.03854181,0.145183727,0.09695399,0.091021,0.9388062,0,0,0,0.472751051,false,0.132654056,0.0480350256,0.9607005,0.002721392,0.0297999363,0.0177751686,0,0,8,true,true,true,false,false,true,false
"control","F1","S0",1,270,69,0.9692114,0.244157463,5.10411263,12.5115328,-0.0411040969,0.333232224,-0.0400066525,0.145231247,0.51582855,0.483026236,0.9364085,0,0,0,0.467238277,false,0.1251885,0.0477169529,0.954339,0.00726509141,0.0287074931,0.0157122817,0,0,8,true,true,true,false,false,true,false
"control","F1","S0",1,270,70,0.9693561,0.2414616,4.82530165,12.2293682,-0.0426463746,0.3347714,-0.0415458232,0.145482212,0.441097826,0.412330329,0.934782,0,0,0,0.462688446,false,0.118447237,0.0474887639,0.9497753,0.01125576,0.027615387,0.0138828531,0,0,8,true,true,true,false,false,false,false
"control","F1","S0",1,270,71,0.969480753,0.239191711,4.566553,11.9672613,-0.044198636,0.336319923,-0.04309438,0.145762056,0.834656835,0.7790863,0.933421135,0,0,0,0.4603965,false,0.112707883,0.0473075733,0.946151435,0.014875507,0.02655006,0.0122391554,0,0,8,true,true,true,false,false,false,false
"control","F1","S0",1,270,72,0.969629467,0.237315014,4.33471346,11.730895,-0.0458009839,0.337918967,-0.04469341,0.146176726,0.3507059,0.3270649,0.932590246,0,0,0,0.456897616,false,0.107567094,0.04719173,0.9438346,0.0180309638,0.0255232658,0.010777832,0,0,8,true,true,true,false,false,false,false
"control","F1","S0",1,270,73,0.9697375,0.235834375,4.178756,11.5296,-0.0473979823,0.33951205,-0.04628651,0.146576345,0.7647087,0.712618947,0.9318829,0,0,0,0.455881268,false,0.103238247,0.0471058264,0.9421165,0.0207612626,0.02454327,0.009454212,0,0,8,true,true,true,false,false,false,false
"control","F1","S0",1,270,74,0.969855547,0.234731734,4.11551857,11.34998,-0.0490483,0.341158867,-0.04793331,0.1471164,0.2784383,0.259377331,0.931543231,0,0,0,0.453658819,false,0.09935862,0.0470704027,0.941408038,0.0230380688,0.02362176,0.008283383,0,0,8,true,true,true,false,false,false,false
"control","F1","S0",1,270,75,0.969926357,0.234025419,4.075569,11.1983242,-0.0507006459,0.3428071,-0.0495815575,0.147659525,0.6990951,0.6509971,0.93119967,0,0,0,0.454010218,false,0.0962153748,0.04705488,0.941097558,0.0249551218,0.0227601659,0.00723294262,0,0,8,true,true,true,false,false,false,false
"control","F1","S0",1,270,76,0.970006168,0.233702376,4.02862263,11.063386,-0.05241677,0.3445195,-0.0512939543,0.14836663,0.2249905,0.209489614,0.931104243,0,0,0,0.453155726,false,0.09347322,0.04708423,0.9416846,0.0265030023,0.0219613519,0.006321476,0,0,8,true,true,true,false,false,false,false
"control","F1","S0",1,270,77,0.970042467,0.233782321,4.00328159,10.9532976,-0.0541449226,0.346243382,-0.05301781,0.1491002,0.6564714,0.6111072,0.930896938,0,0,0,0.454884648,false,0.0914133042,0.04712965,0.942593,0.027780842,0.0212226827,0.005516164,0,0,8,true,true,true,false,false,false,false
"control","F1","S0",1,270,78,0.9700922,0.234248623,3.970293,10.8578444,-0.0559489168,0.348043442,-0.0548179,0.150023937,0.197212383,0.183582187,0.930885732,0,0,0,0.455350637,false,0.08971283,0.04721726,0.944345236,0.0287698489,0.0205424652,0.004833672,0,0,8,true,true,true,false,false,false,false
"control","F1","S0",1,270,79,0.9701033,0.235117257,3.95923615,10.7861376,-0.05777651,0.3498666,-0.0566410422,0.150999978,0.63554585,0.591496348,0.9306903,0,0,0,0.458362281,false,0.0886668041,0.04731816,0.9463632,0.02955937,0.0199186783,0.0042407345,0,0,8,true,true,true,false,false,false,false
"control","F1","S0",1,270,80,0.970132232,0.236364409,3.93921518,10.7276249,-0.0596931763,0.351779222,-0.0585536659,0.152194,0.18915154,0.17603305,0.930645645,0,0,0,0.46002686,false,0.0879649743,0.0474574044,0.949148059,0.0301121734,0.01934856,0.003753004,0,0,8,true,true,true,false,false,false,false
