AbdomenActualAngleRad,AbdomenMarginRad,AbdomenPass,AbdomenStandingBiasDegrees,AnkleStandingBiasDegrees,AppliedAnkleDemandRad,BarAngularSpeedMagnitudeRadS,BarAngularSpeedMarginRadS,BarAngularSpeedPass,BarAngularSpeedThresholdRadS,BarAngularVelocityBarXRadS,BarAngularVelocityBarYRadS,BarAngularVelocityBarZRadS,BarAvailable,BarLinearSpeedMagnitudeMps,BarLinearSpeedMarginMps,BarLinearSpeedPass,BarLinearSpeedThresholdMps,BarVerticalSpeedMarginMps,BarVerticalSpeedMps,BarVerticalSpeedPass,BarVerticalSpeedThresholdMps,CaptureApM,CaptureMargin2DM,CaptureMlM,ComApM,ComMlM,ComSpeedMps,ConsecutiveValidRunLength,CopMeasuredApM,CopMeasuredMlM,GuardedAnkleDemandRad,HipAuthority,HipStandingBiasDegrees,HipStrategyBlend,KneeStandingBiasDegrees,LeftFootAvailable,LeftFootContact,LeftHipActualAngleRad,LeftHipMarginRad,LeftHipPass,LeftKneeActualAngleRad,LeftKneeMarginRad,LeftKneePass,OverallStartCandidate,PostureGuardScale,RawAnkleAuthorityFraction,RawAnkleDemandRad,RequiredRunLength,RightFootAvailable,RightFootContact,RightHipActualAngleRad,RightHipMarginRad,RightHipPass,RightKneeActualAngleRad,RightKneeMarginRad,RightKneePass,SimulationTick,SimulationTimeSeconds,SupportAvailable,SupportPresent,ThoraxActualAngleRad,ThoraxMarginRad,ThoraxPass,ThoraxStandingBiasDegrees,TrunkAuthority
0.022482276,0.152050644,true,3.93,0,0.23999998,0.408722669,-0.208722666,false,0.2,-0.4085888,0.00297671,0.0100279339,true,0.208368108,-0.188368112,false,0.02,-0.1861922,-0.1961922,false,0.01,-0.0349557027,0.119763337,0.00332885771,-0.0470419638,0.000385055871,0.0367523953,0,-0.04947978,-0.0046188063,0.8480254,0.121084794,0,1,0,true,false,0.0009765625,0.173556358,true,0.003844731,0.08342173,true,false,0.985714436,3.28615546,0.8603155,3,true,false,-0.00154408091,0.172988832,true,0.008170513,0.0790959448,true,11,0.11,true,true,0.016267946,0.15826498,true,3.67,0.07063087
0.0206815563,0.15385136,true,3.93,0,0.2618,0.431620151,-0.231620148,false,0.2,-0.431447655,0.00329289213,0.0117489453,true,0.165761113,-0.145761117,false,0.02,-0.1398499,-0.1498499,false,0.01,-0.03507181,0.119647235,0.00357853528,-0.046679806,0.00047644283,0.0355018936,0,-0.0377748646,-0.00333745219,0.761148155,0.14121981,0,1,0,true,false,0.002489756,0.17204316,true,0.00378221087,0.08348425,true,false,0.981183946,2.96311927,0.7757446,3,true,false,0,0.17453292,true,0.008257591,0.07900887,true,12,0.12,true,true,0.0142692095,0.160263717,true,3.67,0.08237598
0.0188606251,0.1556723,true,3.93,0,0.2618,0.4315548,-0.231554791,false,0.2,-0.4313353,0.00344080455,0.0133251809,true,0.139984757,-0.119984761,false,0.02,-0.110677756,-0.120677754,false,0.01,-0.03612857,0.118590474,0.00377317751,-0.0463591777,0.000570407952,0.03167721,0,-0.0226795245,-0.00199680775,0.5348409,0.149874434,0,1,0,true,false,0.004256738,0.17027618,true,0.00371863972,0.08354782,true,false,0.9780371,2.08881354,0.546851337,3,true,false,0.002071602,0.172461316,true,0.008023285,0.0792431757,true,13,0.13,true,true,0.0125631848,0.161969736,true,3.67,0.08742437
0.0167018361,0.157831088,true,3.93,0,0.2218,0.383073539,-0.183073536,false,0.2,-0.382775158,0.00338442437,0.0147330612,true,0.123866893,-0.10386689,false,0.02,-0.09339349,-0.103393488,false,0.01,-0.0382334627,0.116485581,0.00392457331,-0.0461079553,0.0006656553,0.02518448,0,-0.0053477427,-0.00080621196,0.188507423,0,0,0,0,true,false,0.00502716471,0.16950576,true,0.00396681624,0.0832996443,true,false,0.976704836,0.737217247,0.193003476,3,true,false,0.00316442479,0.1713685,true,0.007933636,0.07933282,true,14,0.14,true,true,0.01113454,0.163398385,true,3.67,0
0.0147781055,0.159754813,true,3.93,0,0.181800008,0.340310425,-0.140310422,false,0.2,-0.339922,0.003141376,0.0159482751,true,0.117823832,-0.09782383,false,0.02,-0.08730995,-0.09730995,false,0.01,-0.040658243,0.1140608,0.00405441644,-0.0459422581,0.000761998235,0.0184008945,0,0.0117195584,0.0006074847,-0.2285132,0.02443396,0,0.184070691,0,true,false,0.005899927,0.168633,true,0.00442157546,0.08284488,true,false,0.99458015,0.8776106,-0.229758456,3,true,false,0.00442157546,0.170111343,true,0.007933636,0.07933282,true,15,0.15,true,true,0.009911037,0.16462189,true,3.67,0.0142527539
0.0131383287,0.1613946,true,3.93,0,0.141800016,0.3243342,-0.1243342,false,0.2,-0.323878318,0.00276138959,0.0169672221,true,0.120706089,-0.100706086,false,0.02,-0.09009263,-0.100092627,false,0.01,-0.0428332165,0.111885823,0.00418329751,-0.04585284,0.0008597871,0.0132745951,0,0.0152827827,0.00148505066,-0.46754688,0.106968515,0,1,0,true,false,0.007405156,0.167127758,true,0.00493140053,0.08233506,true,false,0.993599236,1.79739821,-0.470558822,3,true,false,0.00625305343,0.168279871,true,0.007993514,0.07927295,true,16,0.16,true,true,0.008896914,0.165636,true,3.67,0.0623966
0.0115135182,0.1630194,true,3.93,0,0.101800017,0.3082245,-0.108224496,false,0.2,-0.307700157,0.00229181023,0.01782423,true,0.1269273,-0.106927305,false,0.02,-0.0964284539,-0.106428452,false,0.01,-0.04467575,0.110043287,0.00430872058,-0.0458229743,0.0009589061,0.01047027,0,0.0109089492,0.001717311,-0.570571661,0.07790632,0,1,0,true,false,0.00876190048,0.165771022,true,0.005652266,0.0816142,true,false,0.9833877,2.216235,-0.580210268,3,true,false,0.007873303,0.166659623,true,0.008286414,0.07898004,true,17,0.17,true,true,0.007873303,0.166659623,true,3.67,0.045444116
0.009838604,0.164694309,true,3.93,0,0.061800018,0.2973912,-0.0973912,false,0.2,-0.296805441,0.0017838541,0.0185708776,true,0.132809177,-0.112809181,false,0.02,-0.102052912,-0.11205291,false,0.01,-0.04611909,0.108599946,0.00443327753,-0.04583755,0.00105910108,0.0100153675,0,0.0004903763,0.00151824672,-0.543938339,0.05213941,0,1,0,true,false,0.009814342,0.164718583,true,0.00651448732,0.08075197,true,false,0.9879128,2.10310745,-0.5505935,3,true,false,0.009056276,0.16547665,true,0.008896914,0.07836954,true,18,0.18,true,true,0.00683594076,0.167696983,true,3.67,0.0304138269
0.008199642,0.166333273,true,3.93,0,0.0218000188,0.2941694,-0.09416939,false,0.2,-0.293536216,0.00128272024,0.0192476455,true,0.13619794,-0.116197944,false,0.02,-0.104532078,-0.114532076,false,0.01,-0.0471167043,0.107602336,0.00456082774,-0.0458814353,0.0011602717,0.0107053844,0,-0.0125422319,0.001215892,-0.437554032,0.0305475574,0,1,0,true,false,0.0106306477,0.163902268,true,0.00753284059,0.07973362,true,false,0.988844,1.69018519,-0.442490458,3,true,false,0.009959033,0.1645739,true,0.009765635,0.07750083,true,19,0.19,true,true,0.005694291,0.168838635,true,3.67,0.0178189222
0.00655098353,0.167981938,true,3.93,0,-0.01819998,0.2971882,-0.09718819,false,0.2,-0.296521634,0.000820146466,0.0198765416,true,0.136270747,-0.116270751,false,0.02,-0.103045911,-0.113045909,false,0.01,-0.0476661846,0.107052855,0.00469188951,-0.04593999,0.00126242172,0.0113643166,0,-0.0252370425,0.00102194375,-0.304714322,0.0138313863,0,1,0,true,false,0.0112410933,0.163291827,true,0.008734647,0.07853182,true,false,0.987504,1.17864859,-0.3085702,3,true,false,0.0106081963,0.163924724,true,0.0108745536,0.0763919055,true,20,0.2,true,true,0.00442157546,0.170111343,true,3.67,0.008068089
0.00493140053,0.169601515,true,3.93,0,-0.05819998,0.30324167,-0.103241667,false,0.2,-0.30255,0.000413605856,0.02046579,true,0.133215815,-0.113215819,false,0.02,-0.09797373,-0.107973725,false,0.01,-0.047809016,0.10691002,0.00482294336,-0.0460002758,0.00136548909,0.0115530714,0,-0.0363593549,0.00101828412,-0.167241439,0,0,0,0,true,false,0.0117390947,0.16279383,true,0.0100543369,0.0772121251,true,false,0.9864646,0.647579,-0.169536173,3,true,false,0.0110485572,0.163484365,true,0.0121972812,0.07506918,true,21,0.21,true,true,0.003088162,0.171444759,true,3.67,0
0.003311685,0.171221241,true,3.93,0,-0.0270917732,0.311947,-0.111946985,false,0.2,-0.3112385,6.84821061E-05,0.02101225,true,0.128065437,-0.108065441,false,0.02,-0.09055175,-0.100551747,false,0.01,-0.04758993,0.107129112,0.00494888239,-0.0460515171,0.00146928488,0.0112674823,0,-0.045805,0.00120905624,-0.0270917732,0,0,0,0,true,false,0.012236312,0.162296608,true,0.011409509,0.0758569539,true,false,0.9856874,0.104985327,-0.0274851583,3,true,false,0.0114720277,0.163060889,true,0.013671902,0.0735945553,true,22,0.22,true,true,0.001691456,0.17284146,true,3.67,0
0.00154408091,0.172988832,true,3.93,0,0.0129082259,0.320023835,-0.120023832,false,0.2,-0.319300324,-0.000221170878,0.02150593,true,0.121793948,-0.101793945,false,0.02,-0.08220235,-0.09220235,false,0.01,-0.047075253,0.107643783,0.0050633736,-0.04608513,0.00157344854,0.0107462173,0,-0.05394968,0.00157395471,0.119598761,0,0,0,0,true,false,0.0127702337,0.161762685,true,0.0128632449,0.07440321,true,false,0.9850533,0.4637643,0.121413492,3,true,false,0.0119004641,0.16263245,true,0.0152700525,0.0719964057,true,23,0.23,true,true,0,0.17453292,true,3.67,0
0,0.17453292,true,3.93,0,0.0529082268,0.328103542,-0.128103539,false,0.2,-0.3273677,-0.0004690999,0.0219571088,true,0.113876887,-0.09387688,false,0.02,-0.0718858242,-0.08188582,false,0.01,-0.0465533957,0.108165644,0.005171292,-0.04609853,0.00167751091,0.0104389032,0,-0.061218556,0.001620269,0.277350456,0.002194207,0,1,0,true,false,0.0132647483,0.161268175,true,0.0141349072,0.0731315538,true,false,0.98442024,1.0761646,0.2817399,3,true,false,0.0122946268,0.1622383,true,0.0167161059,0.07055035,true,24,0.24,true,true,-0.000690533954,0.173842385,true,3.67,0.00127991918
-0.00138106791,0.173151851,true,3.93,0,0.092908226,0.333000153,-0.13300015,false,0.2,-0.332247257,-0.000694437942,0.0223691054,true,0.10477335,-0.08477335,false,0.02,-0.059560962,-0.06956096,false,0.01,-0.0462262444,0.108492792,0.005270343,-0.0460984036,0.00178110448,0.0103463624,0,-0.058148142,0.00180143758,0.2586705,0.003946255,0,1,0,true,false,0.0137241185,0.1608088,true,0.01511311,0.07215335,true,false,0.983740449,1.004377,0.2629459,3,true,false,0.0126953339,0.1618376,true,0.0178740881,0.06939237,true,25,0.25,true,true,-0.00218366017,0.172349259,true,3.67,0.00230191927
-0.00284714461,0.17168577,true,3.93,0,0.132908225,0.3282008,-0.128200784,false,0.2,-0.3274116,-0.000925264671,0.0227275919,true,0.0954029,-0.0754029,false,0.02,-0.0463348255,-0.0563348234,false,0.01,-0.0462309346,0.108488105,0.005356819,-0.04609573,0.00188390329,0.0102996388,0,-0.0522038639,0.00221768138,0.1850034,0,0,0,0,true,false,0.014151765,0.160381153,true,0.0159123186,0.07135414,true,false,0.9831108,0.718799233,0.188181639,3,true,false,0.0130837746,0.161449149,true,0.0187973119,0.06846915,true,26,0.26,true,true,-0.00338291214,0.171150014,true,3.67,0
