AbdomenActualAngleRad,AbdomenMarginRad,AbdomenPass,AbdomenStandingBiasDegrees,AnkleStandingBiasDegrees,AppliedAnkleDemandRad,BarAngularSpeedMagnitudeRadS,BarAngularSpeedMarginRadS,BarAngularSpeedPass,BarAngularSpeedThresholdRadS,BarAngularVelocityBarXRadS,BarAngularVelocityBarYRadS,BarAngularVelocityBarZRadS,BarAvailable,BarLinearSpeedMagnitudeMps,BarLinearSpeedMarginMps,BarLinearSpeedPass,BarLinearSpeedThresholdMps,BarVerticalSpeedMarginMps,BarVerticalSpeedMps,BarVerticalSpeedPass,BarVerticalSpeedThresholdMps,CaptureApM,CaptureMargin2DM,CaptureMlM,ComApM,ComMlM,ComSpeedMps,ConsecutiveValidRunLength,CopMeasuredApM,CopMeasuredMlM,GuardedAnkleDemandRad,HipAuthority,HipStandingBiasDegrees,HipStrategyBlend,KneeStandingBiasDegrees,LeftFootAvailable,LeftFootContact,LeftHipActualAngleRad,LeftHipMarginRad,LeftHipPass,LeftKneeActualAngleRad,LeftKneeMarginRad,LeftKneePass,OverallStartCandidate,PostureGuardScale,RawAnkleAuthorityFraction,RawAnkleDemandRad,RequiredRunLength,RightFootAvailable,RightFootContact,RightHipActualAngleRad,RightHipMarginRad,RightHipPass,RightKneeActualAngleRad,RightKneeMarginRad,RightKneePass,SimulationTick,SimulationTimeSeconds,SupportAvailable,SupportPresent,ThoraxActualAngleRad,ThoraxMarginRad,ThoraxPass,ThoraxStandingBiasDegrees,TrunkAuthority
0.0376963764,0.136836544,true,3.45571113,-1.80630422,0.199999988,0.368714,-0.168714,false,0.2,-0.36851728,0.00327062723,0.0115903029,true,0.163804889,-0.1438049,false,0.02,-0.1393455,-0.1493455,false,0.01,-0.0288348161,0.12588422,0.00227912446,-0.0460232869,0.000237574059,0.05112087,0,-0.03356663,-0.003903249,1.09747136,0.204053879,-0.5826499,1,1.02604914,true,false,0.0195800979,0.154952824,true,0.0186572671,0.06860919,true,false,0.9723407,4.311269,1.12869012,3,true,false,0.0178206526,0.156712264,true,0.02231195,0.06495451,true,12,0.12,true,true,0.03829877,0.136234149,true,3.347665,0.119028188
0.03663788,0.137895048,true,3.45571113,-1.80630422,0.23999998,0.393421859,-0.193421856,false,0.2,-0.3931881,0.00357795,0.0130798575,true,0.133910283,-0.113910288,false,0.02,-0.104156591,-0.114156589,false,0.01,-0.0302158818,0.124503158,0.00241878442,-0.0455446839,0.000298766128,0.04570155,0,-0.009746882,-0.00275030918,0.744994,0.218171358,-0.5826499,1,1.02604914,true,false,0.02259863,0.1519343,true,0.0186444856,0.06862198,true,false,0.9678589,2.94016075,0.7697341,3,true,false,0.02123893,0.153294,true,0.0219456218,0.0653208345,true,13,0.13,true,true,0.0376457423,0.136887178,true,3.347665,0.127263159
0.0348022543,0.139730662,true,3.45571113,-1.80630422,0.199999988,0.203609422,-0.00360941887,false,0.2,-0.203082338,0.003330249,0.014257269,true,0.101944439,-0.0819444358,false,0.02,-0.07298181,-0.08298181,false,0.01,-0.03416202,0.120557025,0.00244597066,-0.04518058,0.00035885573,0.03311925,0,0.0193480961,-0.00259164325,0.1902339,0,-0.5826499,0,1.02604914,true,false,0.022010712,0.1525222,true,0.0196651481,0.06760131,true,false,0.9656346,0.7524982,0.19700402,3,true,false,0.02180393,0.15272899,true,0.02188034,0.06538612,true,14,0.14,true,true,0.0380113162,0.136521608,true,3.347665,0
0.0340962932,0.14043662,true,3.45571113,-1.80630422,0.16,0.250694871,-0.050694868,false,0.2,-0.250224054,0.00295358687,0.0150705995,true,0.0927372649,-0.07273726,false,0.02,-0.0582608357,-0.06826083,false,0.01,-0.03840165,0.116317391,0.00240466581,-0.04497018,0.000417685485,0.0202666037,0,0.0484794043,0.00090531836,-0.482017279,0.197630689,-0.5826499,1,1.02604914,true,false,0.0239906088,0.150542319,true,0.01987019,0.06739627,true,false,0.9839706,1.87115967,-0.4898696,3,true,false,0.0242377929,0.150295123,true,0.02117147,0.0660949945,true,15,0.15,true,true,0.0376963764,0.136836544,true,3.347665,0.115281425
0.0329801477,0.141552776,true,3.45571113,-1.80630422,0.12,0.199369028,0.00063097477,true,0.2,-0.198769763,0.00227955519,0.0152771659,true,0.08826292,-0.06826292,false,0.02,-0.04912208,-0.0591220781,false,0.01,-0.042990528,0.111728512,0.00230252929,-0.0449047945,0.000472698477,0.007820849,0,0.06853142,0.004845013,-1.16391766,0.1498516,-0.5826499,1,1.02604914,true,false,0.02492643,0.1496065,true,0.02027405,0.06699241,true,false,0.968869448,4.588676,-1.20131528,3,true,false,0.0258283652,0.148704559,true,0.02064694,0.0666195154,true,16,0.16,true,true,0.0374934264,0.1370395,true,3.347665,0.08741105
0.0318772867,0.142655641,true,3.45571113,-1.80630422,0.08,0.09887735,0.101122655,true,0.2,-0.09772729,0.001292539,0.0149811637,true,0.08624359,-0.06624359,false,0.02,-0.0466000959,-0.0566000938,false,0.01,-0.04779079,0.106928244,0.002169905,-0.0449840426,0.0005223237,0.009612847,0,0.08145542,0.008067253,-1.751991,0.0994322747,-0.5826499,1,1.02604914,true,false,0.02484979,0.149683133,true,0.02102456,0.0662419,true,false,0.976394653,6.85388565,-1.79434717,3,true,false,0.0264486354,0.148084283,true,0.020414684,0.06685178,true,17,0.17,true,true,0.0375823528,0.136950567,true,3.347665,0.05800058
0.0309744328,0.143558487,true,3.45571113,-1.80630422,0.04,0.0263033658,0.173696637,true,0.2,0.02200769,7.054764E-05,0.0144056808,true,0.08620762,-0.06620762,false,0.02,-0.0501265079,-0.0601265058,false,0.01,-0.0525537319,0.102165312,0.00209136819,-0.0452020764,0.0005673251,0.02218016,0,0.0833289549,0.00620041229,-2.152421,0.0456802249,-0.5826499,1,1.02604914,true,false,0.02378099,0.150751933,true,0.0220323652,0.0652340949,true,false,0.9798044,8.391087,-2.1967864,3,true,false,0.0260764174,0.1484565,true,0.0204380285,0.06682843,true,18,0.18,true,true,0.0380175859,0.136515334,true,3.347665,0.026646072
0.0303680878,0.14416483,true,3.45571113,-1.80630422,0,0.142234549,0.0577654541,true,0.2,0.1415641,-0.00135435082,0.0137272775,true,0.08696132,-0.06696132,false,0.02,-0.0559639633,-0.06596396,false,0.01,-0.0570016056,0.0977174342,0.00211186381,-0.0455461144,0.000610825431,0.0341413021,0,0.07207613,0.00347437267,-2.30754757,0.0097969,-0.5826499,1,1.02604914,true,false,0.0218585357,0.152674377,true,0.0231716353,0.06409483,true,false,0.979004264,9.00319,-2.35703516,3,true,false,0.024763288,0.149769634,true,0.0207735766,0.0664928854,true,19,0.19,true,true,0.0387936234,0.1357393,true,3.347665,0.00571470242
0.0300047565,0.144528165,true,3.45571113,-1.80630422,-0.04,0.247389421,-0.0473894179,false,0.2,0.24702394,-0.002863678,0.0131338444,true,0.08531954,-0.06531954,false,0.02,-0.058592476,-0.0685924739,false,0.01,-0.0608314164,0.09388763,0.00217217323,-0.0459950678,0.0006554652,0.0440864637,0,0.04542934,0.00221751072,-2.1655972,0.06412016,-0.5826499,1,1.02604914,true,false,0.0191989057,0.155334011,true,0.0244337376,0.06283272,true,false,0.979484439,8.44521,-2.210956,3,true,false,0.0225563888,0.151976526,true,0.0214400422,0.065826416,true,20,0.2,true,true,0.03979483,0.134738088,true,3.347665,0.0374024063
0.02994112,0.144591808,true,3.45571113,-1.80630422,-0.08,0.33694613,-0.136946127,false,0.2,0.336679,-0.00435517,0.0126874251,true,0.07795295,-0.05795295,false,0.02,-0.05394575,-0.06394575,false,0.01,-0.06378885,0.0909301862,0.00226451457,-0.0465198681,0.00070210686,0.05127567,0,0.009587472,0.000945782,-1.82287478,0.11410749,-0.5826499,1,1.02604914,true,false,0.0160317365,0.158501178,true,0.0257636663,0.0615027919,true,false,0.9811783,7.09641933,-1.85784256,3,true,false,0.0196408853,0.154892027,true,0.0223226342,0.06494383,true,21,0.21,true,true,0.04096981,0.1335631,true,3.347665,0.06656089
0.0302264355,0.144306481,true,3.45571113,-1.80630422,-0.12,0.410167217,-0.210167214,false,0.2,0.409939855,-0.005744601,0.0123875411,true,0.06437848,-0.0443784781,false,0.02,-0.0416679829,-0.05166798,false,0.01,-0.065775834,0.0889432058,0.00237905374,-0.04708831,0.0007513201,0.0554889664,0,-0.0213717222,0.000265513721,-1.52457178,0.156336159,-0.5826499,1,1.02604914,true,false,0.012525172,0.162007749,true,0.02699293,0.0602735281,true,false,0.984025061,5.917961,-1.54932213,3,true,false,0.0162386075,0.15829432,true,0.0233663172,0.06390014,true,22,0.22,true,true,0.0422646254,0.1322683,true,3.347665,0.09119361
0.0309282131,0.143604711,true,3.45571113,-1.80630422,-0.16,0.465010941,-0.265010953,false,0.2,0.464798421,-0.006967219,0.0122088473,true,0.0468211174,-0.0268211178,false,0.02,-0.0239244755,-0.0339244753,false,0.01,-0.06678408,0.08793496,0.002499624,-0.0476692654,0.0008031614,0.05678075,0,-0.0461118445,4.75812521E-05,-1.27482986,0.188005656,-0.5826499,1,1.02604914,true,false,0.008976949,0.165555969,true,0.02806685,0.05919961,true,false,0.9868275,4.93447971,-1.29184675,3,true,false,0.0125821484,0.161950767,true,0.02447274,0.06279372,true,23,0.23,true,true,0.04366861,0.1308643,true,3.347665,0.109666981
0.0320190862,0.142513841,true,3.45571113,-1.80630422,-0.199999988,0.496208459,-0.296208441,false,0.2,0.495997,-0.008000573,0.0120742843,true,0.0293136742,-0.009313675,false,0.02,-0.00306605361,-0.0130660534,false,0.01,-0.06682952,0.08788952,0.0025419516,-0.0482339337,0.000856081257,0.05525804,0,-0.06672238,0.002340193,-1.02093387,0.208157554,-0.5826499,1,1.02604914,true,false,0.00556726474,0.168965653,true,0.0289285984,0.05833786,true,false,0.9841623,3.96242666,-1.03736329,3,true,false,0.008976949,0.165555969,true,0.0256151687,0.06165129,true,24,0.24,true,true,0.0451293476,0.129403576,true,3.347665,0.121421933
0.0334253721,0.141107544,true,3.45571113,-1.80630422,-0.23999998,0.50271,-0.30271,false,0.2,0.50249213,-0.008834758,0.0118711889,true,0.0222494416,-0.002249442,false,0.02,0.0009332318,0.009066768,true,0.01,-0.0659107044,0.0888083354,0.002404954,-0.04875481,0.0009055572,0.050970152,0,-0.08503789,0.00682930462,-0.7367707,0.216871887,-0.5826499,1,1.02604914,true,false,0.002489756,0.17204316,true,0.029588664,0.057677798,true,false,0.9824681,2.86446977,-0.749918163,3,true,false,0.005652266,0.168880656,true,0.0267177057,0.0605487525,true,25,0.25,true,true,0.04659035,0.127942562,true,3.347665,0.126505151
0.0351024047,0.139430523,true,3.45571113,-1.80630422,-0.2618,0.488954633,-0.288954616,false,0.2,0.488727927,-0.009479554,0.0114795584,true,0.03283258,-0.012832582,false,0.02,-0.0195352789,0.0295352787,false,0.01,-0.06405683,0.09066221,0.002050615,-0.0492057167,0.0009450183,0.0440773927,0,-0.101801679,0.011956444,-0.4091584,0.2144951,-0.5826499,1,1.02604914,true,false,0,0.17453292,true,0.0300047565,0.0572617054,true,false,0.9817322,1.59194779,-0.416771919,3,true,false,0.00258374168,0.171949178,true,0.0277249664,0.0595414937,true,26,0.26,true,true,0.04798705,0.126545876,true,3.347665,0.125118732
0.0375061445,0.137026772,true,3.45571113,-1.80630422,-0.2218,0.287254363,-0.08725436,false,0.2,0.2868888,-0.00969083,0.0107691092,true,0.0406502075,-0.020650208,false,0.02,-0.0253338125,0.0353338122,false,0.01,-0.0602331981,0.09448584,0.00152105012,-0.0495443,0.0009689538,0.0316774063,0,-0.118807241,0.0173088927,-0.00314065255,0,-0.5826499,0,1.02604914,true,false,0.00119604,0.173336878,true,0.02931341,0.0579530522,true,false,0.9819336,0.0122171,-0.00319843669,3,true,false,0.00267442665,0.17185849,true,0.0281939842,0.0590724759,true,27,0.27,true,true,0.0484026372,0.126130283,true,3.347665,0
0.0388427675,0.135690153,true,3.45571113,-1.80630422,-0.181800008,0.3237394,-0.123739406,false,0.2,0.323441535,-0.009894291,0.009741065,true,0.0443083346,-0.024308335,false,0.02,-0.03267674,0.04267674,false,0.01,-0.0566084273,0.0981106162,0.0008095002,-0.0497452244,0.0009697233,0.0203167479,0,-0.138804168,0.0194609873,0.539278,0.177334383,-0.5826499,1,1.02604914,true,false,0,0.17453292,true,0.029402744,0.057863716,true,false,0.9951831,2.06985569,0.5418882,3,true,false,0.000690533954,0.173842385,true,0.0290026814,0.05826378,true,28,0.28,true,true,0.04941667,0.125116259,true,3.347665,0.103442237
0.0403777361,0.134155184,true,3.45571113,-1.80630422,-0.141800016,0.266231149,-0.06623115,false,0.2,0.2659006,-0.01016895,0.00851374,true,0.04496972,-0.02496972,false,0.02,-0.0347574949,0.0447574966,false,0.01,-0.0532606244,0.101458415,0.000130136686,-0.04982717,0.0009452049,0.0104426043,0,-0.154646143,0.01869498,1.14284229,0.131209835,-0.5826499,1,1.02604914,true,false,0,0.17453292,true,0.029402744,0.057863716,true,false,0.9850642,4.431514,1.16017032,3,true,false,0,0.17453292,true,0.0297173131,0.05754915,true,29,0.29,true,true,0.05023025,0.12430267,true,3.347665,0.07653698
0.0418450721,0.132687852,true,3.45571113,-1.80630422,-0.101800017,0.193820119,0.006179884,true,0.2,0.193409622,-0.0103615485,0.00718282675,true,0.0439896919,-0.0239896923,false,0.02,-0.0338097066,0.04380971,false,0.01,-0.0491867177,0.105532318,-0.00053842715,-0.0497975126,0.0009012365,0.00462734373,0,-0.15471904,0.0176674183,1.43605709,0.08809228,-0.5826499,1,1.02604914,true,false,0,0.17453292,true,0.0290273335,0.0582391247,true,false,0.9889456,5.546636,1.45210934,3,true,false,0,0.17453292,true,0.0300127026,0.0572537556,true,30,0.3,true,true,0.0507074371,0.123825483,true,3.347665,0.051385764
0.0432130434,0.13131988,true,3.45571113,-1.80630422,-0.061800018,0.100411318,0.0995886847,true,0.2,0.09965575,-0.010850261,0.005782453,true,0.03685385,-0.01685385,false,0.02,-0.0265591424,0.0365591422,false,0.01,-0.04480293,0.109916106,-0.00116817339,-0.04964226,0.0008395758,0.0155012282,0,-0.154719025,0.0170158632,1.70612645,0.04879157,-0.5826499,1,1.02604914,true,false,0.00154408091,0.172988832,true,0.0283457953,0.0589206666,true,false,0.9925774,6.56564236,1.71888506,3,true,false,0.0009765625,0.173556358,true,0.0299490821,0.0573173761,true,31,0.31,true,true,0.0509326458,0.123600274,true,3.347665,0.028460972
0.0445015356,0.130031377,true,3.45571113,-1.80630422,-0.0218000188,0.0127487406,0.18725127,true,0.2,0.00556106027,-0.0106391311,0.004291139,true,0.02473974,-0.004739741,false,0.02,-0.0132476743,0.0232476741,false,0.01,-0.0403088927,0.114410147,-0.00177358428,-0.0493667349,0.0007625702,0.0278283115,0,-0.15471901,0.0161000285,2.03179,0.001614488,-0.5826499,1,1.02604914,true,false,0.00338291214,0.171150014,true,0.0274570826,0.05980938,true,false,0.995179951,7.798437,2.04163074,3,true,false,0.00218366017,0.172349259,true,0.029612828,0.057653632,true,32,0.32,true,true,0.0509466864,0.123586237,true,3.347665,0.000941759034
0.045649413,0.128883511,true,3.45571113,-1.80630422,0.01819998,0.08248324,0.117516764,true,0.2,-0.08181052,-0.0101112882,0.002878448,true,0.013978634,0.00602136552,true,0.02,0.002872819,0.0071271807,true,0.01,-0.0363449268,0.118374109,-0.00222561881,-0.04898387,0.0006729812,0.038362816,1,-0.15384993,0.014827867,2.35876369,0.0485347658,-0.5826499,1,1.02604914,true,false,0.00577742374,0.1687555,true,0.026394492,0.0608719662,true,true,0.9952053,9.0532,2.37012768,3,true,false,0.00414320454,0.170389712,true,0.0289862342,0.0582802258,true,33,0.33,true,true,0.050716836,0.123816088,true,3.347665,0.0283111762
0.0464519672,0.128080949,true,3.45571113,-1.80630422,0.05819998,0.181448489,0.0185515136,true,0.2,-0.181192383,-0.009479163,0.00173809147,true,0.0171283185,0.002871681,true,0.02,0.0009254087,-0.009074591,true,0.01,-0.0332909562,0.121428087,-0.00243026461,-0.04851759,0.0005772756,0.04591893,2,-0.1292774,0.00256557344,2.224793,0.09936013,-0.5826499,1,1.02604914,true,false,0.008652372,0.165880546,true,0.0251549445,0.0621115156,true,true,0.9923841,8.563281,2.24186683,3,true,false,0.006905343,0.167627573,true,0.0282615554,0.0590049028,true,34,0.34,true,true,0.05012095,0.12441197,true,3.347665,0.0579585
0.0466517247,0.1278812,true,3.45571113,-1.80630422,0.09819998,0.280025333,-0.08002533,false,0.2,-0.27988708,-0.008749504,0.00092127,true,0.02817277,-0.008172771,false,0.02,-0.0124963354,-0.0224963352,false,0.01,-0.0308599938,0.123859048,-0.00246876944,-0.04799605,0.00048365572,0.05144619,0,-0.0951352343,-0.00240243156,1.85324514,0.143480554,-0.5826499,1,1.02604914,true,false,0.0119004641,0.16263245,true,0.0240005478,0.06326591,true,false,0.9843542,7.19137335,1.88270152,3,true,false,0.0100305956,0.164502323,true,0.02748312,0.05978334,true,35,0.35000000000000003,true,true,0.0491651259,0.12536779,true,3.347665,0.08369471
0.0462358743,0.128297046,true,3.45571113,-1.80630422,0.138199985,0.363835,-0.163835,false,0.2,-0.363747954,-0.007948872,0.0003899361,true,0.03632386,-0.01632386,false,0.02,-0.0206215438,-0.0306215435,false,0.01,-0.0290264357,0.1256926,-0.00241989,-0.04743753,0.000396071817,0.0551057272,0,-0.07230731,-0.004569444,1.63361752,0.176599234,-0.5826499,1,1.02604914,true,false,0.0152387936,0.159294128,true,0.023016775,0.06424969,true,false,0.97740227,6.38421345,1.67138708,3,true,false,0.01340777,0.161125153,true,0.02669092,0.0605755374,true,36,0.36,true,true,0.04788757,0.126645356,true,3.347665,0.103013411
0.0452981032,0.129234821,true,3.45571113,-1.80630422,0.178199977,0.4238257,-0.223825708,false,0.2,-0.42376557,-0.00713934936,4.20100878E-05,true,0.03974434,-0.01974434,false,0.02,-0.02293319,-0.03293319,false,0.01,-0.0277947336,0.1269243,-0.002287453,-0.0468603931,0.0003154143,0.0569311343,0,-0.05295316,-0.005373796,1.43662238,0.2021948,-0.5826499,1,1.02604914,true,false,0.0185804367,0.155952483,true,0.022194095,0.0650723651,true,false,0.972175658,5.644536,1.47773945,3,true,false,0.0168014653,0.157731459,true,0.0258929022,0.0613735579,true,37,0.37,true,true,0.0464006066,0.128132313,true,3.347665,0.117943756
0.0440004244,0.1305325,true,3.45571113,-1.80630422,0.218199968,0.458293259,-0.258293271,false,0.2,-0.4582488,-0.00638165465,-0.00016684967,true,0.0401272,-0.0201272,false,0.02,-0.0214010235,-0.0314010233,false,0.01,-0.027318906,0.12740013,-0.00212479383,-0.046285186,0.000242447131,0.0565465577,0,-0.0351760536,-0.005796226,1.22664273,0.2206632,-0.5826499,1,1.02604914,true,false,0.0217382237,0.152794689,true,0.0214955732,0.06577089,true,false,0.968149066,4.839564,1.26699781,3,true,false,0.02012059,0.154412329,true,0.0250694957,0.0621969625,true,38,0.38,true,true,0.04481654,0.129716381,true,3.347665,0.128716692
