case,window,local_tick,tick,time_s,adapter_state,direction,s_q,bar_y_m,bar_vy_mps,bar_speed_mps,pelvis_y_m,pelvis_vy_mps,com_x_m,com_y_m,com_z_m,com_vx_mps,com_vy_mps,com_vz_mps,capture_ap_m,capture_ml_m,support_ap_min_m,support_ap_max_m,support_ml_min_m,support_ml_max_m,support_has_contact,support_contact_count,left_foot_contact,right_foot_contact,left_slip_accumulated_m,right_slip_accumulated_m,left_slip_speed_mps,right_slip_speed_mps,left_hip_crease_y_m,right_hip_crease_y_m,left_knee_top_y_m,right_knee_top_y_m,left_depth_m,right_depth_m,worst_side_depth_m,legal_depth,raw_ankle_authority,applied_ankle_authority,hip_strategy_blend,hip_balance_offset_rad,trunk_balance_offset_rad,balance_saturated,modeled_drive_demand_high,maximum_modeled_drive_demand,canonical_posture_error_rad,target_actual_deflection_rad,canonical_posture_worst_joint,saddle_attached,saddle_broken,saddle_separation_m,left_foot_nominal_qx,left_foot_nominal_qy,left_foot_nominal_qz,left_foot_nominal_qw,left_foot_preload_qx,left_foot_preload_qy,left_foot_preload_qz,left_foot_preload_qw,left_foot_balance_qx,left_foot_balance_qy,left_foot_balance_qz,left_foot_balance_qw,left_foot_final_qx,left_foot_final_qy,left_foot_final_qz,left_foot_final_qw,left_foot_applied_qx,left_foot_applied_qy,left_foot_applied_qz,left_foot_applied_qw,left_foot_actual_qx,left_foot_actual_qy,left_foot_actual_qz,left_foot_actual_qw,left_foot_target_actual_deflection_rad,left_foot_actual_canonical_error_rad,left_foot_solver_error_x_rad,left_foot_modeled_drive_demand,left_foot_maximum_force_nm,left_foot_limit_proximity,left_foot_activation,left_foot_capacity_scale,right_foot_nominal_qx,right_foot_nominal_qy,right_foot_nominal_qz,right_foot_nominal_qw,right_foot_preload_qx,right_foot_preload_qy,right_foot_preload_qz,right_foot_preload_qw,right_foot_balance_qx,right_foot_balance_qy,right_foot_balance_qz,right_foot_balance_qw,right_foot_final_qx,right_foot_final_qy,right_foot_final_qz,right_foot_final_qw,right_foot_applied_qx,right_foot_applied_qy,right_foot_applied_qz,right_foot_applied_qw,right_foot_actual_qx,right_foot_actual_qy,right_foot_actual_qz,right_foot_actual_qw,right_foot_target_actual_deflection_rad,right_foot_actual_canonical_error_rad,right_foot_solver_error_x_rad,right_foot_modeled_drive_demand,right_foot_maximum_force_nm,right_foot_limit_proximity,right_foot_activation,right_foot_capacity_scale,left_shank_nominal_qx,left_shank_nominal_qy,left_shank_nominal_qz,left_shank_nominal_qw,left_shank_preload_qx,left_shank_preload_qy,left_shank_preload_qz,left_shank_preload_qw,left_shank_balance_qx,left_shank_balance_qy,left_shank_balance_qz,left_shank_balance_qw,left_shank_final_qx,left_shank_final_qy,left_shank_final_qz,left_shank_final_qw,left_shank_applied_qx,left_shank_applied_qy,left_shank_applied_qz,left_shank_applied_qw,left_shank_actual_qx,left_shank_actual_qy,left_shank_actual_qz,left_shank_actual_qw,left_shank_target_actual_deflection_rad,left_shank_actual_canonical_error_rad,left_shank_solver_error_x_rad,left_shank_modeled_drive_demand,left_shank_maximum_force_nm,left_shank_limit_proximity,left_shank_activation,left_shank_capacity_scale,right_shank_nominal_qx,right_shank_nominal_qy,right_shank_nominal_qz,right_shank_nominal_qw,right_shank_preload_qx,right_shank_preload_qy,right_shank_preload_qz,right_shank_preload_qw,right_shank_balance_qx,right_shank_balance_qy,right_shank_balance_qz,right_shank_balance_qw,right_shank_final_qx,right_shank_final_qy,right_shank_final_qz,right_shank_final_qw,right_shank_applied_qx,right_shank_applied_qy,right_shank_applied_qz,right_shank_applied_qw,right_shank_actual_qx,right_shank_actual_qy,right_shank_actual_qz,right_shank_actual_qw,right_shank_target_actual_deflection_rad,right_shank_actual_canonical_error_rad,right_shank_solver_error_x_rad,right_shank_modeled_drive_demand,right_shank_maximum_force_nm,right_shank_limit_proximity,right_shank_activation,right_shank_capacity_scale,left_thigh_nominal_qx,left_thigh_nominal_qy,left_thigh_nominal_qz,left_thigh_nominal_qw,left_thigh_preload_qx,left_thigh_preload_qy,left_thigh_preload_qz,left_thigh_preload_qw,left_thigh_balance_qx,left_thigh_balance_qy,left_thigh_balance_qz,left_thigh_balance_qw,left_thigh_final_qx,left_thigh_final_qy,left_thigh_final_qz,left_thigh_final_qw,left_thigh_applied_qx,left_thigh_applied_qy,left_thigh_applied_qz,left_thigh_applied_qw,left_thigh_actual_qx,left_thigh_actual_qy,left_thigh_actual_qz,left_thigh_actual_qw,left_thigh_target_actual_deflection_rad,left_thigh_actual_canonical_error_rad,left_thigh_solver_error_x_rad,left_thigh_modeled_drive_demand,left_thigh_maximum_force_nm,left_thigh_limit_proximity,left_thigh_activation,left_thigh_capacity_scale,right_thigh_nominal_qx,right_thigh_nominal_qy,right_thigh_nominal_qz,right_thigh_nominal_qw,right_thigh_preload_qx,right_thigh_preload_qy,right_thigh_preload_qz,right_thigh_preload_qw,right_thigh_balance_qx,right_thigh_balance_qy,right_thigh_balance_qz,right_thigh_balance_qw,right_thigh_final_qx,right_thigh_final_qy,right_thigh_final_qz,right_thigh_final_qw,right_thigh_applied_qx,right_thigh_applied_qy,right_thigh_applied_qz,right_thigh_applied_qw,right_thigh_actual_qx,right_thigh_actual_qy,right_thigh_actual_qz,right_thigh_actual_qw,right_thigh_target_actual_deflection_rad,right_thigh_actual_canonical_error_rad,right_thigh_solver_error_x_rad,right_thigh_modeled_drive_demand,right_thigh_maximum_force_nm,right_thigh_limit_proximity,right_thigh_activation,right_thigh_capacity_scale,abdomen_nominal_qx,abdomen_nominal_qy,abdomen_nominal_qz,abdomen_nominal_qw,abdomen_preload_qx,abdomen_preload_qy,abdomen_preload_qz,abdomen_preload_qw,abdomen_balance_qx,abdomen_balance_qy,abdomen_balance_qz,abdomen_balance_qw,abdomen_final_qx,abdomen_final_qy,abdomen_final_qz,abdomen_final_qw,abdomen_applied_qx,abdomen_applied_qy,abdomen_applied_qz,abdomen_applied_qw,abdomen_actual_qx,abdomen_actual_qy,abdomen_actual_qz,abdomen_actual_qw,abdomen_target_actual_deflection_rad,abdomen_actual_canonical_error_rad,abdomen_solver_error_x_rad,abdomen_modeled_drive_demand,abdomen_maximum_force_nm,abdomen_limit_proximity,abdomen_activation,abdomen_capacity_scale,thorax_nominal_qx,thorax_nominal_qy,thorax_nominal_qz,thorax_nominal_qw,thorax_preload_qx,thorax_preload_qy,thorax_preload_qz,thorax_preload_qw,thorax_balance_qx,thorax_balance_qy,thorax_balance_qz,thorax_balance_qw,thorax_final_qx,thorax_final_qy,thorax_final_qz,thorax_final_qw,thorax_applied_qx,thorax_applied_qy,thorax_applied_qz,thorax_applied_qw,thorax_actual_qx,thorax_actual_qy,thorax_actual_qz,thorax_actual_qw,thorax_target_actual_deflection_rad,thorax_actual_canonical_error_rad,thorax_solver_error_x_rad,thorax_modeled_drive_demand,thorax_maximum_force_nm,thorax_limit_proximity,thorax_activation,thorax_capacity_scale
DYNAMIC_BASELINE,LIFECYCLE,0,1,0.01,SETUP,None,0,1.47565329,-0.432086855,0.432391673,0.9822873,0.0744133145,-5.15446663E-06,1.14613068,-0.0484936535,-0.0006657663,-0.0749936253,-0.00748754572,-0.0510529578,-0.0002327189,-0.15471904,0.135280982,-0.179305151,0.179305136,true,8,true,true,0,0,0.004366356,0.004038513,0.9794235,0.979421258,0.5506258,0.5506209,0.428797722,0.428800344,0.428800344,false,0.729546,0.729546,0,0,0,false,true,1.87953329,0,0.06031243,NONE,true,false,0.06343078,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0,0,0,1,0.0399893373,-5.89928661E-11,1.47403489E-09,0.9992001,0.0399893373,-5.900279E-11,1.4740279E-09,0.9992001,0.0299959965,-4.4260394E-11,1.474544E-09,0.999550045,0.00130431028,-0.000171442269,0.0021633748,0.9999968,0.07751402,0.005074369,0.0573922731,0.105248526,1710,0.00269159069,1,9.5,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0,0,0,1,0.0399893373,-5.89928661E-11,1.47403489E-09,0.9992001,0.0399893373,-5.89931159E-11,1.47403467E-09,0.9992001,0.0299959965,-4.425079E-11,1.47455093E-09,0.999550045,0.00125340687,-0.000124311773,0.002091608,0.9999971,0.07760319,0.004833739,0.05749409,0.104718626,1710,0.002593682,1,9.5,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0,0,0,1,0,0,0,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0.000273802143,-2.757154E-05,-1.69248233E-05,1,0,0,-0.0005476102,0.007252189,2052,0,1,6.83999968,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0,0,0,1,0,0,0,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,8.624904E-05,-4.34895536E-10,-4.66595829E-09,1,0,0,-0.00017250402,0.0032879957,2052,0,1,6.83999968,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,0,0,0,1,0,0,7.376075E-10,1,-6.988029E-10,-1.10021967E-15,7.37607864E-10,1,-6.988029E-10,-1.10021967E-15,7.37607864E-10,1,0.0004945062,-5.43463029E-05,2.6050051E-05,0.9999999,0,0,-0.0009890138,0.0132941138,2052,0.00124339806,1,5.7,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,0,0,0,1,0,0,7.376075E-10,1,-6.988029E-10,-1.10008859E-15,7.37606753E-10,1,-6.988029E-10,-1.10008859E-15,7.37606753E-10,1,0.00072439987,-6.43306339E-05,4.5958077E-05,0.9999998,0,0,-0.00144880114,0.0177230034,2052,0.00152284536,1,5.7,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0.0301521979,0,0,0.999545336,0,0,3.68803738E-10,1,0.0301521979,-1.11181732E-11,3.68636371E-10,0.999545336,0.0301521979,-1.11181732E-11,3.68636371E-10,0.999545336,0.00457690936,-3.1760952E-05,1.20922523E-05,0.999989569,0.0511568673,0.009134914,0.05115969,0.024892658,1482,0.0116309337,1,5.7,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0.0292097349,0,0,0.9995733,0,0,3.68803738E-10,1,0.02920973,-1.07730378E-11,3.68645836E-10,0.9995733,0.02920973,-1.07730378E-11,3.68645836E-10,0.9995733,0.005207546,2.74384838E-05,-2.43621853E-05,0.9999865,0.048006922,0.0103810132,0.0480126329,0.00354241882,1482,0.0118957646,1,5.7
DYNAMIC_BASELINE,LIFECYCLE,1,2,0.02,SETUP,None,0,1.469768,-0.5868607,0.58695364,0.982669055,0.0399855673,-1.46602815E-05,1.14447129,-0.04862865,-0.0006481724,-0.1648464,-0.01408139,-0.0534383021,-0.000236050517,-0.15471904,0.135280982,-0.179305151,0.179305136,true,8,true,true,0,0,0.00273104152,0.002591815,0.979828537,0.9798045,0.5510367,0.55100733,0.428791821,0.4287972,0.4287972,false,14.1124067,14.1124067,1,-0.00371037074,0.00185518537,true,true,1.75966871,0,0.06031243,NONE,true,false,0.054736,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0,0,0,1,0.0199986678,2.00630848E-06,-0.000100302044,0.9998,0.01999867,2.0063087E-06,-0.000100302044,0.9998,0.01999867,2.0063087E-06,-0.000100302044,0.9998,0.00382390851,-0.000200484632,0.00101639912,0.9999922,0.0324260555,0.00790352747,0.03235219,0.03109172,1710,0.00797807,1,9.5,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0,0,0,1,0.0199986678,2.00630848E-06,-0.000100302044,0.9998,0.01999867,2.0063087E-06,-0.000100302044,0.9998,0.01999867,2.0063087E-06,-0.000100302044,0.9998,0.00377710164,-0.0001672042,0.000916659,0.9999925,0.0324995,0.007751229,0.0324458033,0.0320635848,1710,0.00788017549,1,9.5,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0,0,0,1,0,0,0,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0.0007089565,-2.69261473E-05,-1.06655807E-05,0.999999762,0,0,-0.00141791906,0.00753319776,2052,0.000545719755,1,6.83999968,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0,0,0,1,0,0,0,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0.000211285937,4.22086277E-09,-9.965016E-09,1,0,0,-0.0004225778,0.00463881576,2052,0,1,6.83999968,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,0,0,0,1,-0.00185518444,-9.30580057E-08,-5.01609647E-05,0.9999983,-0.00185518514,-9.305804E-08,-5.01609647E-05,0.9999983,-0.00185518514,-9.305804E-08,-5.01609647E-05,0.9999983,0.000254527753,-0.000130179018,3.16958722E-05,1,0.00420035468,0,-0.00421941467,0.00715032127,2052,0,1,5.7,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,0,0,0,1,-0.00185518444,-9.30580057E-08,-5.01609647E-05,0.9999983,-0.00185518514,-9.305804E-08,-5.01609647E-05,0.9999983,-0.00185518514,-9.305804E-08,-5.01609647E-05,0.9999983,0.0007372429,-0.000129995562,5.55883162E-05,0.9999997,0.00521341851,0,-0.00518484553,0.0106519042,2052,0.001965985,1,5.7,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0.0301521979,0,0,0.999545336,0.0009275926,2.326451E-08,-2.50805151E-05,0.9999996,0.0310793556,7.794866E-07,-2.506841E-05,0.999516964,0.0310793556,7.794866E-07,-2.506841E-05,0.999516964,0.008544065,-6.502293E-05,4.24774844E-05,0.9999635,0.045076482,0.0170829184,0.0450803861,0.0181447845,1482,0.0217506476,1,5.7,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0.0292097349,0,0,0.9995733,0.0009275926,2.326451E-08,-2.50805151E-05,0.9999996,0.0301369131,7.558496E-07,-2.50691337E-05,0.999545753,0.0301369131,7.558496E-07,-2.50691337E-05,0.999545753,0.009388183,4.598884E-05,-1.23645077E-05,0.999955952,0.0415075235,0.0187719278,0.0415063128,0.005998489,1482,0.0215110444,1,5.7
DYNAMIC_BASELINE,LIFECYCLE,2,3,0.03,SETUP,None,0,1.463262,-0.648323357,0.6484046,0.9822306,-0.04394416,-2.16585358E-05,1.14192879,-0.0488239,-0.000587187533,-0.253239781,-0.0193501543,-0.0554258078,-0.000221995841,-0.15471904,0.135280982,-0.179305151,0.179305136,true,8,true,true,0,0,0.000592666969,0.000800894049,0.979406,0.9793837,0.55062896,0.550589,0.428777039,0.428794682,0.428794682,false,14.5252609,14.4881315,1,-0.00371037074,0.00185518537,true,true,1.651941,0.0103810132,0.0530065,thorax,true,false,0.04669566,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0,0,0,1,0,0,-0.000100322104,1,1.46779222E-09,1.3761579E-13,-0.000100322104,1,0.009999341,1.00315515E-06,-0.000100317091,0.99995,0.003204584,-0.00010274638,0.000946563436,0.999994457,0.006730496,0.00665927166,0.0135898506,0.03310344,1710,0.006632155,1,9.5,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0,0,0,1,0,0,-0.000100322104,1,1.46778956E-09,1.47015429E-13,-0.000100322104,1,0.009999341,1.00315515E-06,-0.000100317091,0.99995,0.003221816,-9.165348E-05,0.000872022647,0.999994457,0.00669497857,0.00665927166,0.0135553861,0.0341015942,1710,0.006709726,1,9.5,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0,0,0,1,0,0,0,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0.000958447868,-1.6422453E-05,-1.40191037E-06,0.9999996,0,0,-0.00191690191,0.0036711602,2052,0.0007219194,1,6.83999968,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0,0,0,1,0,0,0,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0.000255806546,1.32448352E-09,-3.41028761E-09,1,0,0,-0.00051161903,0.00236341869,2052,0,1,6.83999968,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,0,0,0,1,-0.00185518444,-9.30580057E-08,-5.01609647E-05,0.9999983,-0.00185518514,-9.305804E-08,-5.01609647E-05,0.9999983,-0.00185518514,-9.305804E-08,-5.01609647E-05,0.9999983,-5.74644437E-05,-0.000173031862,6.48575E-05,1,0.00358812045,0,-0.00359542575,0.00385380327,2052,0,1,5.7,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,0,0,0,1,-0.00185518444,-9.30580057E-08,-5.01609647E-05,0.9999983,-0.00185518514,-9.305804E-08,-5.01609647E-05,0.9999983,-0.00185518514,-9.305804E-08,-5.01609647E-05,0.9999983,0.0005202179,-0.000166123747,7.464378E-05,0.9999998,0.00478416076,0,-0.00475079147,0.005699397,2052,0.000879215135,1,5.7,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0.0301521979,0,0,0.999545336,0.0009275926,2.326451E-08,-2.50805151E-05,0.9999996,0.0310793556,7.794866E-07,-2.506841E-05,0.999516964,0.0310793556,7.794866E-07,-2.506841E-05,0.999516964,0.0118097905,-7.33446941E-05,9.77748059E-05,0.999930263,0.0385469943,0.0236200336,0.0385485925,0.01592219,1482,0.0300739612,1,5.7,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0.0292097349,0,0,0.9995733,0.0009275926,2.326451E-08,-2.50805151E-05,0.9999996,0.0301369131,7.558496E-07,-2.50691337E-05,0.999545753,0.0301369131,7.558496E-07,-2.50691337E-05,0.999545753,0.0126774264,6.089546E-05,-3.71179863E-06,0.999919653,0.03493218,0.0253532063,0.03492742,0.0109017044,1482,0.0290526338,1,5.7
DYNAMIC_BASELINE,LIFECYCLE,3,4,0.04,SETUP,None,0,1.45649827,-0.6718705,0.671946943,0.9809812,-0.1207932,-2.38064149E-05,1.13870668,-0.0490486,-4.97358851E-05,-0.317545265,-0.0208900683,-0.056165833,-4.07514053E-05,-0.15471904,0.135280982,-0.179305151,0.179305136,true,8,true,true,0,0,0.00185164972,0.00172584213,0.978174567,0.978186131,0.5494287,0.5493924,0.428745866,0.428793728,0.428793728,false,15.2475634,15.2085876,1,-0.007046146,0.003523073,true,true,1.54101551,0.0187719278,0.045076482,thorax,true,false,0.0395575464,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0,0,0,1,-0.0199986678,-2.06619052E-06,-0.000103295744,0.9998,-0.0199986659,-2.06619029E-06,-0.000103295744,0.9998,-1.14564138E-07,-1.99742747E-08,-0.000101320125,1,0.00243748818,4.518096E-05,-0.0005454959,0.99999696,0.0448750257,0.00493140053,-0.00487521943,0.0259678736,1710,0.005035506,1,9.5,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0,0,0,1,-0.0199986678,-2.06619052E-06,-0.000103295744,0.9998,-0.0199986659,-2.06619029E-06,-0.000103295744,0.9998,-1.14564138E-07,-1.99742747E-08,-0.000101320125,1,0.0025868474,5.49118977E-06,-0.0005029662,0.999996543,0.04517687,0.00525895134,-0.005173931,0.0102235768,1710,0.005383183,1,9.5,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0,0,0,1,0,0,0,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0.00131293712,1.49234779E-06,-3.79583548E-06,0.9999992,0,0,-0.00262588053,0.00665667,2052,0.0009838104,1,6.83999968,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0,0,0,1,0,0,0,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0.0005057446,9.599468E-09,-5.97798877E-09,0.9999999,0,0,-0.00101149513,0.006450514,2052,0.000385882129,1,6.83999968,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,0,0,0,1,-0.00352306571,-1.81995247E-07,-5.16578839E-05,0.9999938,-0.00352306641,-1.8199529E-07,-5.16578839E-05,0.9999938,-0.00352306641,-1.8199529E-07,-5.16578839E-05,0.9999938,-0.0005761516,-0.000190930572,0.000173339853,0.9999999,0.00585937733,0,-0.005893824,0.0049318797,2052,0.000466274243,1,5.7,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,0,0,0,1,-0.00352306571,-1.81995247E-07,-5.16578839E-05,0.9999938,-0.00352306641,-1.8199529E-07,-5.16578839E-05,0.9999938,-0.00352306641,-1.8199529E-07,-5.16578839E-05,0.9999938,5.2870495E-05,-0.000159227013,0.000131963243,1,0.007142943,0,-0.007151871,0.00564609561,2052,0,1,5.7,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0.0301521979,0,0,0.999545336,0.00176153553,4.549888E-08,-2.5829062E-05,0.99999845,0.0319128856,8.242812E-07,-2.58159471E-05,0.9994907,0.0319128856,8.242812E-07,-2.58159471E-05,0.9994907,0.0142923677,-8.156616E-05,0.000233433922,0.9998979,0.03524476,0.0285803415,0.0352509,0.0248879455,1482,0.0363896228,1,5.7,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0.0292097349,0,0,0.9995733,0.00176153553,4.549888E-08,-2.5829062E-05,0.99999845,0.0309704673,7.99939357E-07,-2.58167111E-05,0.9995203,0.0309704673,7.99939357E-07,-2.58167111E-05,0.9995203,0.015308232,6.68926441E-05,-1.66673835E-05,0.9998829,0.03132652,0.03061051,0.031333182,0.01827289,1482,0.0350770578,1,5.7
DYNAMIC_BASELINE,LIFECYCLE,4,5,0.05,SETUP,None,0,1.44979441,-0.6621183,0.662300467,0.9794068,-0.149138987,-1.58594758E-05,1.13528657,-0.0492435656,0.0007168514,-0.3335462,-0.0167215075,-0.0549320132,0.000228004341,-0.15471904,0.135280982,-0.179305151,0.179305136,true,8,true,true,0,0,0.00555228256,0.00366857881,0.97664094,0.9767213,0.54795444,0.547926664,0.4286865,0.428794622,0.428794622,false,0.211704984,0.210676476,0,0,0,false,true,1.42745137,0.0253532063,0.0402120538,thorax,true,false,0.033233244,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0,0,0,1,0,0,-9.841482E-05,1,1.46779222E-09,1.348163E-13,-9.841482E-05,1,1.46779222E-09,1.348163E-13,-9.841482E-05,1,0.001683474,0.000271145545,-0.0009952786,0.999998033,0.003844731,0.00396681624,-0.00336700073,0.005294484,1710,0.00344991963,1,9.5,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0,0,0,1,0,0,-9.841482E-05,1,1.46778956E-09,1.44215938E-13,-9.841482E-05,1,1.46778956E-09,1.44215938E-13,-9.841482E-05,1,0.00189908093,0.000118304437,-0.0006933618,0.999998033,0.00390625047,0.00396681624,-0.00379818445,0.00677137729,1710,0.00387386116,1,9.5,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0,0,0,1,0,0,0,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0.00150709879,2.84340949E-05,-1.506463E-05,0.999998868,0.0030099682,0.0030099682,-0.00301420479,0.004888914,2052,0.00118936878,1,6.83999968,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0,0,0,1,0,0,0,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0.000866450951,2.08235473E-08,1.91199785E-08,0.9999997,0,0,-0.00173290807,0.0074570463,2052,0.0006101332,1,6.83999968,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,0,0,0,1,0,0,-4.920741E-05,1,-6.988029E-10,-3.54870179E-14,-4.920741E-05,1,-6.988029E-10,-3.54870179E-14,-4.920741E-05,1,-0.000523636758,-0.000158494382,0.000431781838,0.999999762,0,0,0.00104728783,0.005048445,2052,0.000466274243,1,5.7,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,0,0,0,1,0,0,-4.920741E-05,1,-6.988029E-10,-3.54868858E-14,-4.920741E-05,1,-6.988029E-10,-3.54868858E-14,-4.920741E-05,1,-0.000109828405,-9.88184547E-05,0.000274792954,1,0,0,0.000219665118,0.00512025552,2052,0,1,5.7,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0.0301521979,0,0,0.999545336,0,0,-2.46037052E-05,1,0.0301521979,7.418558E-07,-2.45925185E-05,0.999545336,0.0301521979,7.418558E-07,-2.45925185E-05,0.999545336,0.0162808634,-7.836527E-05,0.0005406104,0.9998673,0.027767932,0.0325801,0.0277503654,0.01833129,1482,0.0414636321,1,5.7,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0.0292097349,0,0,0.9995733,0,0,-2.46037052E-05,1,0.02920973,7.186676E-07,-2.4593206E-05,0.9995733,0.02920973,7.186676E-07,-2.4593206E-05,0.9995733,0.0171768814,5.398205E-05,-6.708033E-05,0.9998525,0.0240699835,0.0343540534,0.0240723174,0.0175414588,1482,0.039366845,1,5.7
