case,window,local_tick,tick,time_s,adapter_state,direction,s_q,bar_y_m,bar_vy_mps,bar_speed_mps,pelvis_y_m,pelvis_vy_mps,com_x_m,com_y_m,com_z_m,com_vx_mps,com_vy_mps,com_vz_mps,capture_ap_m,capture_ml_m,support_ap_min_m,support_ap_max_m,support_ml_min_m,support_ml_max_m,support_has_contact,support_contact_count,left_foot_contact,right_foot_contact,left_slip_accumulated_m,right_slip_accumulated_m,left_slip_speed_mps,right_slip_speed_mps,left_hip_crease_y_m,right_hip_crease_y_m,left_knee_top_y_m,right_knee_top_y_m,left_depth_m,right_depth_m,worst_side_depth_m,legal_depth,raw_ankle_authority,applied_ankle_authority,hip_strategy_blend,hip_balance_offset_rad,trunk_balance_offset_rad,balance_saturated,drive_saturated,maximum_modeled_demand,canonical_posture_error_rad,target_actual_deflection_rad,canonical_posture_worst_joint,saddle_attached,saddle_broken,saddle_separation_m,left_foot_nominal_qx,left_foot_nominal_qy,left_foot_nominal_qz,left_foot_nominal_qw,left_foot_preload_qx,left_foot_preload_qy,left_foot_preload_qz,left_foot_preload_qw,left_foot_balance_qx,left_foot_balance_qy,left_foot_balance_qz,left_foot_balance_qw,left_foot_final_qx,left_foot_final_qy,left_foot_final_qz,left_foot_final_qw,left_foot_applied_qx,left_foot_applied_qy,left_foot_applied_qz,left_foot_applied_qw,left_foot_actual_qx,left_foot_actual_qy,left_foot_actual_qz,left_foot_actual_qw,left_foot_target_actual_deflection_rad,left_foot_actual_canonical_error_rad,left_foot_solver_error_x_rad,left_foot_modeled_demand,left_foot_maximum_force_nm,left_foot_limit_proximity,left_foot_activation,left_foot_capacity_scale,right_foot_nominal_qx,right_foot_nominal_qy,right_foot_nominal_qz,right_foot_nominal_qw,right_foot_preload_qx,right_foot_preload_qy,right_foot_preload_qz,right_foot_preload_qw,right_foot_balance_qx,right_foot_balance_qy,right_foot_balance_qz,right_foot_balance_qw,right_foot_final_qx,right_foot_final_qy,right_foot_final_qz,right_foot_final_qw,right_foot_applied_qx,right_foot_applied_qy,right_foot_applied_qz,right_foot_applied_qw,right_foot_actual_qx,right_foot_actual_qy,right_foot_actual_qz,right_foot_actual_qw,right_foot_target_actual_deflection_rad,right_foot_actual_canonical_error_rad,right_foot_solver_error_x_rad,right_foot_modeled_demand,right_foot_maximum_force_nm,right_foot_limit_proximity,right_foot_activation,right_foot_capacity_scale,left_shank_nominal_qx,left_shank_nominal_qy,left_shank_nominal_qz,left_shank_nominal_qw,left_shank_preload_qx,left_shank_preload_qy,left_shank_preload_qz,left_shank_preload_qw,left_shank_balance_qx,left_shank_balance_qy,left_shank_balance_qz,left_shank_balance_qw,left_shank_final_qx,left_shank_final_qy,left_shank_final_qz,left_shank_final_qw,left_shank_applied_qx,left_shank_applied_qy,left_shank_applied_qz,left_shank_applied_qw,left_shank_actual_qx,left_shank_actual_qy,left_shank_actual_qz,left_shank_actual_qw,left_shank_target_actual_deflection_rad,left_shank_actual_canonical_error_rad,left_shank_solver_error_x_rad,left_shank_modeled_demand,left_shank_maximum_force_nm,left_shank_limit_proximity,left_shank_activation,left_shank_capacity_scale,right_shank_nominal_qx,right_shank_nominal_qy,right_shank_nominal_qz,right_shank_nominal_qw,right_shank_preload_qx,right_shank_preload_qy,right_shank_preload_qz,right_shank_preload_qw,right_shank_balance_qx,right_shank_balance_qy,right_shank_balance_qz,right_shank_balance_qw,right_shank_final_qx,right_shank_final_qy,right_shank_final_qz,right_shank_final_qw,right_shank_applied_qx,right_shank_applied_qy,right_shank_applied_qz,right_shank_applied_qw,right_shank_actual_qx,right_shank_actual_qy,right_shank_actual_qz,right_shank_actual_qw,right_shank_target_actual_deflection_rad,right_shank_actual_canonical_error_rad,right_shank_solver_error_x_rad,right_shank_modeled_demand,right_shank_maximum_force_nm,right_shank_limit_proximity,right_shank_activation,right_shank_capacity_scale,left_thigh_nominal_qx,left_thigh_nominal_qy,left_thigh_nominal_qz,left_thigh_nominal_qw,left_thigh_preload_qx,left_thigh_preload_qy,left_thigh_preload_qz,left_thigh_preload_qw,left_thigh_balance_qx,left_thigh_balance_qy,left_thigh_balance_qz,left_thigh_balance_qw,left_thigh_final_qx,left_thigh_final_qy,left_thigh_final_qz,left_thigh_final_qw,left_thigh_applied_qx,left_thigh_applied_qy,left_thigh_applied_qz,left_thigh_applied_qw,left_thigh_actual_qx,left_thigh_actual_qy,left_thigh_actual_qz,left_thigh_actual_qw,left_thigh_target_actual_deflection_rad,left_thigh_actual_canonical_error_rad,left_thigh_solver_error_x_rad,left_thigh_modeled_demand,left_thigh_maximum_force_nm,left_thigh_limit_proximity,left_thigh_activation,left_thigh_capacity_scale,right_thigh_nominal_qx,right_thigh_nominal_qy,right_thigh_nominal_qz,right_thigh_nominal_qw,right_thigh_preload_qx,right_thigh_preload_qy,right_thigh_preload_qz,right_thigh_preload_qw,right_thigh_balance_qx,right_thigh_balance_qy,right_thigh_balance_qz,right_thigh_balance_qw,right_thigh_final_qx,right_thigh_final_qy,right_thigh_final_qz,right_thigh_final_qw,right_thigh_applied_qx,right_thigh_applied_qy,right_thigh_applied_qz,right_thigh_applied_qw,right_thigh_actual_qx,right_thigh_actual_qy,right_thigh_actual_qz,right_thigh_actual_qw,right_thigh_target_actual_deflection_rad,right_thigh_actual_canonical_error_rad,right_thigh_solver_error_x_rad,right_thigh_modeled_demand,right_thigh_maximum_force_nm,right_thigh_limit_proximity,right_thigh_activation,right_thigh_capacity_scale,abdomen_nominal_qx,abdomen_nominal_qy,abdomen_nominal_qz,abdomen_nominal_qw,abdomen_preload_qx,abdomen_preload_qy,abdomen_preload_qz,abdomen_preload_qw,abdomen_balance_qx,abdomen_balance_qy,abdomen_balance_qz,abdomen_balance_qw,abdomen_final_qx,abdomen_final_qy,abdomen_final_qz,abdomen_final_qw,abdomen_applied_qx,abdomen_applied_qy,abdomen_applied_qz,abdomen_applied_qw,abdomen_actual_qx,abdomen_actual_qy,abdomen_actual_qz,abdomen_actual_qw,abdomen_target_actual_deflection_rad,abdomen_actual_canonical_error_rad,abdomen_solver_error_x_rad,abdomen_modeled_demand,abdomen_maximum_force_nm,abdomen_limit_proximity,abdomen_activation,abdomen_capacity_scale,thorax_nominal_qx,thorax_nominal_qy,thorax_nominal_qz,thorax_nominal_qw,thorax_preload_qx,thorax_preload_qy,thorax_preload_qz,thorax_preload_qw,thorax_balance_qx,thorax_balance_qy,thorax_balance_qz,thorax_balance_qw,thorax_final_qx,thorax_final_qy,thorax_final_qz,thorax_final_qw,thorax_applied_qx,thorax_applied_qy,thorax_applied_qz,thorax_applied_qw,thorax_actual_qx,thorax_actual_qy,thorax_actual_qz,thorax_actual_qw,thorax_target_actual_deflection_rad,thorax_actual_canonical_error_rad,thorax_solver_error_x_rad,thorax_modeled_demand,thorax_maximum_force_nm,thorax_limit_proximity,thorax_activation,thorax_capacity_scale
C2_NOMINAL_ONLY,STANDING,0,1,0.01,SETUP,None,0,1.47519314,-0.481382668,0.48381424,0.9822834,0.07194032,-7.5506984E-10,1.14592171,-0.0484493338,-3.72529063E-10,-0.0980617553,1.71661387E-08,-0.0484493263,-8.82391771E-10,-0.15471904,0.135280982,-0.179305151,0.179305136,true,8,true,true,0,0.000135311988,0.009146019,0.0135311987,0.97936815,0.9793198,0.5505406,0.5505196,0.428827524,0.428800225,0.428827524,false,0,0,0,0,0,false,true,1.88803744,0,0,NONE,true,false,0.0638621449,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0,0,0,1,0,0,0,1,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0.000293447752,1.20210179E-05,8.636122E-06,1,0,0,-0.0005868926,0.00144187873,1710,0,1,9.5,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0,0,0,1,0,0,0,1,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0.000535189,2.6748763E-05,3.140108E-05,0.9999999,0,0,-0.00107037509,0.00337994867,1710,0.00101732567,1,9.5,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0,0,0,1,0,0,0,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-0.0003227541,3.715694E-06,-2.706757E-07,1,0,0,0.000645502238,0.00587149477,2052,0,1,6.83999968,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0,0,0,1,0,0,0,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-0.000109647124,9.497641E-09,-8.965734E-09,1,0,0,0.000219288311,0.00197664718,2052,0,1,6.83999968,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,0,0,0,1,0,0,0,1,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,-0.0003048547,-1.760483E-05,-5.82673456E-05,1,0,0,0.000609708,0.008116199,2052,0,1,5.7,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,0,0,0,1,0,0,0,1,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,-0.000598056649,-2.132065E-06,4.00240351E-05,0.9999998,0,0,0.001196112,0.0142024076,2052,0.000571067038,1,5.7,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0,0,0,1,0,0,0,1,4.2001122E-10,2.060041E-15,3.64644878E-16,1,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0.0026554286,-4.12745176E-05,-9.51556E-05,0.999996543,0.00525895134,0.00525895134,-0.005310863,0.07598037,1482,0.006695905,1,5.7,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0,0,0,1,0,0,0,1,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0.001970656,-3.19846254E-06,-1.20239492E-05,0.999998033,0.00396681624,0.00396681624,-0.003941325,0.06363874,1482,0.00454563648,1,5.7
C2_NOMINAL_ONLY,STANDING,1,2,0.02,SETUP,None,0,1.46845829,-0.6727748,0.675954938,0.982677937,0.03897569,6.880146E-11,1.14396071,-0.0484493375,4.667789E-09,-0.1960891,-4.615784E-07,-0.0484494939,1.66277914E-09,-0.15471904,0.135280982,-0.179305151,0.179305136,true,8,true,true,0.000889072253,0.000694743,0.08890723,0.0559431054,0.979752958,0.9797532,0.550945,0.5509531,0.428807974,0.4288001,0.428807974,false,0,0,0,0,0,false,true,1.7656579,0,0,NONE,true,false,0.05541132,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0,0,0,1,0,0,0,1,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0.000129085121,3.881655E-06,-1.714858E-07,1,0,0,-0.0002581673,0.0029846488,1710,0,1,9.5,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0,0,0,1,0,0,0,1,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0.0003464419,2.13748026E-05,1.757001E-05,1,0,0,-0.0006928809,0.00335677085,1710,0,1,9.5,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0,0,0,1,0,0,0,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-0.000699136232,3.977885E-06,-8.032298E-06,0.9999998,0,0,0.00139826653,0.008690468,2052,0.0137056084,1,6.83999968,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0,0,0,1,0,0,0,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-0.000324237772,8.595403E-09,-1.99524113E-08,0.99999994,0,0,0.0006484696,0.005299557,2052,0.007912936,1,6.83999968,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,0,0,0,1,0,0,0,1,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,-0.000748904655,-1.7973E-05,-6.836117E-05,0.999999762,0,0,0.00149780815,0.0124513693,2052,0.000659411366,1,5.7,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,0,0,0,1,0,0,0,1,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,-0.00129569019,3.76019148E-06,0.000102262507,0.999999166,0,0,0.00259137969,0.0203892644,2052,0.00123364583,1,5.7,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0,0,0,1,0,0,0,1,4.2001122E-10,2.060041E-15,3.64644878E-16,1,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0.00425125938,-7.177308E-05,-9.491186E-05,0.999991,0.00848543,0.00848543,-0.008502543,0.0570661277,1482,0.0108039845,1,5.7,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0,0,0,1,0,0,0,1,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0.0027790668,-3.19712854E-05,3.97008534E-06,0.9999962,0.0055242735,0.0055242735,-0.00555815129,0.0369496532,1482,0.00633035135,1,5.7
C2_NOMINAL_ONLY,STANDING,2,3,0.03,SETUP,None,0,1.46087122,-0.7584119,0.762327135,0.982168436,-0.051204998,-3.439491E-10,1.14102,-0.0484493524,-4.99631824E-05,-0.294051766,5.79385778E-05,-0.0484295934,-1.70400544E-05,-0.15471904,0.135280982,-0.179305151,0.179305136,true,8,true,true,0.00257696,0.002027366,0.168788776,0.133262321,0.9792255,0.979233146,0.550425768,0.5504334,0.428799748,0.428799748,0.428799748,false,0,0,0,0,0,false,true,1.65612376,0.00525895134,0.00525895134,abdomen,true,false,0.0474557839,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0,0,0,1,0,0,0,1,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,-1.17131767E-05,2.472534E-06,-1.684165E-06,1,0,0,2.342929E-05,0.00401760731,1710,0,1,9.5,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0,0,0,1,0,0,0,1,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0.000149419138,9.47861554E-06,5.04586524E-06,1,0,0,-0.000298835337,0.0025920968,1710,0,1,9.5,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0,0,0,1,0,0,0,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-0.0009133886,3.36497123E-06,-4.97679457E-06,0.9999996,0,0,0.00182677153,0.00675547449,2052,0.0209356621,1,6.83999968,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0,0,0,1,0,0,0,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-0.0005130064,1.78719683E-09,-8.034869E-09,0.99999994,0,0,0.00102600688,0.00552622648,2052,0.007912936,1,6.83999968,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,0,0,0,1,0,0,0,1,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,-0.00101253,-1.12482339E-05,-8.562423E-05,0.9999995,0,0,0.00202505873,0.009730913,2052,0.0009325485,1,5.7,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,0,0,0,1,0,0,0,1,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,-0.00175007083,8.780376E-06,0.000120428136,0.99999845,0.0035210466,0.0035210466,0.003500142,0.0168826133,2052,0.0016811759,1,5.7,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0,0,0,1,0,0,0,1,4.2001122E-10,2.060041E-15,3.64644878E-16,1,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0.004761207,-7.35231151E-05,-7.267586E-05,0.999988735,0.009493281,0.009493281,-0.009522448,0.0349732265,1482,0.01208722,1,5.7,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0,0,0,1,0,0,0,1,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0.00287629687,-4.75250381E-05,1.19804636E-05,0.999995947,0.005694291,0.005694291,-0.00575261144,0.0190397426,1482,0.00652517658,1,5.7
C2_NOMINAL_ONLY,STANDING,3,4,0.04,SETUP,None,0,1.4528749,-0.7954187,0.7997729,0.980862856,-0.126853421,6.300093E-06,1.13738477,-0.04838943,0.0006888571,-0.359491467,0.009428932,-0.0451788642,0.000240857073,-0.15471904,0.135280982,-0.179305151,0.179305136,true,8,true,true,0.00257696,0.002027366,0.005746197,0.0044484986,0.9779209,0.9779766,0.549163938,0.5491797,0.428756952,0.428796947,0.428796947,false,0,0,0,0,0,false,true,1.54357159,0.00848543,0.00848543,abdomen,true,false,0.0403011329,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0,0,0,1,0,0,0,1,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,-0.001966425,0.000242827373,-0.000391088164,0.999998,0.004026471,0.004026471,0.00393285556,0.0355940424,1710,0.0049735927,1,9.5,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0,0,0,1,0,0,0,1,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,-0.001575607,0.000227855664,-0.000567635,0.9999986,0.003311685,0.003311685,0.00315121817,0.03232876,1710,0.00402907049,1,9.5,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0,0,0,1,0,0,0,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-0.00118310947,3.51836825E-05,1.44688838E-05,0.9999993,0,0,0.00236621336,0.0123576811,2052,0.0274112169,1,6.83999968,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0,0,0,1,0,0,0,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-0.0004902262,6.601714E-10,5.873713E-10,0.99999994,0,0,0.0009804465,0.004667308,2052,0.007912936,1,6.83999968,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,0,0,0,1,0,0,0,1,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,-0.0009584433,8.25248862E-05,1.55980035E-06,0.9999995,0,0,0.00191688573,0.00617628731,2052,0.0009325485,1,5.7,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,0,0,0,1,0,0,0,1,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,-0.00206057285,9.3370305E-05,0.0001842824,0.9999979,0.004085255,0.004085255,0.004121147,0.0173173249,2052,0.00195056549,1,5.7,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0,0,0,1,0,0,0,1,4.2001122E-10,2.060041E-15,3.64644878E-16,1,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0.00459233532,-7.08146047E-07,6.174768E-05,0.99998945,0.009186965,0.009186965,-0.009184702,0.0252697542,1482,0.0116972076,1,5.7,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0,0,0,1,0,0,0,1,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0.002477297,-4.641676E-05,4.771298E-06,0.99999696,0.00493140053,0.00493140053,-0.00495460955,0.00363209634,1482,0.00565096876,1,5.7
C2_NOMINAL_ONLY,STANDING,4,5,0.05,SETUP,None,0,1.44488883,-0.791448355,0.7965199,0.9791625,-0.159355476,2.17608485E-05,1.133512,-0.04821912,0.00160818512,-0.378298044,0.0185619444,-0.0419095159,0.0005684175,-0.15471904,0.135280982,-0.179305151,0.179305136,true,8,true,true,0.00257696,0.002027366,0.003981257,0.0017972748,0.97624886,0.976374865,0.547560334,0.5475826,0.428688526,0.428792238,0.428792238,false,0,0,0,0,0,false,true,1.42879283,0.009493281,0.009493281,abdomen,true,false,0.0338866562,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0,0,0,1,0,0,0,1,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,-0.00316013675,0.000283877278,-0.00134894939,0.9999941,0.00687072938,0.00687072938,0.0063202884,0.0379614234,1710,0.008010034,1,9.5,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0,0,0,1,0,0,0,1,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,-0.00283641159,0.000137978641,-0.00162457838,0.999994636,0.00655098353,0.00655098353,0.005672836,0.03559606,1710,0.00714278035,1,9.5,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0,0,0,1,0,0,0,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-0.0012882509,4.190113E-05,-1.34712482E-05,0.999999166,0,0,0.00257649645,0.004912685,2052,0.029607499,1,6.83999968,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0,0,0,1,0,0,0,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-0.0002710097,1.46911647E-08,2.19468088E-08,1,0,0,0.00054201344,0.000146737337,2052,0,1,6.83999968,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,0,0,0,1,0,0,0,1,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,-0.0009888047,0.000163542878,0.000271245168,0.9999995,0,0,0.00197760831,0.008957396,2052,0.0009325485,1,5.7,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,0,0,0,1,0,0,0,1,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,-0.00230604829,0.000168775747,0.000312481221,0.9999974,0.004580485,0.004580485,0.004612099,0.0156956781,2052,0.00218702061,1,5.7,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0,0,0,1,0,0,0,1,4.2001122E-10,2.060041E-15,3.64644878E-16,1,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0.00391719351,2.8884062E-05,0.000367110915,0.9999923,0.007842964,0.007842964,-0.007834406,0.008351642,1482,0.009985971,1,5.7,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0,0,0,1,0,0,0,1,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0.00177885778,-6.895222E-05,-4.272131E-05,0.99999845,0.0035210466,0.0035210466,-0.00355772744,0.007764419,1482,0.00403482234,1,5.7
C2_NOMINAL_ONLY,STANDING,5,6,0.06,SETUP,None,0,1.43731606,-0.7477293,0.753760934,0.977587163,-0.147669882,4.84811571E-05,1.129889,-0.0479413569,0.00274468446,-0.3539962,0.02902658,-0.03809038,0.000979966,-0.15471904,0.135280982,-0.179305151,0.179305136,true,8,true,true,0.00257696,0.002027366,0.00338312355,0.00181719684,0.9747269,0.9748775,0.5461099,0.546091437,0.428617,0.428786039,0.428786039,false,0,0,0,0,0,false,true,1.31333983,0.009186965,0.009186965,abdomen,true,false,0.0281095672,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,0,0,0,1,0,0,0,1,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,1.46779222E-09,-9.636216E-15,-7.331967E-15,1,-0.00457158638,0.0003417616,-0.0005527625,0.999989331,0.009238723,0.009238723,0.009143208,0.0451746,1710,0.0116309337,1,9.5,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,0,0,0,1,0,0,0,1,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,1.46778956E-09,-2.36301758E-16,-2.05572435E-16,1,-0.004365727,4.51989E-05,-0.000923521467,0.9999901,0.008896914,0.008896914,0.008731484,0.043292053,1710,0.0111212982,1,9.5,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,0,0,0,1,0,0,0,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-2.96887914E-09,-6.20109729E-15,1.816118E-15,1,-0.00107522111,4.60593474E-05,-5.075648E-05,0.9999995,0,0,0.0021504364,0.00122082431,2052,0.02373881,1,6.83999968,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0,0,0,1,0,0,0,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,-2.96887825E-09,-2.36928837E-15,1.75362544E-15,1,0.0002235589,5.37454454E-08,4.58413965E-08,1,0,0,-0.000447123748,0.004534925,2052,0,1,6.83999968,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,0,0,0,1,0,0,0,1,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,-6.988029E-10,-1.10073509E-15,3.8636455E-16,1,-0.000910572533,0.000234617444,0.0006569342,0.9999994,0,0,0.00182114413,0.006946681,2052,0.0008076107,1,5.7,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,0,0,0,1,0,0,0,1,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,-6.988029E-10,-1.100604E-15,-7.35134336E-16,1,-0.00237678387,0.000233371829,0.0005032419,0.999997,0.004882814,0.004882814,0.004753571,0.0113044707,2052,0.00223617326,1,5.7,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0,0,0,1,0,0,0,1,4.2001122E-10,2.060041E-15,3.64644878E-16,1,4.2001122E-10,2.060041E-15,3.64644878E-16,1,0.00253108423,5.65933733E-05,0.000852070749,0.9999964,0.005348855,0.005348855,-0.00506217359,0.0238489415,1482,0.00646088738,1,5.7,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0,0,0,1,0,0,0,1,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,-5.074521E-09,-3.65132663E-16,-5.4125903E-16,1,0.000741636,-8.629519E-05,-0.000119272045,0.9999997,0,0,-0.00148328231,0.0213863347,1482,0.00176938635,1,5.7
