phase,feed_forward,saddle,repeat,load_kg,tick,pelvis_y,trunk_pitch_rad,canonical_pose_error_deg,target_actual_deflection_deg,capture_hull_margin_m,capture_front_m,capture_rear_m,com_speed_mps,raw_ankle_authority_fraction,applied_ankle_authority_fraction,posture_guard_scale,hip_strategy_blend,hip_authority_usage,trunk_authority_usage,drive_demand,drive_saturated,joint_limit,saddle_separation_m,saddle_linear_limit_occupancy,saddle_angular_x_limit_occupancy,saddle_angular_y_limit_occupancy,saddle_angular_z_limit_occupancy,saddle_force_n,saddle_torque_nm,support_contacts,support_retained,tracking_failure,capture_failure,posture_failure,support_loss,saddle_linear_limit,saddle_angular_limit
"matrix","F2","S2",1,300,0,0.988910139,0.0798579156,0,7.770082,0.0605161265,0.2294839,0.0605161265,1.84111357E-08,0,0,1,0,0,0,0.4882171,true,0.08146871,0.05024914,1.00498283,0.132027775,0.000562588742,0.000426205574,4155.65332,5.684342E-12,8,true,false,false,false,false,true,false
"matrix","F2","S2",1,300,1,0.991897166,0.0643886551,0,7.770082,0.05332546,0.237541616,0.05357323,2.977052E-08,0.227834046,0.227834046,1,0,0,0,0.22258988,true,0.175339386,0.04236571,0.847314239,0.151640445,0.0008577524,0.0005887968,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,300,2,0.9934078,0.0489181243,1.51694393,6.419592,0.0451117977,0.246215343,0.04555182,5.705009E-09,0.734315455,0.734315455,1,0,0,0,0.163172916,true,0.2516028,0.03467955,0.693591,0.166061372,0.001377366,0.000232541759,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,300,3,0.9933736,0.03443877,1.98379028,6.16725254,0.0350963064,0.1654047,0.03579612,4.42605881E-08,0.7754106,0.7754106,1,0,0,0,0.1280529,true,0.3171129,0.0279328022,0.558656037,0.17314665,0.00172475446,0.000113331887,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,300,4,0.99190414,0.0213990584,2.46483517,5.75492,0.0205524676,0.142689168,0.0215112939,0.008307921,0.3787107,0.3787107,1,0,0,0,0.148622349,true,0.3689539,0.0221632924,0.443265855,0.17262122,0.00201677345,0.000426447019,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,300,5,0.9895046,0.0117979348,2.934809,5.27237558,0.009968597,0.1555455,0.010568127,0.0197197124,7.281584,7.281584,1,1,0.215969518,0.125978783,0.180748418,true,0.406810343,0.01713685,0.342737,0.1609691,0.00267114746,0.000818580855,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,300,6,0.9866617,0.003696111,3.38515854,4.17519569,0.008625012,0.156887621,0.009226002,0.02275076,4.2504673,4.2504673,1,1,0.115386121,0.06730674,0.150028169,true,0.417296,0.0122571262,0.245142519,0.1449097,0.003615094,0.00134547707,0,0,8,true,false,true,false,false,false,false
"matrix","F2","S2",1,300,7,0.983552933,-0.003999989,3.71144748,4.26956749,0.008808384,0.156702057,0.009411573,0.021714909,2.77551,2.77551,1,1,0.05933686,0.0346122272,0.161570236,true,0.4234036,0.00761388568,0.152277708,0.127919629,0.00438862666,0.00187854434,0,0,8,true,false,true,false,false,false,false
"matrix","F2","S2",1,300,8,0.9803894,-0.0106964028,3.92707419,4.37855959,0.009957931,0.21072492,0.0105751455,0.0181528479,2.32828,2.32828,1,1,0.0428894423,0.0250181612,0.164891124,true,0.424879938,0.004552585,0.0910517,0.108992256,0.005032313,0.00246715033,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,300,9,0.977306068,-0.0170318,4.06961,4.353636,0.01146359,0.2092151,0.0120849758,0.0138942795,2.12770128,2.090581,0.9825538,1,0.170565814,0.09949402,0.217591956,false,0.4167704,0.006570346,0.131406918,0.09039684,0.00572933862,0.003153735,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,300,10,0.9743395,-0.0217909012,4.15847445,5.006542,0.013353955,0.2788042,0.0140128806,0.009191193,2.12741518,2.05243587,0.9647558,1,0.154184192,0.08993833,0.220319271,false,0.404726982,0.0113562262,0.227124527,0.06945815,0.006547862,0.00393285276,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,300,11,0.9717136,-0.0262482874,4.24289751,4.919622,0.0153210443,0.277136743,0.0159440413,0.006462848,2.11982465,2.011079,0.948700666,1,0.410600215,0.239510283,0.400900573,false,0.39047426,0.01678096,0.335619181,0.0501569062,0.00730492128,0.00506225275,0,0,8,true,false,false,false,false,false,false
