phase,feed_forward,saddle,repeat,load_kg,tick,pelvis_y,trunk_pitch_rad,canonical_pose_error_deg,target_actual_deflection_deg,capture_hull_margin_m,capture_front_m,capture_rear_m,com_speed_mps,raw_ankle_authority_fraction,applied_ankle_authority_fraction,posture_guard_scale,hip_strategy_blend,hip_authority_usage,trunk_authority_usage,drive_demand,drive_saturated,joint_limit,saddle_separation_m,saddle_linear_limit_occupancy,saddle_angular_x_limit_occupancy,saddle_angular_y_limit_occupancy,saddle_angular_z_limit_occupancy,saddle_force_n,saddle_torque_nm,support_contacts,support_retained,tracking_failure,capture_failure,posture_failure,support_loss,saddle_linear_limit,saddle_angular_limit
"matrix","F2","S0",1,300,0,0.9888472,0.07985403,0,7.770082,0.06051612,0.2294839,0.06051612,1.28846889E-09,0,0,1,0,0,0,0.485955536,true,0.08223369,0.05028019,1.00560379,0.1309483,0.000590779469,0.000441433716,4140.809,6.35528739E-12,8,true,false,false,false,false,true,false
"matrix","F2","S0",1,300,1,0.9913856,0.06546186,0,7.770082,0.05346214,0.2373879,0.0537051037,1.92380867E-07,0.22552222,0.22552222,1,0,0,0,0.233120337,true,0.17569612,0.0431111,0.862222,0.148021683,0.000876372564,0.0005810844,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,2,0.992415667,0.0506753661,1.49982011,6.429952,0.045408953,0.245911211,0.04584425,1.93752058E-07,0.7221968,0.7221968,1,0,0,0,0.170283511,true,0.250979841,0.0361519121,0.723038256,0.161344871,0.0014197462,0.000218346817,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,3,0.99195987,0.036449343,1.9403069,6.2201,0.03539899,0.180055231,0.036105074,9.839121E-08,0.7767447,0.7767447,1,0,0,0,0.130872428,true,0.315430045,0.0299973674,0.599947333,0.1686792,0.001789528,0.000135857947,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,4,0.9904806,0.023689419,2.41705513,5.828467,0.0171603635,0.1600112,0.0181393027,0.0176913254,0.005664112,0.005664112,1,0,0,0,0.208794922,true,0.3673381,0.0244903415,0.489806831,0.168417618,0.00213981629,0.000465896679,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,5,0.98827225,0.0143150734,2.89398384,5.34508562,0.014507114,0.1626634,0.0154870972,0.024191821,5.88744831,5.88744831,1,1,0.161652952,0.09429499,0.143925041,true,0.385876864,0.0194140319,0.38828063,0.157418624,0.00314670219,0.00104173494,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,6,0.9856523,0.004918904,3.346552,4.468466,0.0138270892,0.163341522,0.0148089826,0.025365863,3.65093,3.65093,1,1,0.075723134,0.0441706255,0.160607308,true,0.399902076,0.014304298,0.286085963,0.145556808,0.00383536774,0.001476112,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,7,0.9828885,-0.00419921242,3.63666129,4.63462257,0.0143060274,0.204883277,0.0153121129,0.02343235,2.76822734,2.76822734,1,1,0.04256041,0.0248262286,0.160586908,true,0.409495115,0.009250804,0.185016081,0.132386059,0.004310703,0.00190911081,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,8,0.9801841,-0.0133269634,3.846104,4.64221764,0.01528502,0.227230757,0.0162922442,0.0202888679,2.0672617,2.0672617,1,1,0.13096112,0.0763919055,0.199018911,true,0.409800857,0.00537517946,0.107503586,0.119074218,0.00479767239,0.002443117,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,9,0.97761476,-0.021837499,4.0036726,5.10886526,0.0166134685,0.27625218,0.0176181868,0.01631895,2.06698179,2.04153275,0.9876878,1,0.214663759,0.12521711,0.228923336,false,0.404494852,0.00698787,0.1397574,0.1043483,0.0051662703,0.00354745728,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,10,0.975160062,-0.0301303659,4.14640856,5.298743,0.01789453,0.275441736,0.01891125,0.0126281651,2.06667328,1.99094224,0.9633561,1,0.396647125,0.231371179,0.2551325,false,0.391755044,0.0124301026,0.248602048,0.08968467,0.005530952,0.004641825,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,11,0.9729316,-0.0373010151,4.266816,5.84094763,0.0200599488,0.273656577,0.0211576819,0.008699277,2.063263,1.92555475,0.9332571,1,0.379392356,0.221306175,0.419187069,false,0.383516669,0.0187437925,0.374875844,0.07318621,0.005878671,0.00581900263,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,12,0.971163,-0.043125242,4.3864193,5.751926,0.0202654339,0.274088323,0.0215239,0.00778961647,1.54326487,1.3941226,0.9033593,1,0.356848359,0.20815587,0.2430574,false,0.382208258,0.025452897,0.509057939,0.0549587868,0.005868085,0.0072753923,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,13,0.9699092,-0.04733172,4.84311628,5.60228,0.0197779443,0.274204075,0.0209413543,0.007944722,1.10247874,0.870072,0.789196134,1,0.337876767,0.1970894,0.243834481,false,0.38433218,0.03241841,0.648368239,0.03505638,0.005436087,0.00948834047,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,14,0.9691298,-0.05015894,5.270445,5.47233152,0.0193924755,0.2748226,0.0206223577,0.008472929,1.90690482,1.30122316,0.6823745,1,0.3331156,0.19431214,0.247892514,false,0.38814202,0.0394356623,0.7887132,0.0147285163,0.00464526564,0.0123364022,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,15,0.9686621,-0.05177326,5.62932873,5.440475,0.019042721,0.275175,0.0202699453,0.009026328,2.38577366,1.41395819,0.592662334,1,0.3338146,0.194719866,0.253933668,false,0.392872363,0.0462619029,0.9252381,0.00514710834,0.00353461923,0.0155444918,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,300,16,0.9678665,-0.0495927073,5.93813562,5.472045,0.0187995546,0.275421053,0.0200238973,0.009321528,2.4487896,1.262273,0.5154681,1,0.335946083,0.1959632,0.306623876,false,0.406733334,0.0512579866,1.02515972,0.0316981971,0.00221006176,0.018859202,1556.56128,3.760914E-08,8,true,false,false,false,false,true,false
"matrix","F2","S0",1,300,17,0.964821,-0.04029903,6.20030355,5.54524565,0.018766256,0.275459,0.0199859589,0.00903673,2.233753,1.00503814,0.449932575,1,0.338523954,0.197466925,0.366010159,false,0.418345034,0.0516121052,1.03224206,0.07192727,0.0005880964,0.0227890052,4651.92627,1.54074513E-07,8,true,false,false,false,false,true,false
"matrix","F2","S0",1,300,18,0.962298334,-0.0310493745,6.427516,5.79140472,0.0188938752,0.275335968,0.02010896,0.008361476,2.20607138,0.86728406,0.393135071,1,0.3398296,0.198228523,0.3841204,false,0.422144651,0.0517469756,1.03493953,0.105426565,0.001412694,0.0277782716,3349.3313,3.97266831E-07,8,true,false,false,false,false,true,false
"matrix","F2","S0",1,300,19,0.9608547,-0.0204180889,6.65298,6.3433876,0.0193250142,0.274908543,0.0205364153,0.0069269,2.20263457,0.741791368,0.3367746,1,0.3386909,0.197564319,0.412820667,false,0.4222188,0.0518424772,1.0368495,0.136401236,0.00359805371,0.0334456936,3477.55469,4.6753263E-07,8,true,false,false,false,false,true,false
"matrix","F2","S0",1,300,20,0.960447669,-0.008269058,6.820953,6.89745045,0.0200374238,0.274197757,0.0212471932,0.00482222671,2.08356977,0.6142059,0.29478538,1,0.3358193,0.195889249,0.442534357,false,0.418345034,0.05187007,1.03740144,0.165197462,0.00578624336,0.03950245,3528.95166,1.65322E-07,8,true,false,false,false,false,true,false
