phase,feed_forward,saddle,repeat,load_kg,tick,pelvis_y,trunk_pitch_rad,canonical_pose_error_deg,target_actual_deflection_deg,capture_hull_margin_m,capture_front_m,capture_rear_m,com_speed_mps,raw_ankle_authority_fraction,applied_ankle_authority_fraction,posture_guard_scale,hip_strategy_blend,hip_authority_usage,trunk_authority_usage,drive_demand,drive_saturated,joint_limit,saddle_separation_m,saddle_linear_limit_occupancy,saddle_angular_x_limit_occupancy,saddle_angular_y_limit_occupancy,saddle_angular_z_limit_occupancy,saddle_force_n,saddle_torque_nm,support_contacts,support_retained,tracking_failure,capture_failure,posture_failure,support_loss,saddle_linear_limit,saddle_angular_limit
"matrix","F2","S0",1,25,0,0.984061837,0.10346929,0,3.45564771,0.106268823,0.1837312,0.106268823,1.92313054E-09,0,0,1,0,0,0,0.180895,true,0.0218393188,0.0500435233,1.00087047,0.0162254628,0.000113455993,0.000406099571,1319.22107,2.92925921E-13,8,true,false,false,false,false,true,false
"matrix","F2","S0",1,25,1,0.9839424,0.09368506,0,3.45564771,0.106158778,0.183841243,0.106158778,0.000326467445,0.7118897,0.7118897,1,0,0,0,0.0846345,true,0.0304570887,0.0441165231,0.8823305,0.0121818976,0.000251590071,0.000290287571,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,2,0.9831147,0.0846848,0.98276937,2.47244477,0.104829013,0.185171008,0.104829013,0.004163356,13.7298222,13.7298222,1,1,7.659516E-09,4.467929E-09,0.0830697939,true,0.038314376,0.0379006229,0.7580125,0.009708536,0.000225816853,4.68219951E-05,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,3,0.9814982,0.077460885,1.370569,2.08497858,0.103465788,0.186534226,0.103465788,0.007935257,13.7635975,13.7635975,1,1,0.001298766,0.000757592847,0.0800498948,true,0.04410176,0.0322374478,0.6447489,0.00771425245,0.0001357106,0.00043446233,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,4,0.9794777,0.07212038,1.724147,1.73590994,0.103623174,0.18637684,0.103623174,0.007234398,7.940866,7.940001,0.999891043,1,0.0167521555,0.009771825,0.0284870956,true,0.0474783033,0.0271378774,0.5427575,0.006261591,3.27132766E-05,0.000898021739,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,5,0.97762996,0.06860202,1.98457921,1.52876532,0.105374664,0.184625357,0.105374664,0.00258956617,1.07372165,1.07220626,0.9985888,1,0.03230908,0.0188464522,0.04252889,true,0.04901651,0.02245252,0.4490504,0.00522211939,4.22876747E-06,0.00156246149,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,6,0.9763133,0.06669642,2.13725638,1.43255687,0.1081244,0.181875616,0.1081244,0.0068916874,1.74503756,1.740291,0.997279942,1,0.0299561545,0.0174739473,0.06280497,true,0.0495576449,0.0181670021,0.36334005,0.004471748,0.000128029438,0.00247015851,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,7,0.9756615,0.0662336349,2.22693276,1.35909939,0.111113288,0.178886741,0.111113288,0.0152794905,1.705702,1.701396,0.997475564,1,0.009242253,0.00539116748,0.09605552,true,0.04958883,0.0143582551,0.2871651,0.003951554,0.000395686919,0.003561114,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,8,0.975657046,0.0670347661,2.2937665,1.26978016,0.1137401,0.17625992,0.1137401,0.022488378,1.96490681,1.96337116,0.999218464,1,0.0226121973,0.0131900888,0.130318627,true,0.04938575,0.0111021595,0.222043186,0.0036240425,0.0007380464,0.00470436364,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,9,0.9761607,0.06880795,2.32427573,1.167666,0.115486413,0.174513608,0.115486413,0.0269671138,2.16076255,2.15310717,0.99645716,1,0.0567059331,0.03307756,0.164799824,false,0.0490480438,0.008445369,0.168907374,0.003437532,0.00107581855,0.00575674744,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,10,0.9769773,0.07119483,2.33066535,1.07336676,0.115984946,0.174015075,0.115984946,0.0277559385,1.97307158,1.95548272,0.9910855,1,0.08613702,0.0502452254,0.199407339,false,0.0486683,0.006392228,0.127844557,0.00333176274,0.00133359362,0.006604589,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,11,0.9779112,0.07381598,2.324949,1.002482,0.115049571,0.174950451,0.115049571,0.02451177,1.118701,1.10351872,0.9864286,1,0.105051875,0.06127859,0.233714521,false,0.0482535362,0.004904103,0.09808206,0.00325711584,0.00145142886,0.007178362,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,12,0.9788049,0.07536128,2.314489,0.9650892,0.111986384,0.178013638,0.111986384,0.0158653632,0.6118498,0.601720333,0.9834446,0,0,0,0.264727563,false,0.04723344,0.00385252736,0.0770505443,0.00326979137,0.00132197049,0.007461846,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,13,0.979564965,0.07694927,2.30703664,1.33703637,0.108079262,0.181920767,0.108079262,0.008208289,3.22981215,3.21544981,0.9955532,1,0.09721905,0.05670957,0.304121137,false,0.04725798,0.00328119658,0.06562393,0.00314845168,0.00103157118,0.00747695658,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,14,0.980062068,0.07798767,2.32999349,1.05868256,0.103737883,0.186262131,0.103737883,0.0130457487,6.37317228,6.27566957,0.984701037,1,0.06071703,0.0354173034,0.266742557,false,0.04732655,0.00298447069,0.0596894138,0.00303301029,0.000611652446,0.007170231,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,15,0.980223835,0.07814358,2.34305835,1.1790061,0.09931267,0.190687358,0.09931267,0.0241372418,8.473576,8.392477,0.9904292,1,0.01503399,0.008769589,0.226386428,false,0.0480748229,0.002840826,0.056816522,0.002942645,2.39086967E-05,0.006549782,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,16,0.9800388,0.07729454,2.36632752,1.34695137,0.09509957,0.194900453,0.09509957,0.03517134,9.805203,9.731656,0.9924992,1,0.0350279063,0.0204323884,0.1884787,false,0.04908666,0.00279308087,0.05586162,0.00290123583,0.0006605688,0.00577772036,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,17,0.979585648,0.07551702,2.40374112,1.53234494,0.0914002,0.198599815,0.0914002,0.0446224473,9.710966,9.632961,0.9919674,1,0.08539353,0.04981154,0.1510214,false,0.0502964221,0.00283273682,0.0566547364,0.00294158235,0.00136785919,0.005010125,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,18,0.9789778,0.07296709,2.454333,1.71504343,0.08846711,0.2015329,0.08846711,0.0516750254,8.320703,8.2592535,0.9926149,1,0.132655025,0.07737999,0.113561325,false,0.0516356565,0.00296514877,0.0593029745,0.00307800784,0.002038288,0.00434839632,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,25,19,0.9783384,0.06984002,2.514821,1.88173676,0.08648644,0.203513592,0.08648644,0.0558310561,6.79342,6.717506,0.9888254,1,0.173385322,0.101138681,0.0760932,false,0.05303557,0.00318773161,0.06375463,0.0033109975,0.002607431,0.0038416076,0,0,8,true,false,false,false,false,false,false
