phase,feed_forward,saddle,repeat,load_kg,measured_ticks,initial_pelvis_y,final_pelvis_y,min_pelvis_y,max_trunk_pitch_rad,upright,min_capture_hull_margin_m,min_capture_ap_margin_m,max_com_speed_mps,max_canonical_pose_error_deg,max_target_actual_deflection_deg,max_joint_limit_proximity,max_raw_ankle_authority_fraction,max_applied_ankle_authority_fraction,min_posture_guard_scale,max_hip_strategy_blend,max_hip_authority_usage,max_trunk_authority_usage,max_drive_demand,saturation_fraction,min_rearward_cop_authority_m,min_forward_cop_authority_m,max_saddle_separation_m,max_saddle_limit_occupancy,max_saddle_linear_limit_occupancy,max_saddle_angular_limit_occupancy,max_saddle_angular_x_limit_occupancy,max_saddle_angular_y_limit_occupancy,max_saddle_angular_z_limit_occupancy,max_saddle_force_n,max_saddle_torque_nm,min_support_contacts,support_lost,saddle_invalid,non_finite,support_retained,saddle_valid,loaded_setup_valid,tracking_failure_onset_tick,capture_failure_onset_tick,posture_failure_onset_tick,support_loss_onset_tick,saddle_linear_limit_onset_tick,saddle_angular_limit_onset_tick,standing_gates_pass,pass
"matrix","F2","S0",1,25,500,0.984061837,0.9772176,0.977148,0.0986311957,true,0.08321126,0.08321126,0.06903026,3.23885822,2.40471768,0.07133806,10.8715429,10.7783775,0.954452336,1,0.289046377,0.1686058,0.357348263,0,0.07626882,0.1537312,0.005633736,0.112674721,0.112674721,0.007295162,0.007295162,0.00446363259,0.004442746,0,0,8,false,false,false,true,true,true,NA,NA,NA,NA,NA,NA,true,true
"matrix","F2","S0",1,170,500,0.9881501,0.9751718,0.975123644,0.0227451082,true,0.071801506,0.0724208653,0.0136178862,3.36404967,4.96287775,0.06710391,0.7112139,0.7112139,1,0,0,0,0.211965621,0,0.04195694,0.190897912,0.034201093,0.684021831,0.684021831,0.02157243,0.02157243,0.00434971275,0.0197532438,0,0,8,false,false,false,true,true,true,NA,NA,NA,NA,NA,NA,true,true
"matrix","F2","S0",1,230,500,0.98857224,0.9734802,0.9733297,0.04791184,true,0.0666620359,0.06795855,0.02033426,3.15238929,7.15734148,0.1865848,0.6489411,0.6489411,1,0,0,0,0.304664671,0,0.0372051969,0.19734998,0.0460735224,0.921470463,0.921470463,0.027850939,0.0269468743,0.0122549292,0.027850939,0,0,8,false,false,false,true,true,true,NA,NA,NA,NA,17,NA,true,true
"matrix","F2","S0",1,270,500,0.9887388,0.972484231,0.9720054,0.134318426,true,0.03610221,0.0379973352,0.04851236,3.62653041,11.0182295,0.378090322,0.669751346,0.669749439,0.9999972,0,0,0,0.462062657,0,0.03472837,0.200323656,0.05076393,1.01527858,1.01527858,0.0424280129,0.0157983042,0.0269580074,0.0424280129,123.821358,5.77207038E-09,8,false,false,false,true,false,true,51,NA,NA,NA,16,NA,false,false
"matrix","F2","S0",1,300,500,0.9888472,0.110765636,0.0975805447,1.6858393,false,-1.680743,-1.67733872,2.0788393,19.4442177,17.1682434,1,6.65371466,5.512667,0,1,1,1,0.7970024,0,NA,NA,0.0509019978,1.02216065,1.01804,1.02216065,1.02216065,0.142522633,0.152348027,2850.185,104.725464,0,true,false,false,false,false,true,29,54,190,258,16,255,false,false
