phase,feed_forward,saddle,repeat,load_kg,tick,pelvis_y,trunk_pitch_rad,canonical_pose_error_deg,target_actual_deflection_deg,capture_hull_margin_m,capture_front_m,capture_rear_m,com_speed_mps,raw_ankle_authority_fraction,applied_ankle_authority_fraction,posture_guard_scale,hip_strategy_blend,hip_authority_usage,trunk_authority_usage,drive_demand,drive_saturated,joint_limit,saddle_separation_m,saddle_linear_limit_occupancy,saddle_angular_x_limit_occupancy,saddle_angular_y_limit_occupancy,saddle_angular_z_limit_occupancy,saddle_force_n,saddle_torque_nm,support_contacts,support_retained,tracking_failure,capture_failure,posture_failure,support_loss,saddle_linear_limit,saddle_angular_limit
"matrix","F2","S2",1,270,0,0.988799751,0.08056557,0,7.512907,0.06220237,0.227797657,0.06220237,5.381372E-09,0,0,1,0,0,0,0.478346527,true,0.0738069862,0.05023712,1.00474238,0.1290608,0.000530847639,0.000426178274,4071.49927,3.55271368E-13,8,true,false,false,false,false,true,false
"matrix","F2","S2",1,270,1,0.9916937,0.06540995,0,7.512907,0.0553571247,0.23547405,0.05559329,3.88041137E-08,0.1920062,0.1920062,1,0,0,0,0.213823467,true,0.159441561,0.0423598439,0.8471969,0.146488622,0.0007996059,0.00057901314,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,2,0.993126,0.0502064228,1.50554967,6.17854261,0.04759596,0.243677,0.0480116,1.26855966E-08,0.671327651,0.671327651,1,0,0,0,0.155704841,true,0.229066446,0.0346794762,0.6935895,0.15888451,0.00129922794,0.000226448072,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,3,0.993021965,0.035953138,1.97271168,5.933387,0.0380869731,0.17379275,0.03874802,4.084194E-08,0.7721626,0.7721626,1,0,0,0,0.121662393,true,0.288905382,0.027938474,0.558769464,0.16416119,0.00163574691,0.000115173876,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,4,0.9914896,0.0230853148,2.452738,5.53153229,0.02389745,0.147575334,0.02480416,0.008847846,0.201297641,0.201297641,1,0,0,0,0.142457128,true,0.336744726,0.0221759621,0.443519235,0.16215305,0.00193637109,0.0004273388,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,5,0.989030361,0.0135343466,2.91929841,5.062372,0.0138641093,0.1611672,0.0143977478,0.020320056,7.045247,7.045247,1,1,0.196504653,0.11462459,0.174049839,true,0.3702246,0.0171529632,0.343059272,0.1496386,0.00261386367,0.0008198056,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,6,0.986152768,0.005376415,3.365213,4.045493,0.0125927813,0.162437171,0.0131277964,0.0231538974,3.988599,3.988599,1,1,0.09333991,0.0544467978,0.146646351,true,0.377095282,0.0122803785,0.24560757,0.133284777,0.00356296,0.00133391935,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,7,0.983039,-0.00235489733,3.69389963,4.152823,0.0129265934,0.1621013,0.0134636611,0.0217088535,2.515559,2.515559,1,1,0.0373879969,0.0218090713,0.157974988,true,0.379907727,0.00764932064,0.1529864,0.116210878,0.00433827052,0.00184837123,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,8,0.979899049,-0.009050838,3.91069412,4.2658987,0.0143012,0.224757522,0.01485344,0.0175614785,2.143172,2.143172,1,1,0.0220350828,0.0128534483,0.161021322,true,0.3785041,0.004546766,0.09093532,0.0973906443,0.00496952375,0.00242406176,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,9,0.976857245,-0.015519348,4.05650854,4.240498,0.0160302483,0.223024517,0.0165864453,0.0127582131,2.1388495,2.10853958,0.9858289,1,0.222561166,0.1298238,0.217314854,false,0.3673381,0.006399625,0.1279925,0.07950099,0.00563293649,0.003104074,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,10,0.9739632,-0.0204809289,4.14848471,5.005291,0.01807545,0.273902774,0.0186753646,0.007803036,2.13859439,2.06549382,0.965818346,1,0.203198344,0.118529141,0.222706914,false,0.352462381,0.0110287173,0.220574349,0.05965986,0.00640379,0.00387381646,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,11,0.971585453,-0.02490929,4.2480607,4.90543747,0.01977602,0.272402436,0.020331651,0.00588509161,2.1326046,2.00082636,0.9382079,1,0.3836479,0.2237885,0.318223447,false,0.3390611,0.0163237453,0.3264749,0.04107358,0.007030068,0.005121164,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,12,0.9698198,-0.02638621,4.29406738,5.541856,0.0202760864,0.27190125,0.02083283,0.00536298566,0.449081868,0.4329968,0.964182436,0,0.056235265,0,0.226664141,false,0.336651742,0.0218237117,0.436474234,0.0181621928,0.007240203,0.00709487358,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,13,0.9686531,-0.0272382,4.40813971,4.30517435,0.0202833042,0.2720311,0.02096112,0.00531626,1.48538291,1.33376956,0.8979297,1,0.336101264,0.196053728,0.2920174,false,0.3319692,0.0274705589,0.5494112,0.002188726,0.006994155,0.009814278,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S2",1,270,14,0.967957,-0.0266449526,4.71550655,5.528559,0.0200541336,0.272260845,0.0207313672,0.0053809383,2.19231462,1.80009961,0.821095467,1,0.3275481,0.191064522,0.301217675,false,0.32491526,0.0329089537,0.658179045,0.02195091,0.00647232635,0.0130048152,0,0,8,true,false,false,false,false,false,false
