phase,feed_forward,saddle,repeat,load_kg,tick,pelvis_y,trunk_pitch_rad,canonical_pose_error_deg,target_actual_deflection_deg,capture_hull_margin_m,capture_front_m,capture_rear_m,com_speed_mps,raw_ankle_authority_fraction,applied_ankle_authority_fraction,posture_guard_scale,hip_strategy_blend,hip_authority_usage,trunk_authority_usage,drive_demand,drive_saturated,joint_limit,saddle_separation_m,saddle_linear_limit_occupancy,saddle_angular_x_limit_occupancy,saddle_angular_y_limit_occupancy,saddle_angular_z_limit_occupancy,saddle_force_n,saddle_torque_nm,support_contacts,support_retained,tracking_failure,capture_failure,posture_failure,support_loss,saddle_linear_limit,saddle_angular_limit
"matrix","F2","S0",1,170,0,0.9881501,0.08445264,0,6.163061,0.0705295354,0.219470486,0.0705295354,1.36911664E-08,0,0,1,0,0,0,0.407137841,true,0.0286729839,0.0502235964,1.0044719,0.1087667,0.000356395438,0.0004364953,3613.92871,5.96046448E-06,8,true,false,false,false,false,true,false
"matrix","F2","S0",1,170,1,0.990167737,0.07215303,0,6.163061,0.06596921,0.224606976,0.06613152,1.31804811E-07,0.00746942358,0.00746942358,1,0,0,0,0.164227188,true,0.0586839244,0.04316908,0.8633816,0.109885015,0.000435049238,0.0005224458,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,2,0.990790963,0.0592706241,1.43364918,4.729101,0.06137233,0.229497522,0.061625354,8.98621E-08,0.316550285,0.316550285,1,0,0,0,0.112301908,true,0.08485684,0.03630775,0.726155,0.109225281,0.000817487657,0.00018726346,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,3,0.989999056,0.04679443,1.88298416,4.44967937,0.0552804,0.236053631,0.0556919277,6.888346E-08,0.644081,0.644081,1,0,0,0,0.0825576559,true,0.108784989,0.0302250925,0.604501843,0.104789615,0.00110119488,0.000133694135,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,4,0.9879349,0.03521853,2.35072947,4.13127661,0.0435071476,0.248175174,0.0440863743,0.0121072177,0.7529983,0.7529983,1,0,0,0,0.105548605,true,0.130263537,0.0249185655,0.4983713,0.0963760838,0.00144235126,0.000427966123,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,5,0.9851818,0.024388738,2.79995251,3.747759,0.03928129,0.252398372,0.03986317,0.0231230166,2.12531543,2.12531543,1,1,0.177082375,0.103295237,0.159158617,true,0.121818244,0.0199290924,0.398581833,0.08604667,0.00261310861,0.0008556756,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,6,0.9822367,0.0139567228,3.221653,4.080177,0.0382794775,0.253398418,0.0388631225,0.0252128989,2.14065218,2.10674977,0.9841625,1,0.232889235,0.135848358,0.162457883,true,0.102868259,0.0148881031,0.297762066,0.07519845,0.00400867639,0.0012803456,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,7,0.9793533,0.00381022063,3.57960153,4.1995,0.0384564623,0.2534794,0.03895632,0.0219280049,2.14073348,2.09614682,0.9791723,1,0.2839125,0.165611133,0.165474117,true,0.08261352,0.009867012,0.197340235,0.0643407851,0.00511019956,0.00158817007,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,8,0.976692855,-0.00544202933,3.84060431,4.33958673,0.0408708043,0.251061738,0.04137396,0.01504304,2.127438,2.07341456,0.974606335,1,0.301582336,0.175918236,0.162478626,true,0.0839154,0.00572496,0.1144992,0.0524388142,0.00590600632,0.002100524,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,9,0.9744824,-0.0132118016,4.041234,4.33507442,0.0445442162,0.24762401,0.0451067537,0.00632754248,2.12739682,2.07001376,0.9730267,1,0.2868664,0.167334184,0.330058277,false,0.08609257,0.00584879937,0.116975985,0.03884736,0.006355875,0.00280371774,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,10,0.972920537,-0.019097453,4.196143,4.18268871,0.046951212,0.245215222,0.04751554,0.00470409,1.86818135,1.77649784,0.9509237,1,0.254577726,0.148499623,0.164878443,false,0.08731692,0.0103393905,0.20678781,0.02358761,0.006510887,0.00394018553,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,11,0.9720387,-0.02152634,4.305356,3.95409179,0.04960082,0.2426857,0.0502730235,0.009569633,0.7996274,0.7385544,0.923623145,0,0,0,0.112030938,false,0.08639756,0.0158353411,0.3167068,0.00417865347,0.006150734,0.00556164328,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,12,0.9716986,-0.022706002,4.36728048,2.96558714,0.0518093854,0.240476847,0.0524818823,0.014903822,1.73202658,1.63350415,0.943117261,1,0.1779349,0.103792533,0.1642799,false,0.0856147557,0.0214066859,0.428133726,0.0129447766,0.00548622524,0.007522948,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,13,0.971700132,-0.0221139211,4.32205248,3.49573731,0.0539534,0.238331765,0.05462697,0.0201898068,1.915312,1.88483644,0.9840885,1,0.146170825,0.08526399,0.168857545,false,0.08428402,0.0266048759,0.5320975,0.0290239416,0.004733272,0.009625744,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,14,0.9718892,-0.0198317487,4.283663,3.409812,0.0561912842,0.236091912,0.0568668246,0.0256916825,1.63870382,1.61728776,0.9869311,1,0.119084179,0.06946388,0.1774429,false,0.08253453,0.03119411,0.6238822,0.04368131,0.00395981641,0.01167354,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,15,0.972150147,-0.01604984,4.217915,3.38446474,0.0585298128,0.233750269,0.0592084676,0.0313827,1.31409788,1.30010557,0.9893521,1,0.09319695,0.05436341,0.187705591,false,0.0804713443,0.03506177,0.701235354,0.05645676,0.00324499328,0.0135623841,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,16,0.9724149,-0.0108159911,4.21977043,3.40705585,0.0610041954,0.23127155,0.0616871864,0.0373377837,0.9576976,0.949717939,0.9916679,0.7179838,0.0477726832,0.02786664,0.207426175,false,0.0781016946,0.038172964,0.763459265,0.06737548,0.00265241088,0.0152411973,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,17,0.97265625,-0.00422635349,4.17594528,3.401307,0.06362277,0.228647426,0.06431131,0.04356481,0.2428031,0.241211042,0.9934431,0,0,0,0.2346248,false,0.07545482,0.04055309,0.8110618,0.07641145,0.00223133271,0.016677035,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,18,0.9729078,0.00312540564,4.06710863,3.41371226,0.06594849,0.226316541,0.066642195,0.0488084033,0.9321169,0.9268842,0.9943862,0.5474461,0.005578162,0.00325383921,0.220458731,false,0.07275044,0.04231561,0.846312165,0.082507506,0.00199106219,0.0179517455,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,19,0.9731567,0.0111141978,3.9002707,3.63149166,0.06777896,0.224481568,0.06847717,0.052543316,1.3216511,1.31613457,0.995826066,1,0.020041313,0.011690448,0.22949253,false,0.0699818954,0.0435358062,0.8707161,0.08597209,0.00190174219,0.0191551782,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,20,0.9734156,0.0196020678,3.74357939,3.77274132,0.06907704,0.223180071,0.0697786659,0.0546999164,1.54107451,1.53672111,0.9971751,1,0.046322614,0.0270207878,0.237916961,false,0.06715988,0.0442876779,0.8857536,0.0870659053,0.001962477,0.0203098152,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,21,0.97368896,0.028366372,3.573473,3.92188787,0.06983458,0.222420409,0.07053833,0.05529199,1.55752194,1.55539346,0.9986335,1,0.06626827,0.0386554375,0.246935844,false,0.06434552,0.0446453355,0.8929067,0.08587102,0.00215780735,0.021411363,0,0,8,true,false,false,false,false,false,false
"matrix","F2","S0",1,170,22,0.9739719,0.0371564478,3.38978028,4.103136,0.0700423643,0.222211778,0.07074695,0.05433968,1.3709178,1.3709178,1,1,0.0795229152,0.0463871062,0.256208,false,0.06158057,0.04467737,0.893547356,0.08245253,0.002463629,0.022456985,0,0,8,true,false,false,false,false,false,false
