load_kg,repeat,sample_index,time_from_squat_start_s,state,direction,s_q,bar_present,bar_y_m,bar_vy_mps,bar_a_raw_mps2,knee_l_joint_space_deg,knee_r_joint_space_deg,hip_l_joint_space_deg,hip_r_joint_space_deg,ankle_l_joint_space_deg,ankle_r_joint_space_deg,knee_l_included_deg,knee_r_included_deg,hip_l_included_deg,hip_r_included_deg,ankle_l_included_deg,ankle_r_included_deg,abdomen_joint_space_deg,thorax_joint_space_deg,world_trunk_pitch_deg,knee_l_omega_deg_s,knee_r_omega_deg_s,hip_l_omega_deg_s,hip_r_omega_deg_s,ankle_l_omega_deg_s,ankle_r_omega_deg_s,abdomen_omega_deg_s,thorax_omega_deg_s,knee_l_ref_deg,knee_r_ref_deg,hip_l_ref_deg,hip_r_ref_deg,ankle_l_ref_deg,ankle_r_ref_deg,knee_l_error_deg,hip_l_error_deg,ankle_l_error_deg,com_x_m,com_y_m,com_z_m,com_vel_x_mps,com_vel_y_mps,com_vel_z_mps,cop_available,cop_z_m,cop_fraction_support_ap,support_ap_min_m,support_ap_max_m,support_ap_center_m,capture_ap_m,capture_margin_rear_m,capture_margin_front_m,support_contacts,left_foot_contact,right_foot_contact,left_foot_contact_count,right_foot_contact_count,left_slip_speed_mps,right_slip_speed_mps,left_slip_accumulated_m,right_slip_accumulated_m,normal_force_contact_estimate_n,saddle_separation_m,bar_rot_x_deg,bar_rot_y_deg,bar_rot_z_deg,bar_ap_relative_com_m,bar_ap_relative_support_m,failure_reason,legal_depth,lockout_reached
0,3,0,0.0099999997764825821,DESCENT,Descent,0.003,0,NaN,NaN,NaN,-0.435211748,-0.197823435,-0.05595291,-0.17245847,0.201741114,0.06852804,174.017715,173.792313,163.061981,162.19487,83.7703,83.65612,0.05595291,0,4.28103,-25.1834469,-26.4096336,23.4380722,24.2309723,10.8991909,11.3699617,4.54426432,1.7111659,0.3403484,0.3403484,-0.318980783,-0.318980783,7.286288,7.286288,-0.775560141,0.263027877,-7.08454657,0.0007324945,1.04771721,-0.0283325836,0.00149777217,8.351054E-05,0.00154937746,1,-0.0257076137,0.444866955,-0.15471904,0.135280982,-0.009719029,-0.02782624,0.1268928,0.163107216,8,1,1,4,4,0.0012942988,0.00139405229,0,0,996.0994,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,1,0.019999999552965164,DESCENT,Descent,0.006,0,NaN,NaN,NaN,-0.6667568,-0.4279577,0.1480375,0.03956468,0.282548428,0.158258736,174.257553,174.03392,163.096161,162.2254,83.86335,83.75061,0.07912936,0,4.221275,-24.2902775,-24.5792446,22.1253757,22.119175,8.675291,9.062834,1.73510921,-0.06753363,0.6829933,0.6829933,-0.449368715,-0.449368715,9.470648,9.470648,-1.34975,0.5974062,-9.188099,0.000747966231,1.04772747,-0.028317349,0.00156355533,0.00163265713,0.00157806766,1,-0.0339818262,0.4163352,-0.15471904,0.135280982,-0.009719029,-0.0278016273,0.1269174,0.163082615,8,1,1,4,4,0.00140529848,0.00135563058,0,0,992.124756,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,2,0.029999999329447746,DESCENT,Descent,0.009000001,0,NaN,NaN,NaN,-0.84856987,-0.606515765,0.314035028,0.197823435,0.338040918,0.209356651,174.459778,174.236282,163.121811,162.252,83.93904,83.8268661,0.06852804,0,4.17224,-19.1370029,-19.452919,17.0080662,16.9742241,5.79839,6.221292,-0.00577349449,-0.9033194,1.02563727,1.02563727,-0.9593954,-0.9593954,7.071365,7.071365,-1.87420714,1.27343047,-6.733324,0.000763100747,1.04774857,-0.0283155814,0.00154106715,0.00278370338,0.00010080506,1,-0.0272757784,0.4394595,-0.15471904,0.135280982,-0.009719029,-0.0282826368,0.1264364,0.163563624,8,1,1,4,4,0.00221247133,0.00230755052,0,0,1035.00281,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,3,0.039999999105930328,DESCENT,Descent,0.012000001,0,NaN,NaN,NaN,-1.00870872,-0.763097346,0.4387938,0.3214251,0.39762035,0.271241874,174.619446,174.393112,163.14006,162.27037,83.99986,83.88708,0.06852804,-0.03956468,4.13337,-16.69629,-17.1326122,12.85196,12.8134,6.268813,6.766179,-0.4413761,-1.2731452,1.37228119,1.37228119,-1.28265929,-1.28265929,9.133634,9.133634,-2.38099,1.72145307,-8.736013,0.0007795996,1.04782474,-0.0283205938,0.00167461636,0.008222117,-0.000333881879,1,-0.0310682133,0.426382124,-0.15471904,0.135280982,-0.009719029,-0.0284297131,0.126289323,0.1637107,8,1,1,4,4,0.001091818,0.00119393645,0,0,983.532654,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,4,0.04999999888241291,DESCENT,Descent,0.0150000015,0,NaN,NaN,NaN,-1.11696243,-0.8686248,0.523392,0.403482378,0.435211748,0.306466818,174.72966,174.50032,163.153137,162.284851,84.03916,83.92498,0.05595291,-0.05595291,4.101351,-11.227869,-11.9401436,9.041175,9.189335,3.78622842,4.35030937,-0.7241752,-0.9762764,1.72187555,1.72187555,-1.60859859,-1.60859859,6.73080254,6.73080254,-2.838838,2.13199067,-6.295591,0.0007979063,1.04790521,-0.0283195749,0.001837117,0.008511332,0.00032979637,1,-0.02405805,0.450555116,-0.15471904,0.135280982,-0.009719029,-0.0282117855,0.126507252,0.163492769,8,1,1,4,4,0.000941946055,0.00108683622,0,0,997.789,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,5,0.059999998658895493,DESCENT,Descent,0.0180000011,0,NaN,NaN,NaN,-1.18099606,-0.931244552,0.5760711,0.4545639,0.456282467,0.326258838,174.79306,174.56163,163.16156,162.29332,84.05897,83.94382,0.03956468,-0.07912936,4.076294,-6.877236,-7.6465683,5.60332441,5.79233027,2.14378238,2.70627379,-1.04842758,-0.736818254,2.07141972,2.07141972,-1.93424642,-1.93424642,7.16095161,7.16095161,-3.25241566,2.51031756,-6.704669,0.0008172748,1.04800212,-0.02830885,0.001936772,0.0102260541,0.001176481,1,-0.0279469881,0.437144965,-0.15471904,0.135280982,-0.009719029,-0.0279243179,0.126794726,0.1632053,8,1,1,4,4,0.0006235187,0.0007180459,0,0,949.4627,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,6,0.069999998435378075,DESCENT,Descent,0.0210000016,0,NaN,NaN,NaN,-1.21947122,-0.969135761,0.5974143,0.478062242,0.474776536,0.344917029,174.820587,174.587646,163.1665,162.296478,84.06569,83.94953,0,-0.08846932,4.057674,-4.26218176,-5.102194,2.53182173,2.80967355,1.784398,2.319899,-1.39348662,-0.7527347,2.42352319,2.42352319,-2.26180816,-2.26180816,7.917874,7.917874,-3.6429944,2.85922241,-7.443097,0.00083653233,1.048068,-0.0282897539,0.00192604866,0.007107481,0.002000184,1,-0.0280334428,0.436846852,-0.15471904,0.135280982,-0.009719029,-0.0276359767,0.127083063,0.162916958,8,1,1,4,4,0.0004084882,0.000415362942,0,0,942.942261,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,7,0.079999998211860657,DESCENT,Descent,0.0240000021,0,NaN,NaN,NaN,-1.21045208,-0.961025655,0.5908274,0.471467942,0.4647801,0.333378077,174.811829,174.579453,163.168381,162.297821,84.05583,83.9392242,0,-0.10467831,4.04431629,0.4637554,-0.435583234,-0.240426183,0.133308977,-0.9675218,-0.450072765,-1.72394228,-0.4758846,2.78003263,2.78003263,-2.592976,-2.592976,5.51182175,5.51182175,-3.99048471,3.18380356,-5.047042,0.000855016755,1.04809606,-0.0282630417,0.00185438141,0.003338101,0.00273936661,1,-0.0232549477,0.4533244,-0.15471904,0.135280982,-0.009719029,-0.027367644,0.1273514,0.162648618,8,1,1,4,4,0.000579736952,0.000601146137,0,0,969.2861,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,8,0.089999997988343239,DESCENT,Descent,0.0270000026,0,NaN,NaN,NaN,-1.17701292,-0.9287197,0.552491248,0.437006474,0.451107055,0.3214251,174.770248,174.53894,163.166275,162.293976,84.03443,83.9179459,0,-0.125114515,4.039042,2.813112,2.00121546,-3.13549066,-2.81177473,-1.30459118,-0.815973,-2.00479364,-0.418575853,3.13645673,3.13645673,-2.92412066,-2.92412066,7.6895237,7.6895237,-4.31347,3.47661185,-7.23841667,0.000872498844,1.04811156,-0.0282332487,0.00176627515,0.00220461655,0.002991044,1,-0.0280008353,0.4369593,-0.15471904,0.135280982,-0.009719029,-0.02725558,0.12746346,0.162536561,8,1,1,4,4,0.000523357652,0.000609282055,0,0,944.130737,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,9,0.099999997764825821,DESCENT,Descent,0.0300000031,0,NaN,NaN,NaN,-1.1085217,-0.8613861,0.497320741,0.381548166,0.416840017,0.285305053,174.703751,174.4746,163.161575,162.289825,84.00183,83.88558,0,-0.137056082,4.038572,6.334995,5.448777,-5.145984,-4.73846626,-3.40224385,-2.9022007,-2.09625363,-0.151589617,3.49327326,3.49327326,-3.25525165,-3.25525165,5.28350163,5.28350163,-4.601795,3.7525723,-4.86666155,0.000889204035,1.04809153,-0.0282026939,0.0016928059,-0.00144395093,0.00312613742,1,-0.0227792431,0.4549648,-0.15471904,0.135280982,-0.009719029,-0.0271808766,0.127538159,0.162461862,8,1,1,4,4,0.000683655264,0.000728169456,0,0,980.575867,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,10,0.1099999975413084,DESCENT,Descent,0.0330000035,0,NaN,NaN,NaN,-1.02028131,-0.7753078,0.414958119,0.301315725,0.381548166,0.2502291,174.609573,174.382248,163.152908,162.280731,83.96033,83.84456,-0.05595291,-0.1480375,4.046471,8.139325,7.3481884,-7.674977,-7.350407,-3.43656015,-2.940751,-2.21471977,-0.03189306,3.85626721,3.85626721,-3.591609,-3.591609,7.458288,7.458288,-4.876549,4.006567,-7.07674026,0.0009056293,1.04807043,-0.02817296,0.00166842947,-0.00144654361,0.00301282643,1,-0.027687192,0.438040823,-0.15471904,0.135280982,-0.009719029,-0.0271881912,0.127530843,0.162469178,8,1,1,4,4,0.000471348758,0.0005274374,0,0,955.926331,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,11,0.11999999731779099,DESCENT,Descent,0.0360000022,0,NaN,NaN,NaN,-0.896122634,-0.653716743,0.309010148,0.197823435,0.326258838,0.193826586,174.489151,174.264,163.141,162.270645,83.90748,83.79206,-0.07912936,-0.153233364,4.06055737,11.7590284,10.9001646,-9.75471,-9.36547,-5.501588,-4.98745632,-2.14627886,0.402056783,4.21939945,4.21939945,-3.92787147,-3.92787147,5.049364,5.049364,-5.115522,4.23688173,-4.72310543,0.000922049046,1.04802561,-0.028145,0.00166471861,-0.00391410338,0.00288333325,1,-0.0225912631,0.455613,-0.15471904,0.135280982,-0.009719029,-0.0272025764,0.127516463,0.162483558,8,1,1,4,4,0.0008087581,0.0008535361,0,0,990.5036,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,12,0.12999999709427357,DESCENT,Descent,0.039,0,NaN,NaN,NaN,-0.7527708,-0.5097557,0.18557483,0.06852804,0.265408039,0.1312212,174.3438,174.120468,163.125137,162.255951,83.8462143,83.73127,-0.10467831,-0.158258736,4.08250761,13.6932373,12.9068,-11.8303232,-11.5091639,-5.859295,-5.349002,-2.052135,0.7052115,4.58264,4.58264,-4.264247,-4.264247,6.61271954,6.61271954,-5.335411,4.449822,-6.3473115,0.0009387321,1.04799,-0.02811954,0.00168971508,-0.00292292261,0.002599292,1,-0.027337363,0.439247131,-0.15471904,0.135280982,-0.009719029,-0.02726997,0.127449065,0.162550956,8,1,1,4,4,0.000663824962,0.000693255337,0,0,961.86554,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,13,0.13999999687075615,DESCENT,Descent,0.042,0,NaN,NaN,NaN,-0.5814803,-0.3403484,0.03956468,-0.05595291,0.189745575,0.05595291,174.179764,173.958115,163.1062,162.239685,83.7769,83.6621857,-0.125114515,-0.153233364,4.10951376,16.3456059,15.5118484,-13.2288666,-12.8656626,-7.400153,-6.88279152,-1.87369227,1.10381472,4.94976664,4.94976664,-4.6037755,-4.6037755,4.213272,4.213272,-5.531247,4.64334,-4.02352667,0.0009556336,1.04793632,-0.028096756,0.00170709461,-0.0047959676,0.00237524556,1,-0.0253149532,0.446220964,-0.15471904,0.135280982,-0.009719029,-0.0273204353,0.12739861,0.162601411,8,1,1,4,4,0.00100555574,0.00105578,0,0,978.1232,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,14,0.14999999664723873,DESCENT,Descent,0.0449999981,0,NaN,NaN,NaN,-0.403482378,-0.163129374,-0.08846932,-0.201741114,0.118694052,0,174.000854,173.77887,163.0845,162.218887,83.7028046,83.5879059,-0.142652512,-0.153233364,4.139174,16.9368229,16.27304,-13.9448061,-13.7446747,-7.05851841,-6.55766153,-1.47607493,1.22787046,5.318801,5.318801,-4.735223,-4.735223,6.38546753,6.38546753,-5.72228336,4.64675331,-6.2667737,0.0009727203,1.0478797,-0.0280759372,0.00172337913,-0.005042498,0.002160653,1,-0.0306530483,0.427813739,-0.15471904,0.135280982,-0.009719029,-0.027369773,0.127349272,0.162650749,8,1,1,4,4,0.0007048305,0.000677949458,0,0,954.4662,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,15,0.15999999642372131,DESCENT,Descent,0.0479999967,0,NaN,NaN,NaN,-0.193826586,0,-0.26244247,-0.37325263,0,-0.0969132856,173.795181,173.573151,163.057861,162.19487,83.61807,83.50248,-0.158258736,-0.1480375,4.17770433,20.2616653,19.4269028,-16.7066116,-16.3399029,-8.653693,-8.153043,-1.78937936,1.67844737,5.68799829,5.68799829,-5.286168,-5.286168,3.97403765,3.97403765,-5.881825,5.02372551,-3.97403765,0.0009897951,1.04779768,-0.0280557722,0.001718771,-0.007654643,0.00212687161,1,-0.0257360563,0.444768876,-0.15471904,0.135280982,-0.009719029,-0.0273606759,0.127358362,0.162641659,8,1,1,4,4,0.000832063961,0.000832126243,0,0,990.521057,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,16,0.1699999962002039,DESCENT,Descent,0.0509999953,0,NaN,NaN,NaN,0,0.26244247,-0.437006474,-0.5467953,-0.05595291,-0.189745575,173.5798,173.356842,163.028656,162.167343,83.52943,83.41323,-0.17245847,-0.137056082,4.217273,20.932869,20.23296,-16.68362,-16.4331932,-8.830044,-8.352896,-1.176623,1.93046272,6.058884,6.058884,-5.41147041,-5.41147041,5.30760145,5.30760145,-6.058884,4.974464,-5.36355448,0.0010068824,1.04772472,-0.02803495,0.00172189251,-0.00666024256,0.00216194685,1,-0.0307585988,0.427449763,-0.15471904,0.135280982,-0.009719029,-0.0273284148,0.127390623,0.1626094,8,1,1,4,4,0.0008129375,0.000788109668,0,0,963.6673,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,17,0.17999999597668648,DESCENT,Descent,0.053999994,0,NaN,NaN,NaN,0.26244247,0.503576636,-0.6243209,-0.7338168,-0.163129374,-0.2987069,173.345825,173.12178,162.995148,162.136749,83.4323,83.31523,-0.189745575,-0.125114515,4.26127958,23.40833,22.6699162,-18.1643143,-17.877903,-10.24474,-9.773706,-1.2697264,2.24999475,6.433483,6.433483,-5.79478359,-5.79478359,4.304992,4.304992,-6.17104053,5.17046261,-4.46812153,0.0010237511,1.04763579,-0.0280135944,0.00169945,-0.008351599,0.00222865283,1,-0.0300598014,0.4298594,-0.15471904,0.135280982,-0.009719029,-0.027285289,0.127433747,0.162566274,8,1,1,4,4,0.00107933639,0.00108981528,0,0,975.6075,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,18,0.18999999575316906,DESCENT,Descent,0.0569999926,0,NaN,NaN,NaN,0.506675541,0.7527708,-0.8251887,-0.936273932,-0.26244247,-0.395647019,173.095078,172.868408,162.956558,162.099182,83.33075,83.2123642,-0.201741114,-0.111905821,4.31094074,23.6933384,23.0011826,-19.5998573,-19.359745,-9.339915,-8.885504,-1.10918736,2.35534,6.80808163,6.80808163,-6.09419346,-6.09419346,5.875566,5.875566,-6.301406,5.269005,-6.13800859,0.00104044948,1.04754174,-0.0279902536,0.00168296555,-0.00884826947,0.00242612883,1,-0.03483044,0.413408935,-0.15471904,0.135280982,-0.009719029,-0.02719745,0.127521589,0.162478432,8,1,1,4,4,0.0004350596,0.000443399971,0,0,957.3432,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,19,0.19999999552965164,DESCENT,Descent,0.05999999,0,NaN,NaN,NaN,0.778330445,1.02410984,-1.04229081,-1.15418208,-0.371149778,-0.506675541,172.825455,172.596832,162.91272,162.058258,83.22102,83.10106,-0.213062361,-0.0969132856,4.366489,26.3159885,25.4668465,-21.2803288,-20.8798275,-10.80193,-10.3464785,-1.08554947,2.820369,7.18268347,7.18268347,-6.52557659,-6.52557659,3.46175861,3.46175861,-6.404353,5.483286,-3.83290839,0.00105696474,1.04742479,-0.0279623363,0.00166273874,-0.0111711575,0.00291088549,1,-0.028562367,0.43502298,-0.15471904,0.135280982,-0.009719029,-0.02701118,0.127707854,0.162292168,8,1,1,4,4,0.0006252408,0.000626707159,0,0,998.6901,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,20,0.20999999530613422,DESCENT,Descent,0.06299999,0,NaN,NaN,NaN,1.05572116,1.303842,-1.26236153,-1.37456059,-0.486179322,-0.6218085,172.547546,172.317047,162.864685,162.012619,83.1079941,82.9869,-0.220286861,-0.07912936,4.42450047,26.9425278,26.1894875,-21.4630566,-21.1369534,-11.0247726,-10.58953,-0.6737783,3.09228182,7.562161,7.562161,-6.765618,-6.765618,4.217172,4.217172,-6.50643969,5.50325632,-4.7033515,0.00107332249,1.04732513,-0.0279301666,0.0016509823,-0.009358464,0.00326918438,1,-0.0333464,0.418526322,-0.15471904,0.135280982,-0.009719029,-0.0268619843,0.127857059,0.162142962,8,1,1,4,4,0.000667965447,0.000675314048,0,0,968.296448,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,21,0.21999999508261681,DESCENT,Descent,0.06599999,0,NaN,NaN,NaN,1.35101283,1.60079443,-1.49197161,-1.60470116,-0.6078049,-0.745457053,172.25737,172.024826,162.811356,161.962616,82.9894943,82.86718,-0.227281824,-0.05595291,4.4864254,28.497366,27.7318573,-22.4252567,-22.0885582,-11.8811111,-11.4466419,-0.618113637,3.34090853,7.94177866,7.94177866,-7.10693836,-7.10693836,3.61788559,3.61788559,-6.590766,5.614967,-4.22569036,0.00108937407,1.047214,-0.0278954655,0.00162088359,-0.0105858492,0.00354581373,1,-0.03308975,0.4194113,-0.15471904,0.135280982,-0.009719029,-0.026736958,0.12798208,0.162017941,8,1,1,4,4,0.000833212165,0.000865558861,0,0,972.584961,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,22,0.22999999485909939,DESCENT,Descent,0.06899999,0,NaN,NaN,NaN,1.65228391,1.90488768,-1.73184717,-1.84646606,-0.7295379,-0.8677233,171.954391,171.71904,162.75177,161.905823,82.8669,82.74314,-0.234067857,0,4.55348635,29.2012386,28.4420681,-23.5529575,-23.2309761,-11.7341833,-11.2997961,-0.493161857,3.50526619,8.321238,8.321238,-7.44651747,-7.44651747,3.915295,3.915295,-6.668954,5.71467,-4.64483261,0.00110523368,1.04709482,-0.0278574172,0.00160124688,-0.0113838874,0.003886459,1,-0.0355250165,0.411013842,-0.15471904,0.135280982,-0.009719029,-0.0265876837,0.12813136,0.161868662,8,1,1,4,4,0.000585121452,0.000596723752,0,0,962.0836,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,23,0.23999999463558197,DESCENT,Descent,0.07199999,0,NaN,NaN,NaN,1.95036566,2.20609784,-1.982606,-2.09845,-0.8392955,-0.978779137,171.642715,171.403671,162.686142,161.841873,82.74361,82.61781,-0.237388134,0,4.625764,28.8714142,28.07192,-24.5741386,-24.2058563,-10.6100788,-10.1826048,-0.249076992,3.63955164,8.703624,8.703624,-7.78408146,-7.78408146,5.275048,5.275048,-6.753258,5.80147552,-6.114343,0.00112095184,1.04695749,-0.0278144144,0.00158495631,-0.0132317385,0.00439899135,1,-0.0333648771,0.4184626,-0.15471904,0.135280982,-0.009719029,-0.0263773277,0.1283417,0.161658317,8,1,1,4,4,0.000447054132,0.0005811223,0,0,977.9771,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,24,0.24999999441206455,DESCENT,Descent,0.07499999,0,NaN,NaN,NaN,2.26906371,2.52569127,-2.24059868,-2.35605121,-0.9642778,-1.10498583,171.322037,171.0808,162.615143,161.774719,82.615654,82.48808,-0.2406626,0,4.70131826,30.8116875,29.9492626,-25.18643,-24.7243423,-12.098423,-11.6773386,-0.0291458257,4.100552,9.087625,9.087625,-8.122586,-8.122586,2.91956663,2.91956663,-6.8185606,5.88198757,-3.88384438,0.00113653112,1.04681706,-0.0277659837,0.00157171779,-0.0134894969,0.00491486536,1,-0.0264804382,0.442202032,-0.15471904,0.135280982,-0.009719029,-0.0261604749,0.128558561,0.16144146,8,1,1,4,4,0.000528681267,0.000546177,0,0,1009.47174,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,25,0.25999999418854713,DESCENT,Descent,0.07799999,0,NaN,NaN,NaN,2.599609,2.85805774,-2.50452852,-2.62030268,-1.09716642,-1.23920822,170.9928,170.750366,162.537186,161.70108,82.4842758,82.355835,-0.2406626,0.05595291,4.781728,31.92374,31.1489067,-25.8183861,-25.41768,-12.7872334,-12.382103,0.137854978,4.41308975,9.471559,9.471559,-8.473763,-8.473763,3.416463,3.416463,-6.87194967,5.969235,-4.51362944,0.00115189387,1.04670477,-0.0277167168,0.00155684433,-0.0105977114,0.0049349945,1,-0.0303353388,0.428909272,-0.15471904,0.135280982,-0.009719029,-0.02610472,0.128614321,0.1613857,8,1,1,4,4,0.0007617243,0.000823908136,0,0,969.132263,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,26,0.26999999396502972,DESCENT,Descent,0.0809999853,0,NaN,NaN,NaN,2.92465615,3.18524384,-2.77749729,-2.89452481,-1.21818674,-1.360826,170.657745,170.413208,162.451431,161.618469,82.35385,82.22423,-0.237388134,0.08846932,4.86860752,31.343338,30.5933838,-26.7592258,-26.3863125,-11.55976,-11.1551952,0.390135944,4.497089,9.85670948,9.85670948,-8.83114,-8.83114,5.582679,5.582679,-6.93205357,6.05364227,-6.80086565,0.00116700924,1.046582,-0.02766968,0.00153192412,-0.0117410105,0.004766682,1,-0.03168353,0.424260348,-0.15471904,0.135280982,-0.009719029,-0.026112752,0.12860629,0.161393732,8,1,1,4,4,0.00040307187,0.0004152026,0,0,954.557251,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,27,0.2799999937415123,DESCENT,Descent,0.083999984,0,NaN,NaN,NaN,3.26365685,3.524284,-3.07062721,-3.18671775,-1.34112787,-1.48566294,170.3103,170.064423,162.355621,161.527267,82.22083,82.08983,-0.234067857,0.1312212,4.96531773,32.6671028,31.7799931,-28.6826153,-28.1668835,-11.8608885,-11.4466562,0.4093592,4.87445545,10.2445526,10.2445526,-9.361135,-9.361135,4.34373426,4.34373426,-6.980896,6.29050732,-5.684862,0.001182018,1.04643345,-0.0276233722,0.0015175537,-0.0143413367,0.00472579431,1,-0.0248614736,0.4477847,-0.15471904,0.135280982,-0.009719029,-0.02607991,0.128639132,0.16136089,8,1,1,4,4,0.0004461366,0.000451352651,0,0,986.9932,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,28,0.28999999351799488,DESCENT,Descent,0.08699998,0,NaN,NaN,NaN,3.62134576,3.88155937,-3.37589622,-3.49080753,-1.47773921,-1.6231302,169.953629,169.708176,162.249649,161.427567,82.08491,81.95339,-0.2306998,0.176938653,5.07128143,34.44834,33.5561943,-29.861721,-29.312624,-13.0627193,-12.6548309,0.672262,5.4120903,10.6322889,10.6322889,-9.835619,-9.835619,2.727733,2.727733,-7.01094341,6.45972252,-4.205472,0.00119693391,1.04629016,-0.0275796168,0.001510395,-0.0136970533,0.00441320939,1,-0.0243451539,0.449565083,-0.15471904,0.135280982,-0.009719029,-0.0261383448,0.128580689,0.161419332,8,1,1,4,4,0.000703440164,0.00076277816,0,0,975.3375,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,29,0.29999999329447746,DESCENT,Descent,0.08999998,0,NaN,NaN,NaN,3.970096,4.232182,-3.67456412,-3.79075027,-1.60567641,-1.75117338,169.59967,169.352921,162.137268,161.319321,81.9524841,81.82041,-0.216704726,0.220286861,5.18000746,33.4170952,32.77583,-29.233532,-28.91656,-12.0841894,-11.6891413,1.57582,5.524007,11.02008,11.02008,-9.925954,-9.925954,4.893133,4.893133,-7.0499835,6.2513895,-6.49881,0.00121156557,1.04614186,-0.02754322,0.0014845056,-0.0142185809,0.003673186,1,-0.0289591588,0.433654726,-0.15471904,0.135280982,-0.009719029,-0.02634371,0.128375322,0.1616247,8,1,1,4,4,0.000614743563,0.0006315796,0,0,943.222534,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,30,0.30999999307096004,DESCENT,Descent,0.09299998,0,NaN,NaN,NaN,4.335797,4.59782,-3.99211979,-4.10752153,-1.74266028,-1.88879466,169.236755,168.989075,162.0136,161.202667,81.8178558,81.68474,-0.201741114,0.271241874,5.29840374,35.1019745,34.2972336,-31.0653477,-30.5949268,-12.9828186,-12.5729351,1.38168538,5.96598339,11.4112206,11.4112206,-10.56336,-10.56336,2.9201026,2.9201026,-7.07542372,6.57124043,-4.66276264,0.00122589,1.045957,-0.0275149848,0.00145114062,-0.01795139,0.002910807,1,-0.02252673,0.455835521,-0.15471904,0.135280982,-0.009719029,-0.02656452,0.128154516,0.1618455,8,1,1,4,4,0.0008133754,0.000854661,0,0,980.5202,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,31,0.31999999284744263,DESCENT,Descent,0.09599998,0,NaN,NaN,NaN,4.696208,4.960195,-4.315527,-4.432404,-1.86837888,-2.01510763,168.868988,168.619186,161.879089,161.073074,81.68514,81.5509949,-0.18557483,0.3214251,5.42436,34.49899,33.8368835,-31.6848965,-31.3445339,-11.817131,-11.4199533,2.02247143,6.17233038,11.8023272,11.8023272,-10.8644838,-10.8644838,4.66325045,4.66325045,-7.106119,6.548957,-6.53162956,0.00124020048,1.045771,-0.02749412,0.0014507809,-0.0179529414,0.002162631,1,-0.0273941457,0.43905133,-0.15471904,0.135280982,-0.009719029,-0.0267880186,0.127931029,0.162069,8,1,1,4,4,0.0005158986,0.000534838357,0,0,950.664246,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
0,3,32,0.32999999262392521,DESCENT,Descent,0.09899998,0,NaN,NaN,NaN,5.07133436,5.336583,-4.646769,-4.76390457,-2.00459266,-2.15258312,168.4966,168.244858,161.73497,160.936249,81.55111,81.415596,-0.163129374,0.3774232,5.55640459,35.9365768,35.201622,-32.4161835,-31.9943581,-12.8546429,-12.4558659,2.331198,6.65423,12.1934729,12.1934729,-11.2845888,-11.2845888,2.24408937,2.24408937,-7.1221385,6.63782,-4.248682,0.00125436613,1.04555583,-0.02748099,0.00143377925,-0.0209400952,0.00141105987,1,-0.0211909655,0.4604416,-0.15471904,0.135280982,-0.009719029,-0.0270203259,0.12769872,0.1623013,8,1,1,4,4,0.0008670773,0.000874221965,0,0,988.874756,NaN,NaN,NaN,NaN,NaN,NaN,NONE,0,0
