load_kg,plant,converged,iterations,evaluations,rejected_steps,initial_residual_norm,final_residual_norm,classification,ankle_bias_deg,knee_bias_deg,hip_bias_deg,abdomen_bias_deg,thorax_bias_deg,com_accel_ap_mps2,com_accel_ml_mps2,com_vel_ap_mps,com_vel_ml_mps,trunk_velocity_rad_s,trunk_accel_rad_s2,pelvis_velocity_mps,joint_velocity_rad_s,posture_error_rad,min_capture_margin_m,max_trunk_pitch_rad,min_pelvis_height_m,max_drive_saturation,max_limit_proximity,max_saddle_separation_m
25,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X3,True,2,7,0,0.327786457541485,0.108213435307519,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,-1.9891623343880933,1.4929950111648886,-0.42031892942223692,3.6904834925508623,3.4512681548746813,0.07165791,0.014742394,0.0261073057,0.00218641339,0.0426374264,0.07780175,0.0189997144,0.0507974438,0.02527018,0.111514,0.08148855,0.976998,0.3022585,0.05312623,0.005235832
60,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X3,True,1,1,0,0.112098125629291,0.112098125629291,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,-1.2823065463797096,1.086798210905735,-0.34130648592628676,3.7253457150881748,3.4196843344562615,0.02377302,0.0227769818,0.0142129324,0.00378972315,0.0689769462,0.189318359,0.0274953358,0.0816073641,0.06237721,0.08134926,0.1456881,0.9750538,0.3027911,0.03096055,0.01249945
140,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X3,True,1,1,0,0.208558593364899,0.208558593364899,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,2.429269500329807,-0.090235876853404937,1.6842225421554513,5.3297454030028062,4.9803737729787274,0.06689295,0.0198605321,0.00672983658,0.00573261641,0.1588183,0.57481885,0.0526095,0.1684405,0.1719655,0.06846078,0.2748814,0.9689628,0.3082681,0.1777387,0.03038906
170,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X3,True,1,1,0,0.235997003034291,0.235997003034291,NO_CONVERGENCE_WITHOUT_PROVEN_CAUSE,4.3131747314407418,-0.99502996480554784,2.6862267299063491,6.4232233745402905,5.7933974185964656,0.08013014,0.01733587,0.008157017,0.00390006579,0.177026883,0.6218213,0.0527875,0.197278947,0.2189957,0.06497261,0.2973835,0.968151,0.3697754,0.213088,0.03619168
300,GAM13_STATIC_TRIM_DIAGNOSTIC_IMPEDANCE_X3,False,2,18,6,0.407818752639457,0.371857837279965,SADDLE_CONTACT_INFEASIBLE,7.0969032524528366,-6.0175627717207618,6.1735135330736126,11.438204164033836,10.053198421372624,0.07313769,0.0738739744,0.0108230812,0.05729773,0.16385141,0.9121972,0.07368103,0.376518458,0.2793454,0.01103394,0.2493362,0.9709349,0.5023474,0.6957804,0.05091392
