phase,feed_forward,saddle,repeat,load_kg,tick,pelvis_y,trunk_pitch_rad,canonical_pose_error_deg,target_actual_deflection_deg,capture_hull_margin_m,capture_front_m,capture_rear_m,com_speed_mps,raw_ankle_authority_fraction,applied_ankle_authority_fraction,posture_guard_scale,hip_strategy_blend,hip_authority_usage,trunk_authority_usage,drive_demand,drive_saturated,joint_limit,saddle_separation_m,saddle_linear_limit_occupancy,saddle_angular_x_limit_occupancy,saddle_angular_y_limit_occupancy,saddle_angular_z_limit_occupancy,saddle_force_n,saddle_torque_nm,support_contacts,support_retained,tracking_failure,capture_failure,posture_failure,support_loss,saddle_linear_limit,saddle_angular_limit
"qualification-repeats","F2","S1",3,170,0,0.9826244,0.1117025,0,6.163061,0.0694872141,0.2205128,0.0694872141,0.002734204,0,0,1,0,0,0,0.173611745,true,0.0209356621,0.06486148,0.648614764,0.04489203,0.000431768945,0.0003991226,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,1,0.983711243,0.0916989,0,6.163061,0.06933309,0.22066693,0.06933309,0.003080698,4.936679,4.936679,1,1,0.012689841,0.00740220537,0.117064811,true,0.0454563648,0.0573107265,0.573107243,0.07953283,0.00112126023,0.000341597741,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,2,0.984169662,0.07311949,0.7763166,5.58001328,0.061480172,0.2304002,0.061973922,0.004573511,4.93667746,4.93107557,0.998865247,1,0.012689841,0.00740220537,0.09346222,true,0.07589825,0.0497562066,0.497562051,0.100960925,0.00128612062,0.0001557589,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,3,0.9838007,0.0562595427,1.45424724,5.08705759,0.05063618,0.240892962,0.0510424823,0.017832024,2.61259246,2.60962772,0.998865247,1,0.07595453,0.0443056,0.125365272,true,0.100715324,0.0425614268,0.425614268,0.11086715,0.00164311624,3.43203028E-05,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,4,0.982464731,0.0410416573,2.05663013,4.798782,0.0476921722,0.243835986,0.0480994657,0.0252459366,2.16986012,2.15512013,0.9932069,1,0.127117664,0.07414995,0.126122937,true,0.106751457,0.03585334,0.3585334,0.112156168,0.002606142,0.0003973646,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,5,0.980671763,0.02640898,2.60532355,4.57802534,0.045228146,0.2463011,0.0456343442,0.0311786756,2.17177653,2.14708543,0.9886309,1,0.188974559,0.110232159,0.134650424,true,0.111625813,0.0293326043,0.29332605,0.108868763,0.00349021261,0.000869140436,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,6,0.978865266,0.0127000334,3.06194758,4.521932,0.04346598,0.248696372,0.04388918,0.03516218,4.79139376,4.7104125,0.983098567,1,0.224229887,0.1307972,0.134141564,true,0.114396118,0.02278956,0.2278956,0.101331048,0.004191035,0.00167944038,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,7,0.977210939,6.249873E-05,3.43747783,4.41807365,0.04248455,0.249681234,0.0429043174,0.03693414,4.90425253,4.805906,0.9799467,1,0.255109876,0.148810044,0.133908287,true,0.114396118,0.0163671114,0.1636711,0.09026816,0.00455998955,0.002966456,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,8,0.97578,-0.0112899961,3.73415756,4.324588,0.0423134454,0.249855787,0.0427297577,0.03651709,4.2753644,4.177815,0.977183342,1,0.274902582,0.160355464,0.13402696,true,0.109644964,0.0106670838,0.106670834,0.0762760863,0.004564074,0.004614898,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,9,0.974633336,-0.0211806484,3.96674252,4.21011257,0.0428825244,0.249289513,0.04329603,0.034135744,3.39125562,3.30787587,0.975413263,1,0.2844954,0.165951148,0.1347171,false,0.101643585,0.007621126,0.07621126,0.0600630939,0.00421534432,0.006517474,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,10,0.973781645,-0.0294757318,4.14810753,4.076721,0.04410515,0.24806869,0.04451687,0.0300514139,2.75324774,2.65118885,0.9629314,1,0.283963829,0.165641055,0.135395855,false,0.09159892,0.009761938,0.09761938,0.0423814729,0.00356509583,0.008561265,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,11,0.9731927,-0.0360859931,4.28475952,3.92846918,0.04586236,0.246312082,0.0462734625,0.02461131,2.238339,2.07890582,0.928771734,1,0.274366558,0.1600428,0.136373788,false,0.0888492,0.01460308,0.1460308,0.0239697751,0.00269418652,0.0106325606,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,12,0.9728188,-0.0409519635,4.381419,3.769835,0.04804645,0.244127452,0.0484581,0.01813449,1.79841089,1.63258672,0.9077941,1,0.2569346,0.149874449,0.137934908,false,0.08947437,0.01984525,0.198452488,0.005489041,0.00170008151,0.0126342969,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,13,0.9726096,-0.0440458357,4.443517,3.60922,0.0505761,0.241596222,0.0509893224,0.0108941672,1.39823914,1.30193365,0.9311237,1,0.2332615,0.1360655,0.160569027,false,0.0895583257,0.0248102732,0.248102725,0.0124902949,0.0006830548,0.0144839752,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,14,0.9725172,-0.0453751422,4.582811,3.45564771,0.0533729866,0.2387968,0.0537887439,0.003420094,1.01158011,0.8641587,0.854266167,1,0.2047618,0.119441129,0.190134883,false,0.08916233,0.0292615537,0.292615533,0.02948863,0.0002682847,0.0161223747,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,170,15,0.9725043,-0.0438696966,4.69220543,3.31742024,0.0568466559,0.2353198,0.05726576,0.007025042,0.6435204,0.5321401,0.8269202,0,0,0,0.2172576,false,0.08760336,0.03306113,0.330611318,0.0475284532,0.00118703116,0.0174911954,0,0,8,true,false,false,false,false,false,false
