phase,feed_forward,saddle,repeat,load_kg,tick,pelvis_y,trunk_pitch_rad,canonical_pose_error_deg,target_actual_deflection_deg,capture_hull_margin_m,capture_front_m,capture_rear_m,com_speed_mps,raw_ankle_authority_fraction,applied_ankle_authority_fraction,posture_guard_scale,hip_strategy_blend,hip_authority_usage,trunk_authority_usage,drive_demand,drive_saturated,joint_limit,saddle_separation_m,saddle_linear_limit_occupancy,saddle_angular_x_limit_occupancy,saddle_angular_y_limit_occupancy,saddle_angular_z_limit_occupancy,saddle_force_n,saddle_torque_nm,support_contacts,support_retained,tracking_failure,capture_failure,posture_failure,support_loss,saddle_linear_limit,saddle_angular_limit
"qualification-repeats","F2","S1",3,25,0,0.982151031,0.11591313,0,3.45564771,0.10524258,0.184757441,0.10524258,0.002988612,0,0,1,0,0,0,0.0396995619,true,0.0132467272,0.0634745657,0.634745657,0.00572661357,9.243749E-05,0.0003890968,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,25,1,0.982332,0.10209664,0,3.45564771,0.104443036,0.185556978,0.104443036,0.00515377568,14.0406027,14.0406027,1,1,0.0118680093,0.00692281732,0.0193614364,true,0.0248213876,0.05485581,0.548558056,0.00611666776,2.41795187E-05,0.000383756938,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,25,2,0.9816508,0.090694055,0.6243209,2.89938855,0.10350024,0.186499774,0.10350024,0.007704108,14.0406027,14.0266,0.9990027,1,0.0118680093,0.00692281732,0.0134341521,true,0.0340634622,0.0468761325,0.468761325,0.00485202437,7.453906E-05,0.000220689908,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,25,3,0.980259955,0.08166193,1.12603509,2.379522,0.103941962,0.186058059,0.103941962,0.00618571742,9.935086,9.925179,0.9990027,1,0.0209806133,0.0122383581,0.0341489576,true,0.0405016243,0.0397498533,0.397498518,0.003479783,0.000173736174,1.61175412E-05,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,25,4,0.978627443,0.07496007,1.53285575,1.99598408,0.106211022,0.183789,0.106211022,0.000538821565,4.444166,4.436325,0.9982357,1,0.0316400751,0.0184562076,0.0718812346,true,0.0445551835,0.0333596319,0.333596319,0.00232787267,0.000234391933,0.000383299019,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,25,5,0.9771879,0.0703843,1.82343173,1.74355829,0.109802738,0.180197284,0.109802738,0.0108769722,4.8615737,4.84860659,0.997332752,1,0.0260238983,0.0151801938,0.0370124765,true,0.0471433327,0.0276117288,0.2761173,0.00141020957,0.000160126743,0.000989433,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,25,6,0.976180434,0.06781715,2.02208734,1.54201937,0.113971904,0.176028118,0.113971904,0.022586355,3.87279177,3.8643086,0.9978096,1,0.000652620569,0.000380684971,0.0405775122,true,0.04878729,0.0225032773,0.225032777,0.0007093006,8.188943E-05,0.00185507641,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,25,7,0.9757035,0.067173034,2.15803051,1.335279,0.118112713,0.171887308,0.118112713,0.0338773839,4.02113962,4.02077627,0.9999096,1,0.04214555,0.0245842356,0.061672505,true,0.0496900566,0.0180551223,0.180551216,0.000249306671,0.000437254319,0.00290176645,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,25,8,0.9757341,0.06824069,2.238152,1.12464416,0.121704079,0.16829595,0.121704079,0.043258775,4.489952,4.46024561,0.9933838,1,0.08963248,0.0522841923,0.09727935,true,0.04999252,0.0142779984,0.142779976,2.46880791E-05,0.000851592631,0.00401255069,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,25,9,0.9761709,0.0707220063,2.2749207,0.9320847,0.124375388,0.165624633,0.124375388,0.0497145355,4.87611961,4.8072896,0.985884249,1,0.136091784,0.0793847144,0.134868011,false,0.0497367121,0.0111532481,0.11153248,1.42340132E-05,0.00123837288,0.005042916,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,25,10,0.9768655,0.07422461,2.28041887,1.04454112,0.125827283,0.164172739,0.125827283,0.0524644032,4.895984,4.79098368,0.9785538,1,0.1756041,0.102432936,0.172279164,false,0.04905592,0.008641505,0.086415045,7.010276E-05,0.00153139641,0.005889863,0,0,8,true,false,false,false,false,false,false
"qualification-repeats","F2","S1",3,25,11,0.9776595,0.0783269,2.262846,1.17368329,0.12588422,0.1641158,0.12588422,0.05112087,4.311269,4.19202232,0.9723407,1,0.204053879,0.119028188,0.2094713,false,0.0479965173,0.006681941,0.06681941,0.000218538466,0.00167831662,0.006498632,0,0,8,true,false,false,false,false,false,false
