phase,feed_forward,saddle,repeat,load_kg,tick,pelvis_y,trunk_pitch_rad,canonical_pose_error_deg,target_actual_deflection_deg,capture_hull_margin_m,capture_front_m,capture_rear_m,com_speed_mps,raw_ankle_authority_fraction,applied_ankle_authority_fraction,posture_guard_scale,hip_strategy_blend,hip_authority_usage,trunk_authority_usage,drive_demand,drive_saturated,joint_limit,saddle_separation_m,saddle_linear_limit_occupancy,saddle_angular_x_limit_occupancy,saddle_angular_y_limit_occupancy,saddle_angular_z_limit_occupancy,saddle_force_n,saddle_torque_nm,support_contacts,support_retained,tracking_failure,capture_failure,posture_failure,support_loss,saddle_linear_limit,saddle_angular_limit
"qualification","F2","S1",1,300,0,0.9828227,0.110065192,0,7.770082,0.0573767349,0.232623279,0.0573767349,0.008225305,0,0,1,0,0,0,0.292387426,true,0.07753067,0.06480819,0.6480819,0.0537449941,0.0007131737,0.0003836126,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,300,1,0.9841413,0.08774006,0,7.770082,0.0565830469,0.233416975,0.0565830469,0.0101471683,3.48449,3.48449,1,1,0.03960637,0.0231030863,0.214495972,true,0.1484601,0.0572437346,0.572437346,0.102202415,0.0021336074,0.000199149319,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,300,2,0.985003233,0.066273734,0.77732414,7.647851,0.0462757833,0.246216625,0.04692299,0.01733404,3.48449,3.47151923,0.9962776,1,0.03960637,0.0231030863,0.21028395,true,0.224092126,0.0496369,0.496369,0.140100613,0.002951796,4.43477838E-05,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,300,3,0.9849653,0.0464376621,1.435286,7.20717573,0.0431367531,0.249355286,0.0437843427,0.0251366217,2.102573,2.094746,0.9962776,1,0.1165422,0.0679811,0.209233046,true,0.279990017,0.0424267054,0.424267054,0.166568235,0.004163393,0.0001310535,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,300,4,0.984002,0.0275416374,2.02518153,7.02759266,0.0397551,0.256885678,0.04138639,0.0308028348,2.12681532,2.10351539,0.989044666,1,0.152207792,0.08878546,0.2056338,true,0.319179475,0.0356486924,0.356486917,0.1843207,0.005437518,0.000179897514,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,300,5,0.9822561,0.009365154,2.55036378,6.784113,0.03839592,0.258244336,0.0400277153,0.03360659,1.93753529,1.90981328,0.9856921,1,0.21151273,0.123379059,0.198661447,true,0.350592077,0.0291758161,0.29175815,0.194805831,0.00644912431,0.000198413647,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,300,6,0.98011905,-0.007899528,3.009344,6.622778,0.037558198,0.25908336,0.03918869,0.03498657,1.93995047,1.90137529,0.980115354,1,0.240240991,0.140136763,0.188771591,true,0.376846164,0.0228199549,0.228199542,0.198358029,0.0072036786,0.000354398624,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,300,7,0.978045,-0.0223976132,3.41325378,6.388655,0.03697224,0.259666473,0.0385269448,0.0350624,0.660502851,0.645584762,0.977413952,0,0,0,0.127249777,true,0.404959023,0.0165870059,0.165870056,0.191267326,0.007548822,0.00103187014,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,300,8,0.976258159,-0.0363944657,3.763184,5.21068335,0.0366434865,0.260002136,0.03819129,0.0351041853,2.82151437,2.82151437,1,1,0.2655841,0.154919848,0.180695832,true,0.4236993,0.0105968891,0.105968893,0.18080537,0.007578449,0.00240506488,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,300,9,0.974775732,-0.0489883944,3.993688,5.76022434,0.0365608372,0.260090977,0.038102448,0.0344978645,3.36109161,3.27717781,0.97503376,1,0.2674932,0.156033441,0.177119926,false,0.435649455,0.00755215576,0.07552156,0.165360242,0.00733300764,0.0042855395,0,0,8,true,false,false,false,false,false,false
