phase,feed_forward,saddle,repeat,load_kg,tick,pelvis_y,trunk_pitch_rad,canonical_pose_error_deg,target_actual_deflection_deg,capture_hull_margin_m,capture_front_m,capture_rear_m,com_speed_mps,raw_ankle_authority_fraction,applied_ankle_authority_fraction,posture_guard_scale,hip_strategy_blend,hip_authority_usage,trunk_authority_usage,drive_demand,drive_saturated,joint_limit,saddle_separation_m,saddle_linear_limit_occupancy,saddle_angular_x_limit_occupancy,saddle_angular_y_limit_occupancy,saddle_angular_z_limit_occupancy,saddle_force_n,saddle_torque_nm,support_contacts,support_retained,tracking_failure,capture_failure,posture_failure,support_loss,saddle_linear_limit,saddle_angular_limit
"qualification","F2","S1",1,230,0,0.982724369,0.11100626,0,6.70912647,0.06281815,0.227181882,0.06281815,0.005528956,0,0,1,0,0,0,0.226237252,true,0.0454563648,0.06487684,0.648768365,0.0497142971,0.0005538202,0.00039164623,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,230,1,0.9839392,0.09005807,0,6.70912647,0.06237284,0.227627188,0.06237284,0.00658566272,4.16413,4.16413,1,1,0.0262039322,0.0152852107,0.1602951,true,0.09125649,0.0573692136,0.573692143,0.09191074,0.00156851043,0.00026517408,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,230,2,0.9846045,0.0703321844,0.7753078,6.50911474,0.05356226,0.238349929,0.0540528744,0.01035181,4.164129,4.154156,0.9976051,1,0.0262039322,0.0152852107,0.1422047,true,0.140663654,0.04983731,0.4983731,0.122156411,0.00213014265,0.000114236907,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,230,3,0.9844137,0.0522781722,1.440729,6.04400349,0.04511262,0.247063786,0.04568761,0.0207842179,2.13127637,2.1261723,0.9976051,1,0.09491234,0.0553640239,0.163369432,true,0.1806166,0.0426700823,0.42670083,0.140859038,0.002743977,8.844591E-05,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,230,4,0.9832765,0.0356463678,2.03482127,5.801536,0.0422413051,0.249933869,0.04281754,0.027863536,2.13884616,2.12029243,0.9913253,1,0.14874965,0.08676826,0.166281268,true,0.201275632,0.0359520651,0.359520644,0.150333732,0.003756609,0.000409948872,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,230,5,0.981417537,0.0196867324,2.575712,5.59430742,0.04051088,0.251664251,0.041087158,0.031729795,2.14168453,2.11256528,0.986403644,1,0.198905349,0.116024956,0.1633831,true,0.217138484,0.02952495,0.2952495,0.15361166,0.004765481,0.0006750101,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,230,6,0.979381144,0.00601534965,3.03343821,5.47132969,0.03940159,0.2541024,0.0401049629,0.0336042345,0.3465552,0.340254635,0.9818194,0,0,0,0.107077874,true,0.236464173,0.0232457668,0.232457668,0.147744954,0.005465082,0.00120128249,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,230,7,0.9774841,-0.00727939559,3.42355847,4.50788736,0.03870738,0.254800737,0.03940662,0.0346322767,3.681368,3.681368,1,1,0.258630574,0.150863737,0.161263019,true,0.24479115,0.0167934746,0.167934746,0.139009714,0.00588195631,0.00230338983,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,230,8,0.9758592,-0.0193280373,3.70088649,5.0910573,0.03847148,0.2550403,0.03916709,0.034430448,3.483992,3.4016335,0.9763609,1,0.268926233,0.156869352,0.165914387,true,0.246193975,0.0108020864,0.108020864,0.125935718,0.006051953,0.00385067658,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,230,9,0.9745338,-0.0298869,3.96061969,4.9038415,0.03886452,0.2546499,0.039557457,0.03255621,2.75416183,2.68646526,0.975420237,1,0.275132835,0.160489783,0.164622292,false,0.243380219,0.007500812,0.07500812,0.108963162,0.005909988,0.00570944743,0,0,8,true,false,false,false,false,false,false
