phase,feed_forward,saddle,repeat,load_kg,tick,pelvis_y,trunk_pitch_rad,canonical_pose_error_deg,target_actual_deflection_deg,capture_hull_margin_m,capture_front_m,capture_rear_m,com_speed_mps,raw_ankle_authority_fraction,applied_ankle_authority_fraction,posture_guard_scale,hip_strategy_blend,hip_authority_usage,trunk_authority_usage,drive_demand,drive_saturated,joint_limit,saddle_separation_m,saddle_linear_limit_occupancy,saddle_angular_x_limit_occupancy,saddle_angular_y_limit_occupancy,saddle_angular_z_limit_occupancy,saddle_force_n,saddle_torque_nm,support_contacts,support_retained,tracking_failure,capture_failure,posture_failure,support_loss,saddle_linear_limit,saddle_angular_limit
"qualification","F2","S1",1,155,0,0.9825713,0.112077594,0,6.00527143,0.07220143,0.217798591,0.07220143,0.000348624977,0,0,1,0,0,0,0.142522261,true,0.015825903,0.06487953,0.6487953,0.0429161638,0.000375769916,0.00041206216,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,1,0.9836031,0.09269437,0,6.00527143,0.07147576,0.2211105,0.07219802,0.000348675065,5.36309528,5.36309528,1,1,0.00160579686,0.0009366893,0.0916638151,true,0.0297343228,0.0573421568,0.573421538,0.07442329,0.0008133902,0.000395000039,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,2,0.98405993,0.07522554,0.7912952,5.218941,0.06301555,0.228562415,0.06343639,0.00455577951,0.129173428,0.129155129,0.99985826,0,0,0,0.0842475,true,0.041879382,0.04979479,0.4979479,0.09177674,0.001067658,0.000178519054,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,3,0.9836773,0.059542764,1.48671615,4.518642,0.05379512,0.237150431,0.054046832,0.0174021479,3.088211,3.088211,1,1,0.06437136,0.03754894,0.11209517,true,0.0526028425,0.04259428,0.4259428,0.0983132645,0.001520772,5.730082E-05,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,4,0.9823781,0.0452850945,2.09471655,4.231997,0.05140017,0.239544719,0.05165255,0.0233759265,2.1993463,2.186873,0.9943285,1,0.115804739,0.06755093,0.113271467,true,0.06139215,0.0358366445,0.35836643,0.09752042,0.00245414115,0.000397850585,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,5,0.9805065,0.0315933079,2.63014221,4.075377,0.04994641,0.240998939,0.05019833,0.0266521275,2.19840765,2.17597413,0.989795566,1,0.17534095,0.10227944,0.120475307,true,0.06869488,0.02933852,0.2933852,0.09286318,0.003207949,0.000773338543,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,6,0.9785477,0.0189094469,3.0696075,4.046654,0.0488884635,0.2421113,0.04915286,0.02895732,1.87477958,1.84581411,0.9845499,1,0.203706339,0.118825458,0.121499509,true,0.0745320544,0.0229139645,0.229139641,0.0844438747,0.003700644,0.00145433133,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,7,0.976769447,0.007664028,3.4352,3.94715667,0.0487025,0.24274987,0.04897335,0.0287154038,3.85221648,3.78306723,0.9820495,1,0.219657645,0.128130138,0.123385452,true,0.07893519,0.0166134275,0.166134268,0.07244394,0.00391832739,0.00259482116,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,8,0.9753097,-0.00196869182,3.72660279,3.82201076,0.0495056957,0.241948128,0.0497751,0.025850134,2.94457221,2.88758087,0.980645239,1,0.233129308,0.135988384,0.127572417,true,0.08212756,0.010912938,0.109129377,0.057718534,0.003846386,0.004097975,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,9,0.9742128,-0.009847894,3.94675946,3.721137,0.0511804037,0.240274251,0.05144898,0.0207084026,2.299821,2.252569,0.979454041,1,0.2331703,0.1360123,0.130926535,false,0.08428031,0.00750227366,0.0750227347,0.0411196128,0.00347833848,0.0058033634,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,10,0.9734534,-0.0158580169,4.106759,3.60509682,0.05356262,0.2378921,0.0538311154,0.0137821725,1.78601885,1.738274,0.973267436,1,0.221167773,0.12901102,0.134014785,false,0.0855489,0.009066638,0.0906663761,0.0234468412,0.00286787632,0.00759194745,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,11,0.972975254,-0.0199166965,4.214759,3.47507477,0.0565038621,0.234950244,0.0567729846,0.005586029,1.34431648,1.2720865,0.9462701,1,0.198694274,0.115901835,0.152905524,false,0.08605255,0.013538029,0.135380283,0.00543025648,0.00210344815,0.009360825,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,12,0.9727006,-0.0214349758,4.278177,3.33554029,0.0601148568,0.231337935,0.06038528,0.004804784,0.925436854,0.8845986,0.955871344,0.5029123,0.08446002,0.049267,0.180504426,false,0.08560013,0.0184159335,0.184159338,0.013449898,0.00122572936,0.0110215442,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,13,0.9725775,-0.0204133876,4.303901,2.91097426,0.06425576,0.227195084,0.06452813,0.01580669,0.5306936,0.520316362,0.980445862,0,0,0,0.206089824,false,0.0843545943,0.0229441561,0.229441553,0.0322839022,0.000312772434,0.0124974223,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,14,0.9725654,-0.0174338315,4.28146935,2.6017158,0.0685184151,0.222929835,0.0687933862,0.0270073358,0.147604048,0.146670237,0.993673563,0,0,0,0.23166582,false,0.08267858,0.0269119162,0.269119143,0.0492108129,0.000479887385,0.0137500335,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,15,0.9726642,-0.0131422719,4.219585,2.61791182,0.07223218,0.219021648,0.07258727,0.0366424657,1.45770669,1.44988239,0.9946324,1,0.0356229022,0.02077946,0.184879437,false,0.0807898045,0.0303007886,0.303007871,0.06281656,0.00105780014,0.0148726339,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,16,0.972822547,-0.007362374,4.1358223,2.82222867,0.0754782557,0.215772837,0.0758360848,0.0445327237,2.348551,2.3376298,0.9953498,1,0.0160949379,0.009388458,0.1702986,false,0.07851357,0.0330848433,0.330848426,0.07392741,0.001453675,0.0159092955,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,17,0.97303313,-0.000220940783,4.04220247,2.79659557,0.0781703442,0.213078663,0.07853025,0.0506863669,3.013207,3.00094581,0.9959308,1,0.0609524027,0.0355546,0.177505583,false,0.0759058148,0.0352772251,0.352772236,0.08257188,0.00166755263,0.016917415,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,18,0.973285437,0.008022659,3.92846918,2.81194782,0.08028967,0.210958049,0.080650866,0.0550898053,3.46163869,3.4513793,0.9970363,1,0.09861753,0.0575253256,0.186632365,false,0.07302539,0.036918547,0.369185477,0.0885886252,0.00170252845,0.0178905744,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,19,0.9735644,0.017067261,3.79858971,2.88069987,0.0818078145,0.209439337,0.0821695849,0.057711672,3.70160747,3.69643974,0.99860394,1,0.129104123,0.07530868,0.19702974,false,0.06997295,0.0380620956,0.380620956,0.09186442,0.00157341291,0.0188275389,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,20,0.9738571,0.0266070589,3.65469813,3.003095,0.08270988,0.20853737,0.08307155,0.0585605875,3.71810842,3.71810842,1,1,0.152297154,0.08883759,0.208118439,false,0.06681398,0.0387715958,0.387715966,0.0923936,0.00129603781,0.01973388,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,21,0.974154651,0.03634815,3.5022254,3.17416573,0.08302341,0.208256036,0.08335698,0.0576853044,3.50598669,3.50598669,1,1,0.167957187,0.0979723558,0.219459489,false,0.06365079,0.0391148627,0.391148627,0.090283446,0.000895956066,0.02061429,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,22,0.974478662,0.04603025,3.34444618,3.38885641,0.0827297,0.2085509,0.08306211,0.0552423,3.07690763,3.07690763,1,1,0.175989136,0.102657534,0.230399787,false,0.0605396032,0.03917812,0.3917812,0.08574422,0.000367961824,0.021462759,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,23,0.974837661,0.0554086864,3.18622661,3.645476,0.08185186,0.209430188,0.0821828246,0.0512750335,2.42502475,2.42502475,1,1,0.1765317,0.102974027,0.242274478,false,0.05753242,0.03904483,0.3904483,0.07904176,0.000254482322,0.0222434476,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,24,0.9752181,0.06427047,3.0305984,3.93205452,0.08042157,0.210861713,0.08075131,0.045910053,1.58071864,1.58071864,1,1,0.170075759,0.0992081538,0.252429873,false,0.0547036752,0.0387688577,0.387688577,0.0704832748,0.0009910365,0.0229327958,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,25,0.9756063,0.0713309348,2.87988472,4.24953461,0.07793275,0.2133516,0.07826141,0.0377959162,0.5515825,0.5515825,1,0,0,0,0.3008681,false,0.0526979938,0.0384554528,0.384554535,0.0581283569,0.00194290269,0.0235501342,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,26,0.97597605,0.0772014,2.73861575,5.118205,0.07479692,0.216488525,0.07512449,0.0281502772,0.674188,0.674188,1,0,0,0,0.298798382,false,0.05100114,0.0380872153,0.38087216,0.0446507931,0.00302684586,0.02408989,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,27,0.97620827,0.08268104,2.638462,5.442633,0.07186841,0.219417781,0.07219523,0.019363299,2.19317222,2.19317222,1,1,0.104282878,0.0608300231,0.270740777,false,0.04929035,0.0375628732,0.37562874,0.0324114077,0.00412253477,0.0244693886,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,28,0.9762784,0.08704838,2.55373764,5.363803,0.0690085441,0.222278327,0.06933468,0.0110133393,3.05047464,3.05047464,1,1,0.06436802,0.03754699,0.282348067,false,0.04806179,0.0369118825,0.3691188,0.019922182,0.00522855576,0.0246140882,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,29,0.976181,0.09016354,2.46832585,5.70449352,0.066221416,0.225066245,0.0665467754,0.00309523474,3.63292575,3.63292575,1,1,0.0274742115,0.0160261877,0.289827466,false,0.04730008,0.03618329,0.3618329,0.0073351,0.006335704,0.02452072,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,30,0.9759485,0.0921984,2.4069953,6.02076769,0.0635618,0.227726936,0.06388608,0.00427773129,4.000521,4.000521,1,1,0.00815165,0.00475499965,0.2964652,false,0.04696795,0.03543026,0.3543026,0.00462663127,0.007668795,0.0242895484,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,31,0.97561866,0.09307663,2.3689723,6.306865,0.0611285456,0.2301612,0.0614518076,0.010814162,4.226174,4.22313833,0.999281645,1,0.0424895473,0.0247848947,0.299975067,false,0.0470345579,0.0347206965,0.34720695,0.0159755275,0.008581778,0.0239383951,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,32,0.9752356,0.09278587,2.351728,6.56446266,0.0590255223,0.232265115,0.0593479052,0.016269125,4.33061934,4.31439447,0.9962534,1,0.0748935,0.0436866842,0.301709,false,0.0474322848,0.0340977,0.340977,0.0265461113,0.009327563,0.0236003343,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,33,0.974853933,0.09154011,2.35505414,6.78434372,0.05731822,0.233973116,0.0576398969,0.020490732,4.2596097,4.231485,0.993397355,1,0.104194917,0.06077871,0.302906036,false,0.0480748229,0.0335869044,0.335869044,0.0357721448,0.0100186309,0.0232812557,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,34,0.9745256,0.08956491,2.37491226,6.95995665,0.0560396,0.235252008,0.0563610047,0.02341611,3.501593,3.46944261,0.9908183,1,0.129169285,0.07534669,0.303455144,false,0.0489013381,0.0332121365,0.332121372,0.043287538,0.0106046842,0.0229490884,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,35,0.9742765,0.08703291,2.4069953,7.09171438,0.05519915,0.23609212,0.0555208847,0.02505355,2.78162313,2.74996376,0.9886184,1,0.149076268,0.08695879,0.302762866,false,0.0499027,0.03297229,0.3297229,0.04899034,0.0110773221,0.02255106,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,36,0.974114358,0.0840864,2.44890547,7.180502,0.0547929369,0.236497343,0.0551156774,0.0254539829,2.08973479,2.06228662,0.9868652,1,0.163578972,0.09541847,0.300638765,false,0.0510195531,0.0328445025,0.328445017,0.0529240668,0.0114455763,0.0220471974,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,37,0.9740289,0.08084732,2.49827027,7.2266016,0.054807473,0.236481056,0.0551319569,0.0247014146,1.41042173,1.3900882,0.985583365,1,0.172627568,0.100696668,0.297200859,false,0.0522384979,0.0327939764,0.327939749,0.0552121922,0.0117289312,0.02139633,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,38,0.97399646,0.0786028951,2.55404425,7.231151,0.0557781234,0.235508025,0.0561049879,0.02137819,0.733834445,0.7226734,0.9847908,0,0,0,0.249318257,false,0.05291145,0.0327019319,0.3270193,0.0535376221,0.0118074762,0.0205482654,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,39,0.974010348,0.07672313,2.61492014,6.584117,0.0572991855,0.233983934,0.05762907,0.016751539,0.00854245,0.00854245,1,0,0,0,0.250914782,false,0.0535701029,0.03259873,0.3259873,0.0503799655,0.0117423972,0.0194625817,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,40,0.974038661,0.07507632,2.64852953,6.462509,0.0591374971,0.232141957,0.0594710559,0.0117163677,0.7356562,0.7356562,1,0,0,0,0.268075019,false,0.05424963,0.0324702449,0.324702442,0.0464903824,0.0116468966,0.0181642827,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,41,0.9741065,0.0726133958,2.681426,6.354119,0.0605118,0.2307642,0.0608488172,0.008679742,1.47499144,1.47499144,1,1,0.142426819,0.08308005,0.284464866,false,0.0554258078,0.0324100144,0.324100137,0.0444070771,0.0116493972,0.0168112163,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,42,0.9741803,0.0703812,2.714789,6.74869633,0.0617248937,0.229548037,0.062064968,0.00711545255,0.933231,0.9215196,0.987450659,0.5548732,0.06620524,0.0386186726,0.2579105,false,0.05639463,0.032333225,0.32333225,0.04150144,0.011655625,0.0155431312,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,43,0.9742776,0.06866024,2.773549,6.428247,0.06291411,0.228356332,0.06325668,0.006997555,0.3265595,0.3246537,0.99416393,0,0,0,0.2380286,false,0.0571063533,0.0322280936,0.322280943,0.0375513658,0.0115828561,0.014379587,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,44,0.9744066,0.06711297,2.82195139,6.098945,0.06389293,0.227375612,0.0642374,0.007940502,0.06310823,0.06310799,0.9999963,0,0,0,0.236294314,false,0.0577659644,0.03212425,0.3212425,0.0337076858,0.01145243,0.0133311022,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,45,0.9745168,0.065720506,2.85750985,5.982409,0.06483758,0.226428822,0.06518419,0.009579729,0.287255228,0.287255228,1,0,0,0,0.236025974,false,0.0583913326,0.0319881923,0.319881916,0.0300867148,0.0113212876,0.0123270648,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,46,0.9746423,0.0643819645,2.89046574,5.878364,0.0657035,0.225561321,0.0660517,0.0111999447,0.5495579,0.5495579,1,0,0,0,0.2332935,false,0.0589622967,0.03184493,0.3184493,0.02696801,0.0111844195,0.01140184,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,47,0.9747614,0.06301191,2.92224622,5.7937026,0.06633964,0.224924028,0.06668899,0.0123815658,0.286055982,0.286055982,1,0,0,0,0.230071008,false,0.0595120043,0.0317063965,0.317063957,0.0245047025,0.0109854238,0.010636121,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,48,0.974859834,0.06164993,2.95076871,5.71423054,0.06682737,0.22443524,0.06717778,0.0132814674,0.05630957,0.05630957,1,0,0,0,0.227847651,false,0.0600462519,0.03156003,0.3156003,0.02252365,0.0107454695,0.0100243995,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,49,0.974961936,0.06026463,2.97822976,5.63586235,0.06714692,0.2241151,0.0674979,0.0136993369,0.05747599,0.05747578,0.9999963,0,0,0,0.224460572,false,0.06055512,0.031424474,0.314244747,0.0210461523,0.0104593765,0.009581154,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,50,0.9750215,0.0589152426,3.00491881,5.56427526,0.06750628,0.223754853,0.06785817,0.0143012712,0.39623034,0.39622888,0.9999963,0,0,0,0.223296165,false,0.06105461,0.0312711149,0.312711149,0.0198446363,0.0101407645,0.00922551751,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,51,0.975086,0.0575442873,3.03034,5.49432135,0.06784139,0.223419234,0.06819378,0.014734434,0.2761355,0.2761345,0.9999963,0,0,0,0.220124513,false,0.06150425,0.0311310571,0.31131056,0.0190226883,0.00978831947,0.00897367,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,52,0.9751075,0.0562028065,3.0552938,5.436012,0.06827392,0.222985774,0.06862723,0.0154923135,0.194505945,0.19450523,0.9999963,0,0,0,0.2191668,false,0.0619405173,0.0309852865,0.309852868,0.0183798578,0.009393871,0.008776058,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,53,0.975139558,0.0548555478,3.077757,5.3763423,0.06869895,0.222560167,0.06905284,0.01613291,0.505549,0.5055471,0.9999963,0,0,0,0.216318086,false,0.0623436123,0.03086435,0.3086435,0.01798348,0.008968066,0.00865890551,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,54,0.9751701,0.0534930155,3.09955239,5.32453871,0.06901139,0.222247392,0.06936563,0.0164594632,0.0611294843,0.0611292571,0.9999963,0,0,0,0.213724136,false,0.06272414,0.0307761449,0.307761431,0.0178082623,0.008478337,0.008653708,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,55,0.975175738,0.0522215255,3.11969066,5.26985025,0.06940875,0.221849293,0.06976371,0.0170715749,0.134783968,0.134783968,1,0,0,0,0.213261217,false,0.06310239,0.0306885187,0.306885183,0.0175664779,0.007985095,0.008673055,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,56,0.9752012,0.05097999,3.13920116,5.213688,0.06978323,0.221474469,0.0701385438,0.0175324827,0.5447291,0.5447291,1,0,0,0,0.210866451,false,0.06343891,0.0306291152,0.306291133,0.0174260922,0.00748282345,0.008736741,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,57,0.9752265,0.0497576632,3.15809536,5.167834,0.07006108,0.221196443,0.07041658,0.0177296512,0.08576078,0.08576078,1,0,0,0,0.208990127,false,0.06376874,0.0305971727,0.3059717,0.017386429,0.00694420142,0.008863221,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,58,0.9752304,0.0486471578,3.17490554,5.119735,0.07043978,0.220817178,0.0707958341,0.01824582,0.00468740659,0.00468740659,1,0,0,0,0.208939418,false,0.064072445,0.0305603035,0.305603027,0.0172120873,0.00642814441,0.008970075,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,59,0.975252867,0.0475738421,3.190891,5.07256937,0.0707889348,0.220467836,0.07114518,0.0186066274,0.6638023,0.6638023,1,0,0,0,0.20696412,false,0.06434552,0.0305449832,0.3054498,0.0171117727,0.00592158828,0.009088603,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,60,0.975289643,0.04649322,3.2060647,5.03585625,0.0709326938,0.220324248,0.07128877,0.01839227,0.197072625,0.197072625,1,0,0,0,0.204753324,false,0.064598076,0.0305640884,0.305640876,0.0171712283,0.00538222725,0.009281287,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,61,0.9753082,0.0455187336,3.21970844,4.996837,0.0711092,0.220147744,0.07146527,0.0183057021,0.303064048,0.303064048,1,0,0,0,0.204507068,false,0.06485929,0.0305783451,0.305783451,0.01709373,0.00486904755,0.009463868,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,62,0.9753414,0.04457437,3.23232627,4.95371962,0.0712006763,0.220056579,0.071556434,0.017955495,0.303760558,0.303760558,1,0,0,0,0.202750877,false,0.0650906,0.0306010228,0.306010216,0.01708621,0.00437772134,0.009656372,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,63,0.975348234,0.04371538,3.24489474,4.92184925,0.07137546,0.219881877,0.0717311352,0.0178720076,0.244613692,0.244613692,1,0,0,0,0.202738822,false,0.06530192,0.0306131467,0.306131452,0.0169917326,0.003908794,0.009808161,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,64,0.9753673,0.0428748,3.25645375,4.88785,0.0714850947,0.219772577,0.07184043,0.0175808333,0.3607878,0.3607878,1,0,0,0,0.201161563,false,0.0654934347,0.0306331627,0.306331635,0.0169871934,0.00346084358,0.009957637,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,65,0.9753616,0.0421187244,3.267013,4.86295938,0.0716830641,0.21957469,0.07203832,0.0175721273,0.1798619,0.1798619,1,0,0,0,0.201376215,false,0.06567486,0.0306442063,0.306442052,0.0168900117,0.003036925,0.0100613907,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,66,0.9753718,0.04138572,3.27658319,4.83405542,0.07181563,0.219442472,0.07217054,0.0173544325,0.4353782,0.4353782,1,0,0,0,0.200031132,false,0.065832,0.0306657087,0.306657076,0.0168693066,0.002637026,0.0101592019,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,67,0.975360453,0.04074304,3.285649,4.81344271,0.07203357,0.2192246,0.0723884,0.01740905,0.09596239,0.09596239,1,0,0,0,0.200477377,false,0.0659840256,0.0306804366,0.306804359,0.0167451967,0.00226392644,0.0102068931,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,68,0.9753683,0.0401268825,3.29350185,4.78881931,0.0721819,0.219076633,0.07253639,0.0172423888,0.5241171,0.5241171,1,0,0,0,0.1993505,false,0.06610729,0.0307061821,0.307061821,0.01669571,0.00191689865,0.01024491,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,69,0.9753565,0.0396024175,3.30062461,4.77227831,0.07241132,0.2188473,0.07276571,0.0173341613,0.00115584466,0.00115584466,1,0,0,0,0.199987769,false,0.0662114,0.03072511,0.3072511,0.0165470131,0.00159824779,0.0102303661,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,70,0.9753646,0.0391032249,3.30678487,4.752222,0.07256676,0.218692243,0.07292078,0.017192876,0.6204464,0.6204464,1,0,0,0,0.199037954,false,0.0663012,0.0307541974,0.307541966,0.0164824054,0.00130660587,0.0102049606,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,71,0.975356638,0.03868404,3.31246138,4.740015,0.07277658,0.218482614,0.07313041,0.0172304139,0.0977189839,0.0977189839,1,0,0,0,0.199635312,false,0.0663767159,0.0307778586,0.307778567,0.0163504332,0.001039705,0.0101360427,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,72,0.975368261,0.0382820964,3.31647658,4.723966,0.0728918537,0.218367815,0.073245205,0.0169829484,0.6241311,0.6241311,1,0,0,0,0.198762462,false,0.0664333,0.03081165,0.3081165,0.0163182039,0.000795198,0.0100660231,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,73,0.9753609,0.03796137,3.32025075,4.71534061,0.07307685,0.218183041,0.0734299645,0.0169619154,0.0936646238,0.0936646238,1,0,0,0,0.1995833,false,0.06648984,0.0308347661,0.308347642,0.0162077919,0.000577681349,0.009950302,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,74,0.975371361,0.0376505926,3.32307863,4.702372,0.07318002,0.2180804,0.0735326,0.0166930668,0.6955051,0.6955051,1,0,0,0,0.198809311,false,0.06652279,0.030864561,0.3086456,0.0162060447,0.000382580241,0.00983145,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,75,0.9753775,0.03736964,3.32543349,4.697875,0.0732395649,0.218021423,0.0735916,0.01632046,0.15801388,0.15801388,1,0,0,0,0.198840722,false,0.06655103,0.0308978036,0.308978021,0.0162365083,0.0001913167,0.009711488,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,76,0.9754045,0.037076693,3.32755136,4.688867,0.07313784,0.218124047,0.0734889656,0.015494925,0.289688319,0.289688319,1,0,0,0,0.19776915,false,0.06657454,0.030944366,0.309443653,0.0163922515,4.796982E-06,0.009625341,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,77,0.975413,0.0368437059,3.3284924,4.682518,0.07307868,0.21818395,0.07342906,0.0148338666,0.290025145,0.290025145,1,0,0,0,0.1983768,false,0.06660277,0.0309751164,0.309751153,0.0164684113,0.00016444792,0.009516027,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,78,0.975431561,0.0365998633,3.329668,4.672308,0.07295368,0.218309939,0.07330308,0.0139960209,0.220991269,0.220991269,1,0,0,0,0.197561532,false,0.0666215643,0.0310029071,0.31002906,0.01664026,0.000315973855,0.009401205,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,155,79,0.9754257,0.03639913,3.33107829,4.6701293,0.07292214,0.218342185,0.07327083,0.0134650711,0.2869084,0.2869084,1,0,0,0,0.1982353,false,0.066645056,0.031013215,0.310132146,0.016746264,0.00045356882,0.009242304,0,0,8,true,false,false,false,false,false,false
