phase,feed_forward,saddle,repeat,load_kg,tick,pelvis_y,trunk_pitch_rad,canonical_pose_error_deg,target_actual_deflection_deg,capture_hull_margin_m,capture_front_m,capture_rear_m,com_speed_mps,raw_ankle_authority_fraction,applied_ankle_authority_fraction,posture_guard_scale,hip_strategy_blend,hip_authority_usage,trunk_authority_usage,drive_demand,drive_saturated,joint_limit,saddle_separation_m,saddle_linear_limit_occupancy,saddle_angular_x_limit_occupancy,saddle_angular_y_limit_occupancy,saddle_angular_z_limit_occupancy,saddle_force_n,saddle_torque_nm,support_contacts,support_retained,tracking_failure,capture_failure,posture_failure,support_loss,saddle_linear_limit,saddle_angular_limit
"qualification","F2","S1",1,100,0,0.98256433,0.11398457,0,4.76259,0.07943431,0.210565716,0.07943431,0.00513707334,0,0,1,0,0,0,0.0880129561,true,0.0118957646,0.06476941,0.6476941,0.0322997123,0.000133652677,0.000416584662,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,100,1,0.9835721,0.097007446,0,4.76259,0.07938509,0.210614935,0.07938509,0.00513528,16.1929379,16.1929379,1,1,0.0228403118,0.0133231524,0.0528468639,true,0.0230281334,0.0570308268,0.570308268,0.05085237,0.000548578,0.0003902147,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,100,2,0.983853757,0.08159015,0.594788253,4.333449,0.07862451,0.2139958,0.07933664,0.005133369,0.0576246455,0.057510253,0.9980148,0,0,0,0.0299394745,true,0.03474874,0.04932641,0.493264079,0.0573873743,0.0007281349,0.000268851465,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,100,3,0.9830357,0.06785219,1.10285866,3.72660279,0.07390031,0.217075065,0.07415064,0.00517240353,0.07386841,0.07386841,1,0,0,0,0.0182963815,true,0.04549946,0.042162884,0.421628833,0.05585834,0.0007757625,0.000136751944,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,100,4,0.9813697,0.0556705445,1.56369328,3.19824219,0.070519276,0.223030433,0.07150446,0.01229243,3.87222743,3.87222743,1,1,0.06591801,0.0384511277,0.079928264,true,0.0532860532,0.0355196074,0.355196059,0.04959822,0.0008524765,2.71566842E-05,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,100,5,0.9793947,0.0456035435,2.04747558,2.94572425,0.0669558048,0.224260435,0.06727727,0.0153105222,3.26410556,3.24539542,0.994267941,1,0.07845371,0.04576342,0.05761589,true,0.05834169,0.0291651711,0.2916517,0.04001123,0.0010732977,0.000429086533,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,100,6,0.977511,0.03716009,2.398525,2.63905525,0.06688943,0.224329442,0.06720825,0.0151275806,3.91337562,3.88667774,0.9931778,1,0.121279165,0.07074425,0.07430734,true,0.06141452,0.022939397,0.229393974,0.029434057,0.0011196963,0.0012703595,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,100,7,0.9759221,0.030518705,2.62656856,2.56230569,0.06807152,0.223149985,0.06838772,0.0116569009,3.75744581,3.71781,0.9894514,1,0.135234252,0.0788845047,0.08501473,true,0.06319512,0.0169866178,0.169866174,0.01827249,0.0009552599,0.00244156457,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,100,8,0.974736,0.0258335639,2.7681818,2.476241,0.07037243,0.2208511,0.070686616,0.005720092,2.90228438,2.868158,0.9882416,1,0.1348576,0.07866479,0.09468305,true,0.0639491,0.0116813648,0.116813645,0.006962153,0.00059075735,0.003825576,0,0,8,true,false,false,false,false,false,false
"qualification","F2","S1",1,100,9,0.9739651,0.0232040789,2.853672,2.40178633,0.07354589,0.217678651,0.07385905,0.00535058649,2.22416043,2.19807386,0.988271356,1,0.11938066,0.06963682,0.103141345,false,0.06385836,0.007948115,0.07948115,0.00404268,7.18787E-05,0.00531500624,0,0,8,true,false,false,false,false,false,false
