load_kg,profile,intervention,proxy_tick,proxy_com_hull,proxy_com_aabb,proxy_com_aabb_ap,proxy_cop_hull,proxy_cop_aabb,proxy_cop_aabb_ap,proxy_capture_hull,proxy_capture_aabb,proxy_capture_aabb_ap,hull_tick,hull_com_hull,hull_com_aabb,hull_com_aabb_ap,hull_cop_hull,hull_cop_aabb,hull_cop_aabb_ap,hull_capture_hull,hull_capture_aabb,hull_capture_aabb_ap,max_abs_hull_minus_aabb2d_com,max_abs_hull_minus_ap_proxy_com,max_abs_hull_minus_aabb2d_cop,max_abs_hull_minus_ap_proxy_cop,max_abs_hull_minus_aabb2d_capture,max_abs_hull_minus_ap_proxy_capture,max_abs_hull_minus_aabb2d_com_to_capture_exit,max_abs_hull_minus_ap_proxy_com_to_capture_exit,max_abs_hull_minus_aabb2d_capture_to_capture_exit,max_abs_hull_minus_ap_proxy_capture_to_capture_exit,cop_hull_margin_min_pre_capture_exit,capture_exit_direction,proxy_lag_ticks,material_disagreement
25,p28-v1,saddle.ignore_bar_athlete_non_thorax_true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.8e-08,1.8e-08,0,0,0,0,0,0,NA,NONE,NA,false
300,p28-v1,saddle.ignore_bar_athlete_non_thorax_true,63,0.0494158,0.0496782,0.0496782,0.129663,0.129921,0.129921,0.00932872,0.00958715,0.00958715,63,0.0494158,0.0496782,0.0496782,0.129663,0.129921,0.129921,0.00932872,0.00958715,0.00958715,0.00115005,0.00141343,0.00166011,0.00166011,0.00110622,0.00110622,0.000270092,0.000270092,0.000267396,0.000267396,0.128867,ANTEROPOSTERIOR_REAR,0,false
60,p28-v1,saddle.ignore_bar_athlete_non_thorax_true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.87146e-05,8.87146e-05,0.000105799,0.000105799,9.18543e-05,9.18543e-05,8.87146e-05,8.87146e-05,9.18543e-05,9.18543e-05,NA,NONE,NA,false
