tick,joint,actual_x_deg,applied_target_x_deg,nominal_x_deg,tracking_err_deg,command_offset_deg,reference_dev_deg,limit_proximity,demand,solver_torque_nm,max_force_nm
370,right_foot,-46.57,-26.77,-26.77,19.82,0.54,19.81,1.000,0.102,45.9,2137.5
370,left_shank,123.38,112.35,112.35,11.04,0.00,11.04,0.851,0.066,5.2,2565.0
370,right_shank,123.04,112.35,112.35,10.69,0.00,10.69,0.849,0.061,5.8,2565.0
370,left_thigh,-115.53,-109.47,-109.47,6.06,0.28,6.06,0.963,0.057,0.0,2565.0
370,right_thigh,-115.56,-109.47,-109.47,6.10,0.28,6.10,0.963,0.054,0.0,2565.0
370,abdomen,15.62,6.40,6.40,9.22,0.00,9.22,0.347,0.063,0.1,1852.5
370,thorax,17.24,9.60,9.60,7.65,0.00,7.65,0.345,0.049,0.1,1852.5
372,left_foot,-46.81,-26.70,-26.70,20.13,0.58,20.11,1.000,0.103,61.1,2137.5
372,right_foot,-46.62,-26.70,-26.70,19.93,0.58,19.92,1.000,0.102,48.2,2137.5
372,left_shank,123.45,111.89,111.89,11.56,0.00,11.56,0.851,0.067,6.9,2565.0
372,right_shank,123.04,111.89,111.89,11.15,0.00,11.15,0.849,0.063,5.8,2565.0
372,left_thigh,-115.53,-109.04,-109.04,6.49,0.29,6.49,0.963,0.058,0.1,2565.0
372,right_thigh,-115.53,-109.04,-109.04,6.48,0.29,6.49,0.963,0.055,0.0,2565.0
372,abdomen,15.63,6.40,6.40,9.23,0.00,9.23,0.347,0.065,0.1,1852.5
372,thorax,17.26,9.60,9.60,7.67,0.00,7.67,0.345,0.049,0.1,1852.5
374,left_foot,-46.91,-26.64,-26.64,20.29,0.60,20.28,1.000,0.102,65.1,2137.5
374,right_foot,-46.65,-26.64,-26.64,20.03,0.60,20.02,1.000,0.102,48.8,2137.5
374,left_shank,123.47,111.44,111.44,12.03,0.00,12.03,0.851,0.067,7.0,2565.0
374,right_shank,122.99,111.44,111.44,11.56,0.00,11.56,0.848,0.063,6.9,2565.0
374,left_thigh,-115.49,-108.63,-108.63,6.87,0.30,6.87,0.962,0.059,0.1,2565.0
374,right_thigh,-115.45,-108.63,-108.63,6.82,0.30,6.83,0.962,0.056,0.0,2565.0
374,abdomen,15.70,6.40,6.40,9.30,0.00,9.30,0.349,0.068,0.1,1852.5
374,thorax,17.27,9.60,9.60,7.67,0.00,7.68,0.345,0.049,0.1,1852.5
376,left_foot,-47.01,-26.58,-26.58,20.46,0.62,20.44,1.000,0.101,69.0,2137.5
376,right_foot,-46.69,-26.58,-26.58,20.14,0.62,20.12,1.000,0.101,49.3,2137.5
376,left_shank,123.41,110.99,110.99,12.42,0.00,12.42,0.851,0.067,7.4,2565.0
376,right_shank,122.89,110.99,110.99,11.90,0.00,11.90,0.848,0.063,7.3,2565.0
376,left_thigh,-115.42,-108.21,-108.21,7.21,0.31,7.22,0.962,0.061,0.1,2565.0
376,right_thigh,-115.35,-108.21,-108.21,7.14,0.31,7.14,0.961,0.058,0.0,2565.0
376,abdomen,15.83,6.41,6.41,9.43,0.00,9.42,0.352,0.070,0.0,1852.5
376,thorax,17.26,9.60,9.60,7.66,0.00,7.67,0.345,0.049,0.1,1852.5
378,left_foot,-47.09,-26.52,-26.52,20.59,0.64,20.58,1.000,0.101,70.6,2137.5
378,right_foot,-46.70,-26.52,-26.52,20.21,0.64,20.19,1.000,0.100,49.0,2137.5
378,left_shank,123.29,110.55,110.55,12.74,0.00,12.74,0.850,0.066,9.0,2565.0
378,right_shank,122.72,110.55,110.55,12.17,0.00,12.17,0.846,0.062,8.0,2565.0
378,left_thigh,-115.33,-107.80,-107.80,7.53,0.32,7.53,0.961,0.062,0.1,2565.0
378,right_thigh,-115.23,-107.80,-107.80,7.43,0.32,7.44,0.960,0.059,0.0,2565.0
378,abdomen,15.99,6.41,6.41,9.58,0.00,9.58,0.355,0.072,0.0,1852.5
378,thorax,17.24,9.61,9.61,7.63,0.00,7.64,0.345,0.049,0.1,1852.5
380,left_foot,-47.21,-26.46,-26.46,20.78,0.63,20.76,1.000,0.100,74.2,2137.5
380,right_foot,-46.73,-26.46,-26.46,20.30,0.63,20.28,1.000,0.100,47.1,2137.5
380,left_shank,123.08,110.10,110.10,12.97,0.00,12.97,0.849,0.065,9.1,2565.0
380,right_shank,122.47,110.10,110.10,12.37,0.00,12.37,0.845,0.061,8.7,2565.0
380,left_thigh,-115.22,-107.39,-107.39,7.83,0.32,7.83,0.960,0.063,0.1,2565.0
380,right_thigh,-115.10,-107.39,-107.39,7.71,0.32,7.71,0.959,0.060,0.0,2565.0
380,abdomen,16.19,6.41,6.41,9.78,0.00,9.78,0.360,0.074,0.0,1852.5
380,thorax,17.19,9.61,9.61,7.59,0.00,7.59,0.344,0.049,0.1,1852.5
382,left_foot,-47.27,-26.40,-26.40,20.91,0.64,20.89,1.000,0.098,77.6,2137.5
382,right_foot,-46.75,-26.40,-26.40,20.37,0.63,20.36,1.000,0.099,45.7,2137.5
382,left_shank,122.80,109.67,109.67,13.14,0.00,13.14,0.847,0.064,10.3,2565.0
382,right_shank,122.17,109.67,109.67,12.50,0.00,12.50,0.843,0.060,8.6,2565.0
382,left_thigh,-115.08,-106.99,-106.99,8.10,0.32,8.10,0.959,0.064,0.0,2565.0
382,right_thigh,-114.96,-106.99,-106.99,7.97,0.31,7.98,0.958,0.061,0.0,2565.0
382,abdomen,16.41,6.41,6.41,10.00,0.00,10.00,0.365,0.076,0.0,1852.5
382,thorax,17.13,9.61,9.61,7.52,0.00,7.53,0.343,0.048,0.1,1852.5
384,left_foot,-47.40,-26.34,-26.34,21.10,0.65,21.08,1.000,0.098,78.1,2137.5
384,right_foot,-46.77,-26.34,-26.34,20.45,0.65,20.44,1.000,0.099,42.8,2137.5
384,left_shank,122.46,109.23,109.23,13.23,0.00,13.23,0.845,0.062,10.7,2565.0
384,right_shank,121.80,109.23,109.23,12.58,0.00,12.58,0.840,0.059,8.9,2565.0
384,left_thigh,-114.95,-106.58,-106.58,8.37,0.32,8.37,0.958,0.066,0.0,2565.0
384,right_thigh,-114.79,-106.58,-106.58,8.21,0.32,8.22,0.957,0.062,0.0,2565.0
384,abdomen,16.66,6.41,6.41,10.25,0.00,10.25,0.370,0.078,0.0,1852.5
384,thorax,17.05,9.62,9.62,7.44,0.00,7.44,0.341,0.047,0.1,1852.5
386,left_foot,-47.55,-26.28,-26.28,21.31,0.64,21.29,1.000,0.095,81.9,2137.5
386,right_foot,-46.82,-26.28,-26.28,20.56,0.64,20.55,1.000,0.098,42.6,2137.5
386,left_shank,122.05,108.79,108.79,13.26,0.00,13.26,0.842,0.060,10.8,2565.0
386,right_shank,121.40,108.79,108.79,12.60,0.00,12.60,0.837,0.057,9.0,2565.0
386,left_thigh,-114.80,-106.18,-106.18,8.62,0.32,8.62,0.957,0.067,0.0,2565.0
386,right_thigh,-114.62,-106.18,-106.18,8.45,0.32,8.45,0.955,0.064,0.0,2565.0
386,abdomen,16.95,6.42,6.42,10.53,0.00,10.53,0.377,0.080,0.0,1852.5
386,thorax,16.94,9.62,9.62,7.33,0.00,7.34,0.339,0.047,0.1,1852.5
388,left_foot,-47.60,-26.22,-26.22,21.43,0.64,21.41,1.000,0.095,81.6,2137.5
388,right_foot,-46.81,-26.22,-26.22,20.62,0.63,20.60,1.000,0.099,39.1,2137.5
388,left_shank,121.60,108.35,108.35,13.25,0.00,13.25,0.839,0.058,12.1,2565.0
388,right_shank,120.94,108.35,108.35,12.59,0.00,12.59,0.834,0.056,9.4,2565.0
388,left_thigh,-114.65,-105.77,-105.77,8.88,0.32,8.88,0.955,0.069,0.0,2565.0
388,right_thigh,-114.45,-105.77,-105.77,8.68,0.32,8.69,0.954,0.065,0.1,2565.0
388,abdomen,17.22,6.42,6.42,10.81,0.00,10.81,0.383,0.082,0.1,1852.5
388,thorax,16.82,9.62,9.62,7.20,0.00,7.21,0.336,0.046,0.1,1852.5
390,left_foot,-47.76,-26.16,-26.16,21.64,0.62,21.62,1.000,0.092,85.0,2137.5
390,right_foot,-46.88,-26.16,-26.16,20.75,0.62,20.73,1.000,0.097,39.1,2137.5
390,left_shank,121.09,107.92,107.92,13.17,0.00,13.17,0.835,0.057,11.2,2565.0
390,right_shank,120.46,107.92,107.92,12.55,0.00,12.55,0.831,0.054,9.4,2565.0
390,left_thigh,-114.49,-105.37,-105.37,9.12,0.31,9.12,0.954,0.071,0.0,2565.0
390,right_thigh,-114.27,-105.37,-105.37,8.90,0.31,8.90,0.952,0.065,0.1,2565.0
390,abdomen,17.52,6.42,6.42,11.10,0.00,11.10,0.389,0.084,0.1,1852.5
390,thorax,16.70,9.63,9.63,7.08,0.00,7.09,0.334,0.046,0.0,1852.5
392,left_foot,-47.86,-26.10,-26.10,21.83,0.61,21.80,1.000,0.091,85.0,2137.5
392,right_foot,-46.98,-26.10,-26.10,20.92,0.61,20.90,1.000,0.100,38.9,2137.5
392,left_shank,120.57,107.48,107.48,13.09,0.00,13.09,0.832,0.054,12.3,2565.0
392,right_shank,120.00,107.48,107.48,12.52,0.00,12.52,0.828,0.054,9.4,2565.0
392,left_thigh,-114.33,-104.96,-104.96,9.37,0.31,9.37,0.953,0.071,0.0,2565.0
392,right_thigh,-114.07,-104.96,-104.96,9.11,0.31,9.11,0.951,0.065,0.1,2565.0
392,abdomen,17.79,6.42,6.42,11.37,0.00,11.37,0.395,0.085,0.1,1852.5
392,thorax,16.55,9.63,9.63,6.93,0.00,6.93,0.331,0.046,0.0,1852.5
394,left_foot,-48.05,-26.03,-26.03,22.07,0.60,22.04,1.000,0.089,90.3,2137.5
394,right_foot,-47.18,-26.03,-26.03,21.17,0.60,21.15,1.000,0.096,45.0,2137.5
394,left_shank,120.07,107.04,107.04,13.03,0.00,13.03,0.828,0.052,11.3,2565.0
394,right_shank,119.53,107.04,107.04,12.49,0.00,12.49,0.824,0.053,8.4,2565.0
394,left_thigh,-114.20,-104.56,-104.56,9.65,0.30,9.65,0.952,0.071,0.0,2565.0
394,right_thigh,-113.85,-104.56,-104.56,9.29,0.30,9.30,0.949,0.065,0.1,2565.0
394,abdomen,18.03,6.42,6.42,11.61,0.00,11.61,0.401,0.085,0.1,1852.5
394,thorax,16.35,9.63,9.63,6.72,0.00,6.73,0.327,0.046,0.0,1852.5
396,left_foot,-48.18,-25.97,-25.97,22.28,0.60,22.24,1.000,0.091,89.8,2137.5
396,right_foot,-47.30,-25.97,-25.97,21.37,0.59,21.34,1.000,0.097,46.8,2137.5
396,left_shank,119.53,106.60,106.60,12.93,0.00,12.93,0.824,0.051,11.1,2565.0
396,right_shank,119.05,106.60,106.60,12.46,0.00,12.46,0.821,0.052,8.2,2565.0
396,left_thigh,-113.99,-104.15,-104.15,9.85,0.29,9.85,0.950,0.070,0.0,2565.0
396,right_thigh,-113.60,-104.15,-104.15,9.45,0.29,9.46,0.947,0.064,0.1,2565.0
396,abdomen,18.20,6.43,6.43,11.78,0.00,11.79,0.405,0.085,0.1,1852.5
396,thorax,16.17,9.63,9.63,6.54,0.00,6.55,0.323,0.046,0.0,1852.5
398,left_foot,-48.30,-25.91,-25.91,22.50,0.59,22.45,1.000,0.086,97.8,2137.5
398,right_foot,-47.39,-25.91,-25.91,21.54,0.59,21.50,1.000,0.092,53.0,2137.5
398,left_shank,118.99,106.15,106.15,12.84,0.00,12.84,0.821,0.049,10.3,2565.0
398,right_shank,118.58,106.15,106.15,12.43,0.00,12.43,0.818,0.051,7.5,2565.0
398,left_thigh,-113.72,-103.73,-103.73,9.99,0.30,9.99,0.948,0.069,0.0,2565.0
398,right_thigh,-113.30,-103.73,-103.73,9.57,0.30,9.57,0.944,0.063,0.1,2565.0
398,abdomen,18.32,6.43,6.43,11.90,0.00,11.90,0.407,0.084,0.1,1852.5
398,thorax,16.00,9.64,9.64,6.38,0.00,6.39,0.320,0.045,0.0,1852.5
