tick,joint,actual_x_deg,applied_target_x_deg,nominal_x_deg,tracking_err_deg,command_offset_deg,reference_dev_deg,limit_proximity,demand,solver_torque_nm,max_force_nm
114,abdomen,7.24,4.81,4.81,2.48,0.00,2.49,0.161,0.028,0.0,1482.0
114,thorax,7.68,7.21,7.21,0.47,0.00,0.48,0.154,0.008,0.0,1482.0
116,left_foot,-13.34,-8.64,-13.78,4.70,5.16,0.47,0.296,0.032,1.1,1710.0
116,right_foot,-13.60,-8.64,-13.78,4.97,5.16,0.23,0.302,0.033,1.3,1710.0
116,left_shank,40.82,47.13,47.13,6.32,0.00,6.32,0.281,0.047,1.9,2052.0
116,right_shank,41.45,47.13,47.13,5.68,0.00,5.68,0.286,0.044,1.5,2052.0
116,left_thigh,-37.37,-45.28,-45.28,7.90,0.20,7.91,0.311,0.065,0.0,2052.0
116,right_thigh,-37.74,-45.28,-45.28,7.54,0.20,7.54,0.314,0.063,0.0,2052.0
116,abdomen,7.39,4.85,4.85,2.58,0.00,2.59,0.164,0.029,0.0,1482.0
116,thorax,7.82,7.27,7.27,0.54,0.00,0.55,0.156,0.009,0.0,1482.0
118,left_foot,-13.64,-8.69,-14.02,4.97,4.09,0.41,0.303,0.033,1.1,1710.0
118,right_foot,-13.91,-8.69,-14.02,5.23,4.09,0.18,0.309,0.035,1.3,1710.0
118,left_shank,41.79,48.14,48.14,6.35,0.00,6.35,0.288,0.047,1.9,2052.0
118,right_shank,42.43,48.14,48.14,5.71,0.00,5.71,0.293,0.043,1.6,2052.0
118,left_thigh,-38.32,-46.30,-46.30,7.99,0.21,7.99,0.319,0.065,0.0,2052.0
118,right_thigh,-38.69,-46.30,-46.30,7.62,0.21,7.62,0.322,0.062,0.0,2052.0
118,abdomen,7.53,4.89,4.89,2.67,0.00,2.69,0.167,0.030,0.0,1482.0
118,thorax,7.95,7.34,7.34,0.61,0.00,0.62,0.159,0.010,0.0,1482.0
120,left_foot,-13.96,-8.57,-14.26,5.39,5.71,0.35,0.310,0.037,1.3,1710.0
120,right_foot,-14.23,-8.57,-14.26,5.66,5.71,0.00,0.316,0.038,1.6,1710.0
120,left_shank,42.78,49.15,49.15,6.37,0.00,6.37,0.295,0.047,1.7,2052.0
120,right_shank,43.43,49.15,49.15,5.72,0.00,5.72,0.299,0.043,1.7,2052.0
120,left_thigh,-39.28,-47.34,-47.34,8.06,0.21,8.06,0.327,0.065,0.0,2052.0
120,right_thigh,-39.66,-47.34,-47.34,7.68,0.21,7.69,0.330,0.063,0.0,2052.0
120,abdomen,7.67,4.94,4.94,2.77,0.00,2.78,0.170,0.030,0.0,1482.0
120,thorax,8.08,7.40,7.40,0.68,0.00,0.68,0.162,0.010,0.0,1482.0
122,left_foot,-14.28,-8.64,-14.50,5.65,5.88,0.30,0.317,0.038,1.4,1710.0
122,right_foot,-14.55,-8.64,-14.50,5.91,5.88,0.17,0.323,0.040,1.7,1710.0
122,left_shank,43.79,50.16,50.16,6.37,0.00,6.37,0.302,0.046,1.6,2052.0
122,right_shank,44.44,50.16,50.16,5.73,0.00,5.73,0.306,0.043,1.8,2052.0
122,left_thigh,-40.26,-48.38,-48.38,8.12,0.21,8.12,0.336,0.065,0.0,2052.0
122,right_thigh,-40.64,-48.38,-48.38,7.74,0.21,7.74,0.339,0.063,0.0,2052.0
122,abdomen,7.81,4.98,4.98,2.86,0.00,2.88,0.174,0.031,0.0,1482.0
122,thorax,8.21,7.47,7.47,0.74,0.00,0.75,0.164,0.011,0.0,1482.0
124,left_foot,-14.60,-8.88,-14.74,5.72,5.88,0.25,0.324,0.039,1.5,1710.0
124,right_foot,-14.86,-8.88,-14.74,5.99,5.88,0.22,0.330,0.041,1.8,1710.0
124,left_shank,44.82,51.18,51.18,6.37,0.00,6.37,0.309,0.046,1.5,2052.0
124,right_shank,45.47,51.18,51.18,5.72,0.00,5.72,0.314,0.042,1.8,2052.0
124,left_thigh,-41.26,-49.42,-49.42,8.17,0.21,8.17,0.344,0.065,0.0,2052.0
124,right_thigh,-41.64,-49.42,-49.42,7.79,0.21,7.79,0.347,0.063,0.0,2052.0
124,abdomen,7.96,5.02,5.02,2.97,0.00,2.98,0.177,0.033,0.0,1482.0
124,thorax,8.34,7.53,7.53,0.81,0.00,0.81,0.167,0.012,0.0,1482.0
126,left_foot,-14.91,-9.12,-14.98,5.80,5.88,0.22,0.331,0.039,1.6,1710.0
126,right_foot,-15.18,-9.12,-14.98,6.07,5.88,0.27,0.337,0.041,2.0,1710.0
126,left_shank,45.85,52.21,52.21,6.35,0.00,6.35,0.316,0.046,1.4,2052.0
126,right_shank,46.51,52.21,52.21,5.70,0.00,5.70,0.321,0.042,1.9,2052.0
126,left_thigh,-42.27,-50.47,-50.47,8.20,0.22,8.21,0.352,0.065,0.0,2052.0
126,right_thigh,-42.66,-50.47,-50.47,7.82,0.22,7.82,0.355,0.063,0.0,2052.0
126,abdomen,8.11,5.06,5.06,3.07,0.00,3.09,0.180,0.034,0.0,1482.0
126,thorax,8.47,7.59,7.59,0.88,0.00,0.88,0.169,0.012,0.0,1482.0
128,left_foot,-15.23,-9.36,-15.23,5.88,5.88,0.22,0.339,0.040,1.7,1710.0
128,right_foot,-15.50,-9.36,-15.23,6.15,5.88,0.34,0.344,0.042,2.1,1710.0
128,left_shank,46.90,53.23,53.23,6.33,0.00,6.33,0.323,0.045,1.3,2052.0
128,right_shank,47.56,53.23,53.23,5.67,0.00,5.67,0.328,0.041,2.0,2052.0
128,left_thigh,-43.30,-51.52,-51.52,8.23,0.22,8.23,0.361,0.065,0.0,2052.0
128,right_thigh,-43.68,-51.52,-51.52,7.84,0.22,7.85,0.364,0.063,0.0,2052.0
128,abdomen,8.26,5.10,5.10,3.18,0.00,3.19,0.183,0.035,0.0,1482.0
128,thorax,8.60,7.65,7.65,0.95,0.00,0.95,0.172,0.013,0.0,1482.0
130,left_foot,-15.56,-10.44,-15.47,5.12,5.05,0.24,0.346,0.035,1.8,1710.0
130,right_foot,-15.82,-10.44,-15.47,5.39,5.05,0.41,0.352,0.037,2.2,1710.0
130,left_shank,47.96,54.25,54.25,6.30,0.00,6.30,0.331,0.045,1.2,2052.0
130,right_shank,48.61,54.25,54.25,5.64,0.00,5.64,0.335,0.041,2.1,2052.0
130,left_thigh,-44.33,-52.58,-52.58,8.24,0.22,8.25,0.369,0.065,0.0,2052.0
130,right_thigh,-44.72,-52.58,-52.58,7.86,0.23,7.86,0.373,0.062,0.0,2052.0
130,abdomen,8.40,5.14,5.14,3.28,0.00,3.29,0.187,0.036,0.0,1482.0
130,thorax,8.73,7.71,7.71,1.02,0.00,1.02,0.175,0.014,0.0,1482.0
132,left_foot,-15.89,-10.44,-15.70,5.46,5.89,0.30,0.353,0.038,2.0,1710.0
132,right_foot,-16.16,-10.44,-15.70,5.72,5.89,0.50,0.359,0.039,2.3,1710.0
132,left_shank,49.02,55.28,55.28,6.26,0.00,6.26,0.338,0.044,1.0,2052.0
132,right_shank,49.68,55.28,55.28,5.59,0.00,5.59,0.343,0.040,2.2,2052.0
132,left_thigh,-45.38,-53.63,-53.63,8.25,0.22,8.26,0.378,0.065,0.0,2052.0
132,right_thigh,-45.77,-53.63,-53.63,7.86,0.22,7.87,0.381,0.062,0.0,2052.0
132,abdomen,8.54,5.18,5.18,3.38,0.00,3.39,0.190,0.036,0.0,1482.0
132,thorax,8.86,7.77,7.77,1.08,0.00,1.09,0.177,0.014,0.0,1482.0
134,left_foot,-16.22,-10.44,-15.94,5.79,5.89,0.37,0.360,0.040,2.0,1710.0
134,right_foot,-16.49,-10.44,-15.94,6.05,5.89,0.59,0.366,0.041,2.4,1710.0
134,left_shank,50.11,56.30,56.30,6.19,0.00,6.19,0.346,0.043,1.0,2052.0
134,right_shank,50.77,56.30,56.30,5.53,0.00,5.53,0.350,0.039,2.3,2052.0
134,left_thigh,-46.44,-54.68,-54.68,8.25,0.22,8.25,0.387,0.064,0.0,2052.0
134,right_thigh,-46.83,-54.68,-54.68,7.85,0.22,7.86,0.390,0.061,0.0,2052.0
134,abdomen,8.69,5.22,5.22,3.49,0.00,3.50,0.193,0.038,0.0,1482.0
134,thorax,8.98,7.83,7.83,1.15,0.00,1.16,0.180,0.015,0.0,1482.0
136,left_foot,-16.55,-10.44,-16.18,6.11,5.89,0.44,0.368,0.042,2.1,1710.0
136,right_foot,-16.81,-10.44,-16.18,6.38,5.89,0.67,0.374,0.043,2.5,1710.0
136,left_shank,51.20,57.32,57.32,6.12,0.00,6.12,0.353,0.042,1.0,2052.0
136,right_shank,51.86,57.32,57.32,5.46,0.00,5.46,0.358,0.038,2.3,2052.0
136,left_thigh,-47.51,-55.73,-55.73,8.22,0.22,8.23,0.396,0.063,0.0,2052.0
136,right_thigh,-47.91,-55.73,-55.73,7.83,0.22,7.83,0.399,0.060,0.0,2052.0
136,abdomen,8.84,5.26,5.26,3.60,0.00,3.61,0.197,0.039,0.0,1482.0
136,thorax,9.11,7.89,7.89,1.23,0.00,1.23,0.182,0.016,0.0,1482.0
138,left_foot,-16.87,-12.73,-16.42,4.14,2.85,0.52,0.375,0.029,2.2,1710.0
138,right_foot,-17.13,-12.73,-16.42,4.40,2.85,0.75,0.381,0.030,2.6,1710.0
138,left_shank,52.30,58.34,58.34,6.04,0.00,6.04,0.361,0.041,0.9,2052.0
138,right_shank,52.96,58.34,58.34,5.38,0.00,5.38,0.365,0.037,2.4,2052.0
138,left_thigh,-48.59,-56.78,-56.78,8.19,0.22,8.19,0.405,0.062,0.0,2052.0
138,right_thigh,-48.99,-56.78,-56.78,7.79,0.22,7.79,0.408,0.060,0.0,2052.0
138,abdomen,9.00,5.30,5.30,3.72,0.00,3.73,0.200,0.040,0.0,1482.0
138,thorax,9.24,7.94,7.94,1.30,0.00,1.30,0.185,0.016,0.0,1482.0
140,left_foot,-17.21,-12.73,-16.65,4.48,2.85,0.61,0.382,0.031,2.2,1710.0
140,right_foot,-17.47,-12.73,-16.65,4.74,2.85,0.85,0.388,0.033,2.6,1710.0
140,left_shank,53.40,59.35,59.35,5.95,0.00,5.95,0.368,0.040,0.8,2052.0
140,right_shank,54.06,59.35,59.35,5.29,0.00,5.29,0.373,0.036,2.5,2052.0
140,left_thigh,-49.67,-57.82,-57.82,8.15,0.23,8.16,0.414,0.062,0.0,2052.0
140,right_thigh,-50.07,-57.82,-57.82,7.75,0.23,7.76,0.417,0.059,0.0,2052.0
140,abdomen,9.14,5.33,5.33,3.82,0.00,3.83,0.203,0.041,0.0,1482.0
140,thorax,9.36,8.00,8.00,1.37,0.00,1.37,0.187,0.017,0.0,1482.0
142,left_foot,-17.54,-12.81,-16.89,4.73,2.85,0.70,0.390,0.032,2.3,1710.0
142,right_foot,-17.79,-12.81,-16.89,4.99,2.85,0.94,0.395,0.034,2.7,1710.0
142,left_shank,54.51,60.36,60.36,5.85,0.00,5.85,0.376,0.039,0.7,2052.0
142,right_shank,55.18,60.36,60.36,5.18,0.00,5.18,0.381,0.035,2.5,2052.0
142,left_thigh,-50.76,-58.86,-58.86,8.10,0.22,8.10,0.423,0.061,0.0,2052.0
142,right_thigh,-51.16,-58.86,-58.86,7.70,0.22,7.70,0.426,0.058,0.0,2052.0
142,abdomen,9.29,5.37,5.37,3.93,0.00,3.94,0.206,0.043,0.0,1482.0
142,thorax,9.49,8.05,8.05,1.44,0.00,1.44,0.190,0.018,0.0,1482.0
144,left_foot,-17.86,-13.04,-17.12,4.83,2.85,0.79,0.397,0.033,2.4,1710.0
144,right_foot,-18.12,-13.04,-17.12,5.08,2.85,1.03,0.403,0.035,2.8,1710.0
144,left_shank,55.63,61.36,61.36,5.73,0.00,5.73,0.384,0.038,0.7,2052.0
144,right_shank,56.29,61.36,61.36,5.07,0.00,5.07,0.388,0.034,2.6,2052.0
144,left_thigh,-51.86,-59.89,-59.89,8.03,0.22,8.03,0.432,0.059,0.0,2052.0
144,right_thigh,-52.27,-59.89,-59.89,7.63,0.22,7.63,0.436,0.057,0.0,2052.0
144,abdomen,9.44,5.41,5.41,4.05,0.00,4.06,0.210,0.044,0.0,1482.0
144,thorax,9.62,8.11,8.11,1.51,0.00,1.51,0.192,0.018,0.0,1482.0
146,left_foot,-18.19,-13.39,-17.35,4.80,2.73,0.88,0.404,0.033,2.5,1710.0
146,right_foot,-18.44,-13.39,-17.35,5.05,2.73,1.12,0.410,0.035,2.9,1710.0
146,left_shank,56.75,62.36,62.36,5.61,0.00,5.61,0.391,0.037,0.6,2052.0
146,right_shank,57.41,62.36,62.36,4.95,0.00,4.95,0.396,0.033,2.7,2052.0
146,left_thigh,-52.96,-60.92,-60.92,7.95,0.22,7.96,0.441,0.058,0.0,2052.0
146,right_thigh,-53.37,-60.92,-60.92,7.55,0.22,7.55,0.445,0.056,0.0,2052.0
146,abdomen,9.59,5.44,5.44,4.16,0.00,4.17,0.213,0.045,0.0,1482.0
146,thorax,9.74,8.16,8.16,1.58,0.00,1.58,0.195,0.019,0.0,1482.0
148,left_foot,-18.52,-14.23,-17.58,4.29,2.13,0.99,0.412,0.030,2.6,1710.0
148,right_foot,-18.77,-14.23,-17.58,4.54,2.13,1.22,0.417,0.032,3.0,1710.0
148,left_shank,57.87,63.34,63.34,5.47,0.00,5.47,0.399,0.036,0.5,2052.0
148,right_shank,58.52,63.34,63.34,4.82,0.00,4.82,0.404,0.032,2.8,2052.0
148,left_thigh,-54.07,-61.93,-61.93,7.87,0.22,7.87,0.451,0.058,0.0,2052.0
148,right_thigh,-54.47,-61.93,-61.93,7.46,0.22,7.46,0.454,0.055,0.0,2052.0
148,abdomen,9.73,5.48,5.48,4.27,0.00,4.28,0.216,0.046,0.0,1482.0
148,thorax,9.86,8.21,8.21,1.65,0.00,1.66,0.197,0.020,0.0,1482.0
150,left_foot,-18.85,-14.46,-17.80,4.40,2.75,1.09,0.419,0.031,2.6,1710.0
150,right_foot,-19.10,-14.46,-17.80,4.64,2.75,1.32,0.424,0.032,3.0,1710.0
150,left_shank,58.99,64.32,64.32,5.33,0.00,5.33,0.407,0.034,0.4,2052.0
150,right_shank,59.65,64.32,64.32,4.67,0.00,4.67,0.411,0.030,2.8,2052.0
150,left_thigh,-55.17,-62.94,-62.94,7.77,0.22,7.78,0.460,0.056,0.0,2052.0
150,right_thigh,-55.58,-62.94,-62.94,7.37,0.22,7.37,0.463,0.054,0.0,2052.0
150,abdomen,9.88,5.51,5.51,4.38,0.00,4.39,0.219,0.047,0.0,1482.0
150,thorax,9.98,8.26,8.26,1.72,0.00,1.72,0.200,0.020,0.0,1482.0
152,left_foot,-19.18,-14.46,-18.03,4.72,2.75,1.19,0.426,0.032,2.7,1710.0
152,right_foot,-19.42,-14.46,-18.03,4.96,2.75,1.42,0.431,0.034,3.1,1710.0
152,left_shank,60.12,65.29,65.29,5.17,0.00,5.17,0.415,0.033,0.4,2052.0
152,right_shank,60.77,65.29,65.29,4.51,0.00,4.51,0.419,0.029,2.8,2052.0
152,left_thigh,-56.28,-63.94,-63.94,7.66,0.22,7.67,0.469,0.055,0.0,2052.0
152,right_thigh,-56.69,-63.94,-63.94,7.25,0.23,7.26,0.472,0.052,0.0,2052.0
152,abdomen,10.03,5.54,5.54,4.50,0.00,4.50,0.223,0.048,0.0,1482.0
152,thorax,10.11,8.31,8.31,1.79,0.00,1.79,0.202,0.021,0.0,1482.0
154,left_foot,-19.49,-14.46,-18.25,5.04,2.75,1.28,0.433,0.035,2.8,1710.0
154,right_foot,-19.73,-14.46,-18.25,5.27,2.75,1.51,0.438,0.036,3.2,1710.0
154,left_shank,61.25,66.24,66.24,4.99,0.00,4.99,0.422,0.031,0.4,2052.0
154,right_shank,61.90,66.24,66.24,4.34,0.00,4.34,0.427,0.027,2.9,2052.0
154,left_thigh,-57.39,-64.92,-64.92,7.53,0.22,7.54,0.478,0.053,0.0,2052.0
154,right_thigh,-57.80,-64.92,-64.92,7.12,0.22,7.13,0.482,0.050,0.0,2052.0
154,abdomen,10.18,5.58,5.58,4.61,0.00,4.62,0.226,0.049,0.0,1482.0
154,thorax,10.23,8.36,8.36,1.87,0.00,1.87,0.205,0.022,0.0,1482.0
156,left_foot,-19.81,-14.58,-18.47,5.23,2.67,1.38,0.440,0.036,2.9,1710.0
156,right_foot,-20.04,-14.58,-18.47,5.46,2.67,1.60,0.445,0.037,3.2,1710.0
156,left_shank,62.37,67.18,67.18,4.82,0.00,4.82,0.430,0.029,0.3,2052.0
156,right_shank,63.01,67.18,67.18,4.17,0.00,4.17,0.435,0.025,2.9,2052.0
156,left_thigh,-58.50,-65.89,-65.89,7.40,0.22,7.40,0.487,0.052,0.0,2052.0
156,right_thigh,-58.91,-65.89,-65.89,6.99,0.21,6.99,0.491,0.049,0.0,2052.0
156,abdomen,10.33,5.61,5.61,4.73,0.00,4.74,0.229,0.051,0.0,1482.0
156,thorax,10.35,8.41,8.41,1.94,0.00,1.94,0.207,0.023,0.0,1482.0
158,left_foot,-20.13,-14.58,-18.68,5.55,4.69,1.49,0.447,0.039,3.1,1710.0
158,right_foot,-20.36,-14.58,-18.68,5.78,4.69,1.71,0.452,0.040,3.5,1710.0
158,left_shank,63.48,68.11,68.11,4.63,0.00,4.63,0.438,0.028,0.3,2052.0
158,right_shank,64.12,68.11,68.11,3.99,0.00,3.99,0.442,0.024,3.1,2052.0
158,left_thigh,-59.60,-66.85,-66.85,7.25,0.21,7.26,0.497,0.051,0.0,2052.0
158,right_thigh,-60.00,-66.85,-66.85,6.85,0.21,6.85,0.500,0.049,0.0,2052.0
158,abdomen,10.46,5.64,5.64,4.83,0.00,4.84,0.232,0.050,0.0,1482.0
158,thorax,10.47,8.46,8.46,2.01,0.00,2.01,0.209,0.023,0.0,1482.0
160,left_foot,-20.45,-14.58,-18.89,5.87,4.69,1.59,0.454,0.041,3.0,1710.0
160,right_foot,-20.68,-14.58,-18.89,6.09,4.69,1.81,0.459,0.042,3.4,1710.0
160,left_shank,64.60,69.03,69.03,4.43,0.00,4.43,0.445,0.026,0.3,2052.0
160,right_shank,65.24,69.03,69.03,3.79,0.00,3.79,0.450,0.022,3.1,2052.0
160,left_thigh,-60.69,-67.79,-67.79,7.10,0.22,7.11,0.506,0.049,0.0,2052.0
160,right_thigh,-61.10,-67.79,-67.79,6.69,0.22,6.70,0.509,0.047,0.0,2052.0
160,abdomen,10.61,5.67,5.67,4.94,0.00,4.95,0.236,0.052,0.0,1482.0
160,thorax,10.58,8.51,8.51,2.08,0.00,2.08,0.212,0.024,0.0,1482.0
162,left_foot,-20.76,-14.58,-19.10,6.18,4.69,1.69,0.461,0.042,3.1,1710.0
162,right_foot,-20.98,-14.58,-19.10,6.40,4.69,1.90,0.466,0.044,3.5,1710.0
162,left_shank,65.71,69.93,69.93,4.22,0.00,4.22,0.453,0.025,0.3,2052.0
162,right_shank,66.35,69.93,69.93,3.58,0.00,3.58,0.458,0.021,3.1,2052.0
162,left_thigh,-61.79,-68.72,-68.72,6.93,0.22,6.94,0.515,0.048,0.0,2052.0
162,right_thigh,-62.20,-68.72,-68.72,6.52,0.22,6.53,0.518,0.045,0.0,2052.0
162,abdomen,10.76,5.70,5.70,5.06,0.00,5.07,0.239,0.053,0.0,1482.0
162,thorax,10.70,8.55,8.55,2.15,0.00,2.15,0.214,0.024,0.0,1482.0
164,left_foot,-21.06,-14.64,-19.31,6.42,4.69,1.78,0.468,0.044,3.2,1710.0
164,right_foot,-21.27,-14.64,-19.31,6.63,4.69,1.99,0.473,0.045,3.6,1710.0
164,left_shank,66.82,70.81,70.81,3.99,0.00,3.99,0.461,0.022,0.3,2052.0
164,right_shank,67.45,70.81,70.81,3.36,0.00,3.36,0.465,0.019,3.1,2052.0
164,left_thigh,-62.88,-69.63,-69.63,6.75,0.21,6.75,0.524,0.045,0.0,2052.0
164,right_thigh,-63.30,-69.63,-69.63,6.34,0.21,6.34,0.527,0.043,0.0,2052.0
164,abdomen,10.90,5.73,5.73,5.18,0.00,5.18,0.242,0.054,0.0,1482.0
164,thorax,10.82,8.60,8.60,2.22,0.00,2.22,0.216,0.025,0.0,1482.0
166,left_foot,-21.35,-15.67,-19.51,5.69,3.87,1.87,0.474,0.039,3.2,1710.0
166,right_foot,-21.56,-15.67,-19.51,5.90,3.87,2.07,0.479,0.041,3.6,1710.0
166,left_shank,67.91,71.68,71.68,3.77,0.00,3.77,0.468,0.021,0.3,2052.0
166,right_shank,68.54,71.68,71.68,3.14,0.00,3.14,0.473,0.017,3.2,2052.0
166,left_thigh,-63.97,-70.52,-70.52,6.56,0.22,6.56,0.533,0.043,0.0,2052.0
166,right_thigh,-64.38,-70.52,-70.52,6.15,0.22,6.15,0.537,0.041,0.0,2052.0
166,abdomen,11.05,5.76,5.76,5.30,0.00,5.30,0.246,0.055,0.0,1482.0
166,thorax,10.94,8.64,8.64,2.30,0.00,2.30,0.219,0.026,0.0,1482.0
168,left_foot,-21.66,-15.67,-19.71,5.99,4.24,1.98,0.481,0.041,3.3,1710.0
168,right_foot,-21.86,-15.67,-19.71,6.20,4.24,2.18,0.486,0.043,3.7,1710.0
168,left_shank,69.00,72.53,72.53,3.53,0.00,3.53,0.476,0.019,0.4,2052.0
168,right_shank,69.62,72.53,72.53,2.91,0.00,2.91,0.480,0.015,3.3,2052.0
168,left_thigh,-65.04,-71.39,-71.39,6.35,0.22,6.36,0.542,0.042,0.0,2052.0
168,right_thigh,-65.46,-71.39,-71.39,5.94,0.22,5.95,0.545,0.039,0.0,2052.0
168,abdomen,11.18,5.79,5.79,5.40,0.00,5.40,0.248,0.056,0.0,1482.0
168,thorax,11.05,8.69,8.69,2.36,0.00,2.36,0.221,0.026,0.0,1482.0
170,left_foot,-21.95,-15.67,-19.90,6.29,4.52,2.08,0.488,0.043,3.3,1710.0
170,right_foot,-22.15,-15.67,-19.90,6.49,4.52,2.27,0.492,0.044,3.7,1710.0
170,left_shank,70.08,73.36,73.36,3.28,0.00,3.28,0.483,0.017,0.4,2052.0
170,right_shank,70.69,73.36,73.36,2.66,0.00,2.66,0.488,0.013,3.3,2052.0
170,left_thigh,-66.10,-72.25,-72.25,6.15,0.21,6.15,0.551,0.040,0.0,2052.0
170,right_thigh,-66.52,-72.25,-72.25,5.73,0.21,5.74,0.554,0.037,0.0,2052.0
170,abdomen,11.33,5.82,5.82,5.51,0.00,5.52,0.252,0.057,0.0,1482.0
170,thorax,11.16,8.73,8.73,2.43,0.00,2.43,0.223,0.027,0.0,1482.0
172,left_foot,-22.23,-15.67,-20.09,6.57,4.52,2.17,0.494,0.045,3.3,1710.0
172,right_foot,-22.43,-15.67,-20.09,6.76,4.52,2.35,0.498,0.046,3.7,1710.0
172,left_shank,71.15,74.17,74.17,3.02,0.00,3.02,0.491,0.015,0.4,2052.0
172,right_shank,71.76,74.17,74.17,2.41,0.00,2.41,0.495,0.011,3.3,2052.0
172,left_thigh,-67.17,-73.08,-73.08,5.92,0.21,5.93,0.560,0.038,0.0,2052.0
172,right_thigh,-67.58,-73.08,-73.08,5.51,0.21,5.51,0.563,0.035,0.0,2052.0
172,abdomen,11.47,5.85,5.85,5.63,0.00,5.63,0.255,0.058,0.0,1482.0
172,thorax,11.28,8.78,8.78,2.50,0.00,2.50,0.226,0.028,0.0,1482.0
174,left_foot,-22.51,-15.78,-20.28,6.73,4.52,2.26,0.500,0.046,3.4,1710.0
174,right_foot,-22.69,-15.78,-20.28,6.92,4.52,2.44,0.504,0.047,3.8,1710.0
174,left_shank,72.21,74.96,74.96,2.74,0.00,2.74,0.498,0.012,0.4,2052.0
174,right_shank,72.82,74.96,74.96,2.14,0.00,2.14,0.502,0.008,3.3,2052.0
174,left_thigh,-68.22,-73.88,-73.88,5.67,0.21,5.68,0.568,0.035,0.0,2052.0
174,right_thigh,-68.63,-73.88,-73.88,5.26,0.21,5.27,0.572,0.032,0.0,2052.0
174,abdomen,11.62,5.88,5.88,5.74,0.00,5.75,0.258,0.059,0.0,1482.0
174,thorax,11.39,8.82,8.82,2.57,0.00,2.57,0.228,0.028,0.0,1482.0
176,left_foot,-22.77,-17.02,-20.46,5.75,3.46,2.34,0.506,0.039,3.4,1710.0
176,right_foot,-22.96,-17.02,-20.46,5.93,3.46,2.52,0.510,0.041,3.8,1710.0
176,left_shank,73.25,75.73,75.73,2.48,0.00,2.48,0.505,0.010,0.5,2052.0
176,right_shank,73.85,75.73,75.73,1.88,0.00,1.88,0.509,0.006,3.3,2052.0
176,left_thigh,-69.25,-74.68,-74.68,5.43,0.20,5.44,0.577,0.033,0.0,2052.0
176,right_thigh,-69.66,-74.68,-74.68,5.02,0.20,5.03,0.581,0.030,0.0,2052.0
176,abdomen,11.76,5.91,5.91,5.86,0.00,5.86,0.261,0.061,0.0,1482.0
176,thorax,11.51,8.86,8.86,2.64,0.00,2.64,0.230,0.029,0.0,1482.0
178,left_foot,-23.05,-16.18,-20.63,6.87,4.47,2.44,0.512,0.047,3.4,1710.0
178,right_foot,-23.23,-16.18,-20.63,7.05,4.47,2.61,0.516,0.048,3.8,1710.0
178,left_shank,74.28,76.47,76.47,2.18,0.00,2.18,0.512,0.008,0.5,2052.0
178,right_shank,74.88,76.47,76.47,1.59,0.00,1.59,0.516,0.004,3.4,2052.0
178,left_thigh,-70.27,-75.43,-75.43,5.17,0.20,5.17,0.586,0.031,0.0,2052.0
178,right_thigh,-70.68,-75.43,-75.43,4.76,0.20,4.76,0.589,0.028,0.0,2052.0
178,abdomen,11.89,5.94,5.94,5.96,0.00,5.96,0.264,0.061,0.0,1482.0
178,thorax,11.61,8.90,8.90,2.71,0.00,2.71,0.232,0.029,0.0,1482.0
180,left_foot,-23.30,-16.78,-20.81,6.53,4.05,2.52,0.518,0.044,3.4,1710.0
180,right_foot,-23.47,-16.78,-20.81,6.70,4.05,2.69,0.522,0.045,3.8,1710.0
180,left_shank,75.29,77.19,77.19,1.89,0.00,1.89,0.519,0.006,0.5,2052.0
180,right_shank,75.88,77.19,77.19,1.30,0.00,1.30,0.523,0.002,3.4,2052.0
180,left_thigh,-71.27,-76.17,-76.17,4.90,0.20,4.91,0.594,0.028,0.0,2052.0
180,right_thigh,-71.69,-76.17,-76.17,4.49,0.20,4.50,0.597,0.025,0.0,2052.0
180,abdomen,12.04,5.97,5.97,6.08,0.00,6.08,0.268,0.063,0.0,1482.0
180,thorax,11.72,8.95,8.95,2.78,0.00,2.78,0.234,0.030,0.0,1482.0
182,left_foot,-23.56,-16.94,-20.97,6.61,4.05,2.61,0.523,0.045,3.5,1710.0
182,right_foot,-23.72,-16.94,-20.97,6.78,4.05,2.77,0.527,0.046,3.9,1710.0
182,left_shank,76.30,77.88,77.88,1.59,0.00,1.59,0.526,0.004,0.6,2052.0
182,right_shank,76.88,77.88,77.88,1.00,0.00,1.00,0.530,0.000,3.4,2052.0
182,left_thigh,-72.26,-76.88,-76.88,4.63,0.20,4.63,0.602,0.026,0.0,2052.0
182,right_thigh,-72.67,-76.88,-76.88,4.22,0.20,4.22,0.606,0.024,0.0,2052.0
182,abdomen,12.17,5.99,5.99,6.18,0.00,6.19,0.270,0.063,0.0,1482.0
182,thorax,11.83,8.99,8.99,2.85,0.00,2.85,0.237,0.031,0.0,1482.0
184,left_foot,-23.81,-17.03,-21.12,6.79,4.11,2.72,0.529,0.047,3.5,1710.0
184,right_foot,-23.97,-17.03,-21.12,6.95,4.11,2.87,0.533,0.048,3.9,1710.0
184,left_shank,77.29,78.48,78.48,1.19,0.00,1.19,0.533,0.004,0.6,2052.0
184,right_shank,77.87,78.48,78.48,0.60,0.00,0.60,0.537,0.007,3.4,2052.0
184,left_thigh,-73.25,-77.49,-77.49,4.24,0.20,4.25,0.610,0.017,0.0,2052.0
184,right_thigh,-73.67,-77.49,-77.49,3.83,0.20,3.84,0.614,0.014,0.0,2052.0
