tick,sq,state,failure_reason,com_ap,com_vel_ap,capture_ap,sup_ap_min,sup_ap_max,cop_ap,has_cop,contacts,slip_mps,pelvis_y,trunk_pitch_deg,sad_attached,sad_sep_m,sad_force_n,sad_torque_nm,sad_dev_x_deg,sad_dev_y_deg,sad_dev_z_deg,bar_d_ap_m,bar_d_up_m,bar_d_lat_m,max_demand,max_demand_joint,max_torque_ratio,max_torque_joint,chain_demand,chain_demand_joint,chain_track_err_deg,chain_track_joint,chain_limit_prox,chain_limit_joint,chain_cmd_offset_deg,chain_cmd_joint,posture_err_rad,posture_worst_joint,max_omega,max_speed
70,0.2130,DESCENT,NONE,-0.0293,-0.0009,-0.0296,-0.1547,0.1353,-0.0271,1,8,0.0011,0.9574,12.92,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.287,right_upper_arm,0.077,left_upper_arm,0.051,left_thigh,6.85,left_thigh,0.161,right_foot,4.90,left_foot,0.1200,left_thigh,0.69,0.26
71,0.2160,DESCENT,NONE,-0.0293,-0.0009,-0.0296,-0.1547,0.1353,-0.0323,1,8,0.0008,0.9566,13.15,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.287,right_upper_arm,0.077,left_upper_arm,0.051,left_thigh,6.82,left_thigh,0.164,right_foot,7.19,left_foot,0.1195,left_thigh,0.68,0.26
72,0.2190,DESCENT,NONE,-0.0293,-0.0008,-0.0296,-0.1547,0.1353,-0.0270,1,8,0.0011,0.9557,13.38,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.287,right_upper_arm,0.077,left_upper_arm,0.050,left_thigh,6.79,left_thigh,0.167,right_foot,4.90,left_foot,0.1191,left_thigh,0.68,0.26
73,0.2220,DESCENT,NONE,-0.0293,-0.0008,-0.0296,-0.1547,0.1353,-0.0322,1,8,0.0008,0.9549,13.61,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.287,right_upper_arm,0.077,left_upper_arm,0.050,left_thigh,6.77,left_thigh,0.170,right_foot,7.19,left_foot,0.1186,left_thigh,0.68,0.27
74,0.2250,DESCENT,NONE,-0.0294,-0.0008,-0.0296,-0.1547,0.1353,-0.0269,1,8,0.0011,0.9540,13.84,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.286,right_upper_arm,0.077,left_upper_arm,0.050,left_thigh,6.74,left_thigh,0.173,right_foot,4.90,left_foot,0.1181,left_thigh,0.68,0.27
75,0.2280,DESCENT,NONE,-0.0294,-0.0007,-0.0296,-0.1547,0.1353,-0.0321,1,8,0.0008,0.9532,14.07,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.286,right_upper_arm,0.077,left_upper_arm,0.050,left_thigh,6.71,left_thigh,0.177,right_foot,7.19,left_foot,0.1176,left_thigh,0.67,0.27
76,0.2310,DESCENT,NONE,-0.0294,-0.0007,-0.0296,-0.1547,0.1353,-0.0267,1,8,0.0011,0.9523,14.29,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.286,right_upper_arm,0.077,left_upper_arm,0.049,left_thigh,6.68,left_thigh,0.180,right_foot,4.90,left_foot,0.1171,left_thigh,0.67,0.27
77,0.2340,DESCENT,NONE,-0.0294,-0.0007,-0.0296,-0.1547,0.1353,-0.0320,1,8,0.0008,0.9514,14.52,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.286,right_upper_arm,0.077,left_upper_arm,0.049,left_thigh,6.65,left_thigh,0.183,right_foot,7.19,left_foot,0.1166,left_thigh,0.67,0.27
78,0.2370,DESCENT,NONE,-0.0294,-0.0006,-0.0296,-0.1547,0.1353,-0.0266,1,8,0.0011,0.9505,14.75,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.285,right_upper_arm,0.076,left_upper_arm,0.049,left_thigh,6.62,left_thigh,0.186,right_foot,4.90,left_foot,0.1161,left_thigh,0.66,0.27
79,0.2400,DESCENT,NONE,-0.0294,-0.0006,-0.0296,-0.1547,0.1353,-0.0318,1,8,0.0009,0.9496,14.98,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.285,right_upper_arm,0.076,left_upper_arm,0.049,left_thigh,6.59,left_thigh,0.189,right_foot,7.19,left_foot,0.1155,left_thigh,0.67,0.27
80,0.2430,DESCENT,NONE,-0.0294,-0.0006,-0.0296,-0.1547,0.1353,-0.0265,1,8,0.0011,0.9486,15.20,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.285,right_upper_arm,0.076,left_upper_arm,0.048,left_thigh,6.55,left_thigh,0.192,right_foot,4.90,left_foot,0.1150,left_thigh,0.66,0.27
81,0.2460,DESCENT,NONE,-0.0294,-0.0006,-0.0296,-0.1547,0.1353,-0.0317,1,8,0.0009,0.9477,15.43,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.285,right_upper_arm,0.076,left_upper_arm,0.048,left_thigh,6.52,left_thigh,0.195,right_foot,7.19,left_foot,0.1144,left_thigh,0.66,0.27
82,0.2490,DESCENT,NONE,-0.0294,-0.0006,-0.0296,-0.1547,0.1353,-0.0263,1,8,0.0011,0.9467,15.65,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.284,right_upper_arm,0.076,left_upper_arm,0.048,left_thigh,6.49,left_thigh,0.198,right_foot,4.91,left_foot,0.1138,left_thigh,0.65,0.28
83,0.2520,DESCENT,NONE,-0.0294,-0.0006,-0.0296,-0.1547,0.1353,-0.0315,1,8,0.0009,0.9457,15.88,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.284,right_upper_arm,0.076,left_upper_arm,0.049,left_thigh,6.46,left_thigh,0.201,right_foot,7.03,left_foot,0.1132,left_thigh,0.65,0.28
84,0.2550,DESCENT,NONE,-0.0294,-0.0006,-0.0296,-0.1547,0.1353,-0.0273,1,8,0.0013,0.9447,16.10,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.283,right_upper_arm,0.076,left_upper_arm,0.049,left_thigh,6.45,left_thigh,0.204,right_foot,4.74,left_foot,0.1128,left_thigh,0.64,0.28
85,0.2580,DESCENT,NONE,-0.0294,-0.0006,-0.0296,-0.1547,0.1353,-0.0328,1,8,0.0010,0.9438,16.32,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.283,right_upper_arm,0.076,left_upper_arm,0.049,left_thigh,6.43,left_thigh,0.207,right_thigh,7.03,left_foot,0.1125,left_thigh,0.63,0.28
86,0.2610,DESCENT,NONE,-0.0294,-0.0005,-0.0296,-0.1547,0.1353,-0.0274,1,8,0.0011,0.9428,16.54,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.283,right_upper_arm,0.076,left_upper_arm,0.050,left_thigh,6.42,left_thigh,0.210,right_thigh,4.74,left_foot,0.1123,left_thigh,0.63,0.27
87,0.2640,DESCENT,NONE,-0.0295,-0.0004,-0.0296,-0.1547,0.1353,-0.0332,1,8,0.0010,0.9418,16.76,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.283,right_upper_arm,0.076,left_upper_arm,0.051,left_thigh,6.44,left_thigh,0.214,right_thigh,7.03,left_foot,0.1121,left_thigh,0.62,0.27
88,0.2670,DESCENT,NONE,-0.0295,-0.0002,-0.0295,-0.1547,0.1353,-0.0278,1,8,0.0012,0.9408,16.97,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.282,left_upper_arm,0.076,left_upper_arm,0.051,left_thigh,6.45,left_thigh,0.217,right_thigh,4.74,left_foot,0.1124,left_thigh,0.61,0.27
89,0.2700,DESCENT,NONE,-0.0295,0.0000,-0.0295,-0.1547,0.1353,-0.0327,1,8,0.0009,0.9398,17.19,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.282,right_upper_arm,0.076,left_upper_arm,0.053,left_thigh,6.46,left_thigh,0.220,right_thigh,7.03,left_foot,0.1126,left_thigh,0.60,0.27
90,0.2730,DESCENT,NONE,-0.0295,0.0002,-0.0294,-0.1547,0.1353,-0.0275,1,8,0.0012,0.9388,17.40,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.282,left_upper_arm,0.076,left_upper_arm,0.054,left_thigh,6.50,left_thigh,0.223,right_thigh,4.74,left_foot,0.1128,left_thigh,0.60,0.27
91,0.2760,DESCENT,NONE,-0.0295,0.0003,-0.0294,-0.1547,0.1353,-0.0324,1,8,0.0010,0.9378,17.61,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.282,right_upper_arm,0.076,left_upper_arm,0.054,left_thigh,6.54,left_thigh,0.227,right_thigh,6.90,left_foot,0.1135,left_thigh,0.59,0.27
92,0.2790,DESCENT,NONE,-0.0295,0.0004,-0.0293,-0.1547,0.1353,-0.0273,1,8,0.0012,0.9368,17.82,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.281,right_upper_arm,0.076,left_upper_arm,0.053,left_thigh,6.57,left_thigh,0.230,right_thigh,4.61,left_foot,0.1142,left_thigh,0.59,0.27
93,0.2820,DESCENT,NONE,-0.0294,0.0006,-0.0292,-0.1547,0.1353,-0.0322,1,8,0.0009,0.9358,18.03,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.282,right_upper_arm,0.075,left_upper_arm,0.055,left_thigh,6.62,left_thigh,0.233,right_thigh,6.90,left_foot,0.1148,left_thigh,0.58,0.27
94,0.2850,DESCENT,NONE,-0.0294,0.0008,-0.0292,-0.1547,0.1353,-0.0270,1,8,0.0012,0.9347,18.24,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.281,right_upper_arm,0.075,left_upper_arm,0.056,left_thigh,6.67,left_thigh,0.236,right_thigh,4.62,left_foot,0.1155,left_thigh,0.57,0.27
95,0.2880,DESCENT,NONE,-0.0294,0.0009,-0.0291,-0.1547,0.1353,-0.0320,1,8,0.0012,0.9336,18.45,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.281,right_upper_arm,0.075,left_upper_arm,0.056,left_thigh,6.72,left_thigh,0.240,right_thigh,6.27,left_foot,0.1164,left_thigh,0.57,0.27
96,0.2910,DESCENT,NONE,-0.0294,0.0010,-0.0291,-0.1547,0.1353,-0.0298,1,8,0.0014,0.9325,18.65,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.281,right_upper_arm,0.075,left_upper_arm,0.057,left_thigh,6.77,left_thigh,0.243,right_thigh,4.84,left_foot,0.1173,left_thigh,0.56,0.27
97,0.2940,DESCENT,NONE,-0.0294,0.0013,-0.0290,-0.1547,0.1353,-0.0358,1,8,0.0010,0.9314,18.86,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.281,right_upper_arm,0.075,left_upper_arm,0.058,left_thigh,6.84,left_thigh,0.246,right_thigh,7.13,left_foot,0.1181,left_thigh,0.56,0.27
98,0.2970,DESCENT,NONE,-0.0294,0.0018,-0.0288,-0.1547,0.1353,-0.0292,1,8,0.0011,0.9303,19.07,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.280,right_upper_arm,0.075,left_upper_arm,0.058,left_thigh,6.89,left_thigh,0.249,right_thigh,4.84,left_foot,0.1193,left_thigh,0.55,0.27
99,0.3000,DESCENT,NONE,-0.0294,0.0024,-0.0286,-0.1547,0.1353,-0.0342,1,8,0.0008,0.9291,19.27,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.280,right_upper_arm,0.075,left_upper_arm,0.059,left_thigh,6.95,left_thigh,0.253,right_thigh,7.13,left_foot,0.1203,left_thigh,0.55,0.28
100,0.3030,DESCENT,NONE,-0.0293,0.0028,-0.0284,-0.1547,0.1353,-0.0275,1,8,0.0010,0.9280,19.48,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.280,right_upper_arm,0.075,left_upper_arm,0.060,left_thigh,7.01,left_thigh,0.256,right_thigh,4.84,left_foot,0.1213,left_thigh,0.55,0.28
101,0.3060,DESCENT,NONE,-0.0293,0.0031,-0.0283,-0.1547,0.1353,-0.0320,1,8,0.0010,0.9268,19.68,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.280,right_upper_arm,0.075,left_upper_arm,0.060,left_thigh,7.08,left_thigh,0.260,right_thigh,6.37,right_foot,0.1224,left_thigh,0.54,0.28
102,0.3090,DESCENT,NONE,-0.0293,0.0032,-0.0283,-0.1547,0.1353,-0.0277,1,8,0.0013,0.9256,19.89,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.280,right_upper_arm,0.075,left_upper_arm,0.060,left_thigh,7.13,left_thigh,0.263,right_thigh,4.24,left_foot,0.1236,left_thigh,0.54,0.28
103,0.3120,DESCENT,NONE,-0.0293,0.0032,-0.0282,-0.1547,0.1353,-0.0327,1,8,0.0010,0.9244,20.09,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.280,right_upper_arm,0.075,left_upper_arm,0.061,left_thigh,7.20,left_thigh,0.266,right_thigh,6.53,left_foot,0.1245,left_thigh,0.54,0.28
104,0.3150,DESCENT,NONE,-0.0292,0.0033,-0.0282,-0.1547,0.1353,-0.0265,1,8,0.0012,0.9231,20.30,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.279,right_upper_arm,0.075,left_upper_arm,0.061,left_thigh,7.26,left_thigh,0.270,right_thigh,4.24,left_foot,0.1256,left_thigh,0.54,0.29
105,0.3180,DESCENT,NONE,-0.0292,0.0034,-0.0281,-0.1547,0.1353,-0.0314,1,8,0.0011,0.9219,20.51,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.279,right_upper_arm,0.075,left_upper_arm,0.062,left_thigh,7.32,left_thigh,0.273,right_thigh,6.18,left_foot,0.1268,left_thigh,0.54,0.29
106,0.3210,DESCENT,NONE,-0.0292,0.0034,-0.0281,-0.1547,0.1353,-0.0275,1,8,0.0014,0.9206,20.71,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.279,right_upper_arm,0.075,left_upper_arm,0.062,left_thigh,7.38,left_thigh,0.277,right_thigh,4.39,left_foot,0.1278,left_thigh,0.54,0.29
107,0.3240,DESCENT,NONE,-0.0291,0.0035,-0.0280,-0.1547,0.1353,-0.0331,1,8,0.0010,0.9192,20.92,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.279,right_upper_arm,0.075,left_upper_arm,0.063,left_thigh,7.45,left_thigh,0.281,right_thigh,6.68,left_foot,0.1288,left_thigh,0.53,0.29
108,0.3270,DESCENT,NONE,-0.0291,0.0036,-0.0279,-0.1547,0.1353,-0.0263,1,8,0.0012,0.9179,21.13,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.278,right_upper_arm,0.075,left_upper_arm,0.063,left_thigh,7.50,left_thigh,0.284,right_thigh,4.39,left_foot,0.1300,left_thigh,0.53,0.30
109,0.3300,DESCENT,NONE,-0.0291,0.0037,-0.0279,-0.1547,0.1353,-0.0310,1,8,0.0009,0.9165,21.35,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.278,right_upper_arm,0.075,left_upper_arm,0.063,left_thigh,7.55,left_thigh,0.288,right_thigh,6.68,left_foot,0.1310,left_thigh,0.54,0.30
110,0.3330,DESCENT,NONE,-0.0290,0.0037,-0.0278,-0.1547,0.1353,-0.0242,1,8,0.0012,0.9151,21.56,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.278,right_upper_arm,0.075,left_upper_arm,0.064,left_thigh,7.61,left_thigh,0.292,right_thigh,4.39,right_foot,0.1319,left_thigh,0.54,0.30
111,0.3360,DESCENT,NONE,-0.0290,0.0036,-0.0279,-0.1547,0.1353,-0.0287,1,8,0.0017,0.9137,21.77,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.278,right_upper_arm,0.075,left_upper_arm,0.064,left_thigh,7.67,left_thigh,0.295,right_thigh,5.08,left_foot,0.1329,left_thigh,0.53,0.31
112,0.3390,DESCENT,NONE,-0.0290,0.0032,-0.0279,-0.1547,0.1353,-0.0315,1,8,0.0012,0.9122,21.99,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.278,right_upper_arm,0.074,left_upper_arm,0.064,left_thigh,7.72,left_thigh,0.299,right_thigh,6.66,left_foot,0.1339,left_thigh,0.56,0.31
113,0.3420,DESCENT,NONE,-0.0289,0.0032,-0.0279,-0.1547,0.1353,-0.0247,1,8,0.0012,0.9108,22.20,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.278,right_upper_arm,0.074,left_upper_arm,0.064,left_thigh,7.77,left_thigh,0.303,right_thigh,4.37,left_foot,0.1348,left_thigh,0.55,0.32
114,0.3450,DESCENT,NONE,-0.0289,0.0032,-0.0279,-0.1547,0.1353,-0.0298,1,8,0.0010,0.9093,22.42,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.278,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,7.82,left_thigh,0.307,right_thigh,6.65,left_foot,0.1356,left_thigh,0.57,0.32
115,0.3480,DESCENT,NONE,-0.0289,0.0030,-0.0279,-0.1547,0.1353,-0.0228,1,8,0.0012,0.9077,22.64,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.277,right_upper_arm,0.074,left_upper_arm,0.064,left_thigh,7.86,left_thigh,0.311,right_thigh,4.36,left_foot,0.1365,left_thigh,0.57,0.32
116,0.3510,DESCENT,NONE,-0.0288,0.0027,-0.0280,-0.1547,0.1353,-0.0272,1,8,0.0016,0.9061,22.86,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.277,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,7.90,left_thigh,0.314,right_thigh,5.16,left_foot,0.1373,left_thigh,0.56,0.33
117,0.3540,DESCENT,NONE,-0.0288,0.0022,-0.0281,-0.1547,0.1353,-0.0296,1,8,0.0012,0.9046,23.08,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.277,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,7.95,left_thigh,0.318,right_thigh,6.38,left_foot,0.1380,left_thigh,0.58,0.33
118,0.3570,DESCENT,NONE,-0.0288,0.0020,-0.0282,-0.1547,0.1353,-0.0231,1,8,0.0013,0.9029,23.30,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.277,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,7.99,left_thigh,0.322,right_thigh,4.09,left_foot,0.1388,left_thigh,0.58,0.34
119,0.3600,DESCENT,NONE,-0.0288,0.0018,-0.0282,-0.1547,0.1353,-0.0278,1,8,0.0016,0.9013,23.52,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.277,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,8.02,left_thigh,0.326,right_thigh,5.21,left_foot,0.1395,left_thigh,0.58,0.34
120,0.3630,DESCENT,NONE,-0.0288,0.0015,-0.0283,-0.1547,0.1353,-0.0286,1,8,0.0013,0.8996,23.75,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.277,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,8.06,left_thigh,0.330,right_thigh,5.71,left_foot,0.1401,left_thigh,0.59,0.35
121,0.3660,DESCENT,NONE,-0.0288,0.0014,-0.0283,-0.1547,0.1353,-0.0261,1,8,0.0015,0.8979,23.97,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.276,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,8.09,left_thigh,0.335,right_thigh,3.60,right_foot,0.1407,left_thigh,0.59,0.35
122,0.3690,DESCENT,NONE,-0.0287,0.0013,-0.0283,-0.1547,0.1353,-0.0315,1,8,0.0012,0.8961,24.20,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.276,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,8.12,left_thigh,0.339,right_thigh,5.88,right_foot,0.1412,left_thigh,0.61,0.35
123,0.3720,DESCENT,NONE,-0.0287,0.0013,-0.0283,-0.1547,0.1353,-0.0250,1,8,0.0013,0.8943,24.43,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.276,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,8.14,left_thigh,0.343,right_thigh,3.60,left_foot,0.1418,left_thigh,0.60,0.36
124,0.3750,DESCENT,NONE,-0.0287,0.0013,-0.0283,-0.1547,0.1353,-0.0301,1,8,0.0011,0.8925,24.66,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.276,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,8.17,left_thigh,0.347,right_thigh,5.88,left_foot,0.1422,left_thigh,0.62,0.36
125,0.3780,DESCENT,NONE,-0.0287,0.0012,-0.0283,-0.1547,0.1353,-0.0243,1,8,0.0014,0.8907,24.88,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.276,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,8.18,left_thigh,0.351,right_thigh,3.60,left_foot,0.1426,left_thigh,0.61,0.37
126,0.3810,DESCENT,NONE,-0.0287,0.0010,-0.0284,-0.1547,0.1353,-0.0292,1,8,0.0012,0.8888,25.12,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.276,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,8.20,left_thigh,0.355,right_thigh,5.88,left_foot,0.1429,left_thigh,0.63,0.37
127,0.3840,DESCENT,NONE,-0.0287,0.0007,-0.0285,-0.1547,0.1353,-0.0235,1,8,0.0015,0.8869,25.35,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.275,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,8.22,left_thigh,0.360,right_thigh,3.60,left_foot,0.1432,left_thigh,0.62,0.37
128,0.3870,DESCENT,NONE,-0.0287,0.0004,-0.0286,-0.1547,0.1353,-0.0284,1,8,0.0013,0.8850,25.58,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.276,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,8.23,left_thigh,0.364,right_thigh,5.88,left_foot,0.1435,left_thigh,0.63,0.38
129,0.3900,DESCENT,NONE,-0.0287,0.0000,-0.0287,-0.1547,0.1353,-0.0229,1,8,0.0015,0.8831,25.81,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.275,right_upper_arm,0.074,left_upper_arm,0.064,left_thigh,8.24,left_thigh,0.368,right_thigh,3.60,left_foot,0.1437,left_thigh,0.63,0.38
130,0.3930,DESCENT,NONE,-0.0287,-0.0003,-0.0288,-0.1547,0.1353,-0.0278,1,8,0.0016,0.8811,26.05,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.275,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,8.24,left_thigh,0.373,right_thigh,5.05,left_foot,0.1438,left_thigh,0.63,0.39
131,0.3960,DESCENT,NONE,-0.0287,-0.0007,-0.0289,-0.1547,0.1353,-0.0270,1,8,0.0019,0.8791,26.28,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.275,right_upper_arm,0.074,left_upper_arm,0.064,left_thigh,8.25,left_thigh,0.377,right_thigh,3.61,left_foot,0.1439,left_thigh,0.62,0.39
132,0.3990,DESCENT,NONE,-0.0287,-0.0009,-0.0290,-0.1547,0.1353,-0.0330,1,8,0.0014,0.8770,26.51,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.275,right_upper_arm,0.074,left_upper_arm,0.065,left_thigh,8.25,left_thigh,0.381,right_thigh,5.89,left_foot,0.1440,left_thigh,0.65,0.39
133,0.4020,DESCENT,NONE,-0.0287,-0.0008,-0.0290,-0.1547,0.1353,-0.0264,1,8,0.0014,0.8750,26.75,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.275,right_upper_arm,0.074,left_upper_arm,0.064,left_thigh,8.25,left_thigh,0.386,right_thigh,3.61,left_foot,0.1441,left_thigh,0.64,0.40
134,0.4050,DESCENT,NONE,-0.0287,-0.0004,-0.0289,-0.1547,0.1353,-0.0316,1,8,0.0011,0.8729,26.98,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.275,right_upper_arm,0.074,left_upper_arm,0.064,left_thigh,8.25,left_thigh,0.390,right_thigh,5.89,right_foot,0.1441,left_thigh,0.66,0.40
135,0.4080,DESCENT,NONE,-0.0287,-0.0003,-0.0288,-0.1547,0.1353,-0.0246,1,8,0.0013,0.8708,27.22,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.274,right_upper_arm,0.073,left_upper_arm,0.063,left_thigh,8.23,left_thigh,0.395,right_thigh,3.61,left_foot,0.1440,left_thigh,0.65,0.41
136,0.4110,DESCENT,NONE,-0.0287,-0.0003,-0.0288,-0.1547,0.1353,-0.0292,1,8,0.0012,0.8686,27.46,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.274,right_upper_arm,0.073,left_upper_arm,0.063,left_thigh,8.22,left_thigh,0.399,right_thigh,5.89,left_foot,0.1438,left_thigh,0.67,0.41
137,0.4140,DESCENT,NONE,-0.0288,-0.0006,-0.0289,-0.1547,0.1353,-0.0220,1,8,0.0014,0.8665,27.69,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.274,right_upper_arm,0.073,left_upper_arm,0.062,left_thigh,8.20,left_thigh,0.404,right_thigh,3.61,left_foot,0.1436,left_thigh,0.66,0.41
138,0.4170,DESCENT,NONE,-0.0288,-0.0010,-0.0291,-0.1547,0.1353,-0.0266,1,8,0.0022,0.8642,27.93,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.274,right_upper_arm,0.073,left_upper_arm,0.062,left_thigh,8.19,left_thigh,0.408,right_thigh,2.85,left_foot,0.1433,left_thigh,0.64,0.42
139,0.4200,DESCENT,NONE,-0.0288,-0.0017,-0.0293,-0.1547,0.1353,-0.0328,1,8,0.0018,0.8620,28.16,0,0.0000,0.0,0.0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.274,right_upper_arm,0.073,left_upper_arm,0.063,left_thigh,8.18,left_thigh,0.413,right_thigh,5.13,left_foot,0.1430,left_thigh,0.66,0.42
